step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;22200391;0;1;88;245;16.08;1.13;-1.00;0.00;88;0;0.00;157
0;0;22200420;0;1;103;245;15.05;1.04;-1.00;0.15;103;0;1.00;142
0;0;22200422;0;0;124;245;14.22;0.97;-1.00;0.46;124;0;2.00;121
0;0;22200423;0;2;135;245;13.45;0.91;-1.00;0.67;135;0;3.00;110
0;0;22200424;0;4;151;245;12.14;0.82;-1.00;1.02;151;0;4.00;94
0;0;22200425;0;4;158;245;11.34;0.76;-1.00;1.20;158;0;5.00;87
0;0;22200428;0;9;168;245;10.71;0.71;-1.00;1.48;168;0;6.00;77
0;0;22200430;0;14;178;245;9.92;0.66;-1.00;1.79;178;0;7.00;67
0;0;22200432;0;19;185;246;9.51;0.63;-1.00;2.03;185;0;8.00;61
0;0;22200434;0;23;191;247;9.18;0.61;-1.00;2.25;191;0;9.00;56
0;0;22200436;0;25;198;247;9.04;0.60;-1.00;2.52;198;0;10.00;49
1;0;22200438;1;32;203;248;8.95;0.59;11.00;2.68;202;0;11.00;45
2;0;22200440;2;31;207;248;8.77;0.57;11.50;2.86;205;0;12.00;41
2;0;22200445;2;38;211;248;8.50;0.56;11.50;3.05;209;0;13.00;37
2;0;22200448;2;41;214;248;8.42;0.55;11.50;3.21;212;0;14.00;34
2;0;22200451;2;46;221;252;8.27;0.53;11.50;3.45;219;0;15.00;31
2;0;22200454;2;51;225;252;8.22;0.53;11.50;3.68;223;0;16.00;27
2;0;22200457;2;56;228;252;8.04;0.51;11.50;3.82;226;0;17.00;24
2;0;22200460;2;60;231;255;7.95;0.51;11.50;3.94;229;0;18.00;24
3;0;22200464;3;65;232;255;8.03;0.51;14.00;3.93;229;0;19.00;23
3;0;22200467;3;67;234;255;8.07;0.51;14.00;4.07;231;0;20.00;21
5;0;22200469;5;68;239;259;8.17;0.51;16.80;4.09;234;0;21.00;20
5;0;22200472;5;70;242;260;8.23;0.52;16.80;4.22;237;0;22.00;18
6;0;22200477;6;76;244;260;8.13;0.51;17.67;4.38;238;0;23.00;16
6;0;22200481;6;76;249;264;8.14;0.51;17.67;4.48;243;0;24.00;15
6;0;22200484;6;83;251;264;8.19;0.52;17.67;4.65;245;0;25.00;13
6;0;22200487;6;83;252;264;8.33;0.52;17.67;4.63;246;0;26.00;12
6;0;22200490;6;88;253;265;8.49;0.53;17.67;4.72;247;0;27.00;12
6;0;22200495;6;87;254;265;8.53;0.53;17.67;4.81;248;0;28.00;11
6;0;22200499;6;89;259;271;8.58;0.53;17.67;4.74;253;0;29.00;12
6;0;22200506;6;91;261;271;8.67;0.54;17.67;4.88;255;0;30.00;10
6;0;22200511;6;93;263;272;8.70;0.54;17.67;4.97;257;0;31.00;9
7;0;22200515;7;95;263;272;8.73;0.54;19.29;4.97;256;0;32.00;9
8;0;22200518;8;97;264;272;8.69;0.54;21.00;5.00;256;0;33.00;8
10;0;22200521;10;100;266;272;8.71;0.54;23.60;5.12;256;0;34.00;6
10;0;22200524;10;105;266;272;8.77;0.54;23.60;5.12;256;0;35.00;6
11;0;22200530;11;108;278;284;8.98;0.56;24.09;4.99;267;0;36.00;6
11;0;22200535;11;107;278;284;8.94;0.55;24.09;4.99;267;0;37.00;6
11;0;22200538;11;111;279;284;8.89;0.55;24.09;5.05;268;0;38.00;5
12;0;22200541;12;111;279;284;8.71;0.54;24.92;5.05;267;0;39.00;5
13;0;22200546;13;114;281;284;8.62;0.53;25.77;5.07;268;0;40.00;3
13;0;22200550;13;116;281;284;8.53;0.53;25.77;5.07;268;0;41.00;3
13;0;22200553;13;121;285;288;8.50;0.53;25.77;5.01;272;0;42.00;3
15;0;22200557;15;123;285;288;8.28;0.51;26.53;5.01;270;0;43.00;3
16;0;22200561;16;126;289;292;8.11;0.50;27.44;4.96;273;0;44.00;3
16;0;22200566;16;131;291;294;7.94;0.49;27.44;4.92;275;0;45.00;3
19;0;22200569;19;134;291;294;7.64;0.47;29.68;4.92;272;0;46.00;3
19;0;22200572;19;135;291;294;7.56;0.47;29.68;4.92;272;0;47.00;3
19;0;22200574;19;140;302;307;7.79;0.48;29.68;4.75;283;0;48.00;5
19;0;22200580;19;141;302;307;7.62;0.47;29.68;4.75;283;0;49.00;5
19;0;22200583;19;142;302;307;7.49;0.47;29.68;4.75;283;0;50.00;5
19;0;22200586;19;144;303;308;7.44;0.46;29.68;4.73;284;0;51.00;5
20;0;22200589;20;146;304;309;7.33;0.46;30.75;4.72;284;0;52.00;5
20;0;22200592;20;150;304;309;7.26;0.45;30.75;4.72;284;0;53.00;5
20;0;22200596;20;153;306;312;7.31;0.45;30.75;4.69;286;0;54.00;6
22;0;22200600;22;156;306;312;7.06;0.44;31.14;4.69;284;0;55.00;6
23;0;22200603;23;146;307;312;7.11;0.44;31.22;4.68;284;0;56.00;5
26;0;22200606;26;143;307;312;7.02;0.43;34.12;4.68;281;0;57.00;5
27;0;22200611;27;142;312;318;7.06;0.43;34.07;4.62;285;0;58.00;6
28;0;22200616;28;141;313;318;7.08;0.43;34.96;4.61;285;0;59.00;5
28;0;22200623;28;142;313;318;7.25;0.45;34.96;4.61;285;0;60.00;5
28;0;22200628;28;147;313;318;7.38;0.45;34.96;4.61;285;0;61.00;5
29;0;22200632;29;149;317;322;7.43;0.45;35.72;4.57;288;0;62.00;5
29;0;22200636;29;151;318;323;7.54;0.46;35.72;4.55;289;0;63.00;5
29;0;22200638;29;152;318;323;7.61;0.47;35.72;4.55;289;0;64.00;5
30;0;22200641;30;153;319;324;7.67;0.47;36.57;4.54;289;0;65.00;5
31;0;22200647;31;154;319;324;7.60;0.47;36.16;4.54;288;0;66.00;5
31;0;22200650;31;142;319;324;7.64;0.47;36.16;4.54;288;0;67.00;5
31;0;22200652;31;139;319;324;7.74;0.47;36.16;4.54;288;0;68.00;5
32;0;22200656;32;137;319;324;7.84;0.48;37.19;4.54;287;0;69.00;5
32;0;22200660;32;133;319;324;7.96;0.49;37.19;4.54;287;0;70.00;5
33;0;22200664;33;128;319;324;8.13;0.50;38.00;4.54;286;0;71.00;5
34;0;22200667;34;132;351;394;8.32;0.51;39.00;4.13;317;0;72.00;43
34;0;22200679;34;126;352;395;8.50;0.52;39.00;4.12;318;0;73.00;43
36;0;22200683;36;119;359;395;8.81;0.54;40.36;4.08;323;0;74.00;36
36;1;22200687;36;117;361;395;9.00;0.55;40.36;4.07;325;1;75.00;34
36;1;22200702;36;116;364;395;9.19;0.56;40.36;4.07;328;1;76.00;31
36;1;22200706;36;116;364;395;9.26;0.57;40.36;4.07;328;1;77.00;31
37;1;22200712;37;116;369;395;9.43;0.58;40.92;4.10;332;1;78.00;26
38;1;22200716;38;119;369;395;9.39;0.57;41.92;4.10;331;1;79.00;26
38;1;22200730;38;122;372;396;9.41;0.57;41.92;4.13;334;1;80.00;24
39;1;22200734;39;123;375;397;9.41;0.57;42.92;4.17;336;1;81.00;22
40;1;22200739;40;125;377;397;9.37;0.57;43.90;4.20;337;1;82.00;20
41;1;22200743;41;130;385;401;9.17;0.56;44.85;4.21;344;1;83.00;16
41;1;22200749;41;129;386;401;9.16;0.56;44.85;4.22;345;1;84.00;15
41;1;22200753;41;130;386;401;9.15;0.56;44.85;4.22;345;1;85.00;15
42;1;22200756;42;129;386;401;9.16;0.56;45.62;4.22;344;1;86.00;15
43;1;22200762;43;130;391;407;9.10;0.56;46.56;4.17;348;1;87.00;16
47;1;22200767;47;132;391;407;8.93;0.54;50.09;4.17;344;1;88.00;16
47;1;22200770;47;135;391;407;8.90;0.54;50.09;4.17;344;1;89.00;16
47;1;22200777;47;130;395;413;8.95;0.54;50.09;4.13;348;1;90.00;18
47;1;22200782;47;129;395;413;8.90;0.54;50.09;4.13;348;1;91.00;18
50;1;22200786;50;132;397;413;8.87;0.54;52.50;4.12;347;1;92.00;16
50;1;22200790;50;131;398;414;8.88;0.54;52.50;4.11;348;1;93.00;16
52;1;22200795;52;130;399;415;8.91;0.54;53.98;4.11;347;1;94.00;16
54;1;22200800;54;133;399;415;8.80;0.54;55.50;4.11;345;1;95.00;16
55;1;22200805;55;136;409;428;8.63;0.53;56.24;4.00;354;1;96.00;19
