tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
11.00;48484723_1;142.71;19.95;0.00;0.00;48484828#4_1;124.42;21.07;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;11.00;7.1122.0;0;223.31;1.26;0.00;0.33;taxi;;0;0.00;23227.662034;173.879778;1.355071;8.703008;0.408574;0;9.984506
13.00;53292332#0_0;29.81;12.68;0.00;0.00;240384794_0;56.20;9.22;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;13.00;0.122.0;1;148.00;1.22;0.00;2.73;passenger;;0;0.00;66017.607990;968.745502;5.992431;27.817798;1.303371;0;28.377903
18.00;48484723_1;142.71;19.46;0.00;0.00;48484828#4_1;0.00;20.49;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;18.00;0.162.0;0;347.73;1.23;0.00;0.59;passenger;;0;0.00;51424.061280;452.687662;3.308396;19.857137;0.942205;0;22.104808
21.00;53292332#0_0;29.81;12.23;0.00;0.00;--199263543_0;30.69;12.67;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;194.23;1.14;0.00;6.30;passenger;;0;0.00;72229.695270;1202.399266;7.188251;30.388339;1.380361;0;31.048356
22.00;53283046#0_0;165.89;18.31;0.00;0.00;192483968#1_0;0.00;19.45;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.17;0.00;2.16;passenger;;0;0.00;72585.554827;669.315771;4.704543;28.261823;1.287144;0;31.201170
27.00;53283046#0_0;165.89;19.44;3.00;3.00;192483968#1_0;0.00;8.90;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;24.00;7.1132.0;0;368.27;1.22;0.00;5.00;taxi;;0;0.00;137210.858324;1825.610956;11.634789;57.390439;2.788850;0;58.980389
28.00;53281543_0;136.33;12.43;0.00;0.00;408074469#0_2;0.00;19.43;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;28.00;1.292.0;1;313.79;1.17;0.00;7.82;passenger;;1;1.00;65685.090044;1056.010669;6.321888;26.424027;1.150715;0;28.235297
31.00;48484723_1;142.71;19.41;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.46;bus;;0;0.00;678193.798369;992.275312;191.301667;5127.235193;106.715113;0;289.245680
33.00;775830384_1;114.22;20.90;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;33.00;0.281.0;1;403.47;1.27;0.00;12.55;passenger;;1;4.00;128710.103519;1919.582041;11.838018;53.470245;2.571954;0;55.326573
33.00;28639939#0_0;139.89;16.96;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.26;0.00;14.02;passenger;;1;1.00;134231.932048;2241.258181;13.418982;56.593358;2.674523;0;57.700280
