interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.65;0;5.00;1;1;2.51;6.65
0.00;30.00;120.00;6.82;1;5.00;1;2;19.27;6.82
0.00;30.00;120.00;6.84;2;5.00;1;2;21.68;6.84
0.00;30.00;120.00;6.88;3;5.00;1;2;42.38;6.88
0.00;30.00;120.00;5.02;4;5.00;1;1;3.32;5.02
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.90;6;5.00;1;1;3.40;4.90
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.53;8;5.00;1;1;1.75;9.53
0.00;30.00;120.00;9.01;9;12.00;1;1;4.44;9.01
0.00;30.00;720.00;3.66;10;6.17;6;6;30.54;7.00
0.00;30.00;600.00;3.01;11;5.00;5;5;27.64;5.55
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.22;13;5.00;1;1;1.81;9.22
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;15.05;110;5.00;3;3;3.32;15.06
0.00;30.00;0.00;-1.00;111;-1.00;0;1;0.83;-1.00
0.00;30.00;720.00;9.38;112;5.00;6;6;10.66;11.77
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.48;16;5.00;1;1;3.72;4.48
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;14.76;23;5.00;8;8;9.03;14.85
0.00;30.00;120.00;8.80;24;5.00;1;1;1.89;8.80
0.00;30.00;120.00;9.97;25;5.00;1;1;1.67;9.97
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.83;28;5.00;1;2;18.76;4.83
0.00;30.00;120.00;5.59;29;5.00;1;1;2.98;5.59
0.00;30.00;120.00;5.77;30;5.00;1;2;51.23;5.77
0.00;30.00;120.00;5.14;31;5.00;1;1;3.24;5.14
0.00;30.00;240.00;14.95;150;5.00;2;2;2.23;14.96
0.00;30.00;120.00;19.79;151;12.00;1;1;2.02;19.79
0.00;30.00;720.00;5.64;152;6.17;6;6;30.79;9.99
0.00;30.00;960.00;15.04;153;5.88;8;8;10.31;15.23
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.66;33;5.00;1;1;0.85;19.66
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;13.32;36;5.00;3;3;3.75;13.64
0.00;30.00;960.00;16.02;37;5.00;8;8;8.32;16.06
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.39;42;5.00;1;1;0.86;19.39
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;4.73;44;5.00;2;2;7.05;4.73
0.00;30.00;1080.00;9.69;45;5.00;9;9;15.47;9.74
0.00;30.00;0.00;-1.00;46;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;4.22;47;5.00;2;3;78.84;4.43
0.00;30.00;0.00;-1.00;48;-1.00;0;1;80.06;-1.00
0.00;30.00;120.00;5.69;49;5.00;1;2;75.61;5.69
0.00;30.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;54;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;20.13;56;5.00;2;2;1.66;20.21
0.00;30.00;0.00;-1.00;57;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;58;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;59;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;60;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;61;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;62;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;63;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.93;64;5.00;1;1;0.88;18.93
0.00;30.00;0.00;-1.00;65;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.61;66;5.00;1;2;77.36;4.61
0.00;30.00;120.00;5.18;67;5.00;1;2;76.60;5.18
0.00;30.00;120.00;4.77;68;5.00;1;2;77.38;4.77
0.00;30.00;0.00;-1.00;69;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;70;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;71;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;6.11;72;5.00;1;1;2.73;6.11
0.00;30.00;0.00;-1.00;73;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;17.35;74;5.00;2;2;1.92;17.35
0.00;30.00;480.00;16.68;75;5.00;4;4;4.00;16.74
0.00;30.00;1080.00;17.40;76;5.00;9;9;8.62;17.43
0.00;30.00;0.00;-1.00;78;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;8.96;79;5.00;1;1;1.86;8.96
0.00;30.00;0.00;-1.00;80;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;82;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;83;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;84;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;85;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;10.91;86;5.00;7;8;11.37;11.76
0.00;30.00;1080.00;12.95;87;5.00;9;9;11.58;15.56
0.00;30.00;0.00;-1.00;88;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;89;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;90;-1.00;0;0;0.00;-1.00
0.00;30.00;480.00;19.32;92;5.00;4;4;3.45;19.38
0.00;30.00;240.00;19.43;93;5.00;2;2;1.72;19.44
0.00;30.00;120.00;21.34;94;5.00;1;1;0.78;21.34
0.00;30.00;0.00;-1.00;96;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;97;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;98;-1.00;0;0;0.00;-1.00
0.00;30.00;600.00;19.00;100;5.00;5;5;4.39;19.01
0.00;30.00;240.00;19.68;101;5.00;2;3;2.38;19.69
0.00;30.00;240.00;19.44;102;5.00;2;2;1.71;19.62
0.00;30.00;0.00;-1.00;104;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;13.07;105;5.00;1;1;1.28;13.07
0.00;30.00;120.00;6.75;106;5.00;1;2;75.37;6.75
0.00;30.00;120.00;7.55;107;5.00;1;2;73.82;7.55
0.00;30.00;0.00;-1.00;108;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;109;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;0;-1.00;0;1;82.99;-1.00
30.00;60.00;0.00;-1.00;1;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;2;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;3;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;4;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;6;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;9.20;8;8.50;2;2;6.27;9.22
30.00;60.00;0.00;-1.00;9;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;7.07;10;12.00;1;1;5.66;7.07
30.00;60.00;120.00;15.59;11;5.00;1;1;1.07;15.59
30.00;60.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;13;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;12.82;110;12.00;2;2;6.24;12.83
30.00;60.00;0.00;-1.00;111;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;14.50;112;5.00;1;1;1.15;14.50
30.00;60.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;16;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;5.07;17;5.00;1;2;30.04;5.07
30.00;60.00;240.00;0.65;18;5.00;2;2;50.98;2.56
30.00;60.00;240.00;0.60;19;5.00;2;2;55.35;2.01
30.00;60.00;120.00;9.19;20;12.00;1;1;4.35;9.19
30.00;60.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;14.41;23;5.00;1;1;1.16;14.41
30.00;60.00;0.00;-1.00;24;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;25;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;28;-1.00;0;0;96.67;-1.00
30.00;60.00;120.00;4.96;29;5.00;1;1;3.36;4.96
30.00;60.00;120.00;0.12;30;5.00;1;0;95.61;0.12
30.00;60.00;0.00;-1.00;31;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;18.52;150;5.00;1;1;0.90;18.52
30.00;60.00;0.00;-1.00;151;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;10.02;152;5.00;2;2;3.33;12.62
30.00;60.00;240.00;10.06;153;5.00;2;2;3.31;12.04
30.00;60.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;18.85;33;5.00;1;1;0.88;18.85
30.00;60.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;17.42;36;5.00;1;1;0.96;17.42
30.00;60.00;600.00;15.60;37;5.00;5;5;5.34;15.64
30.00;60.00;360.00;20.43;38;5.00;3;3;2.45;20.49
30.00;60.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;42;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;9.97;44;5.00;2;2;3.34;9.98
30.00;60.00;360.00;10.58;45;5.00;3;3;4.73;10.66
30.00;60.00;360.00;20.79;46;5.00;3;3;2.41;20.83
30.00;60.00;0.00;-1.00;47;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;48;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;49;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
