tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;19.77;0.00;0.00;48484828#4_1;116.94;21.02;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;230.79;1.26;0.00;0.44;taxi;;0;0.00;23796.311773;113.812752;1.074557;8.433339;0.372784;0;10.228973
13.00;53292332#0_0;29.81;11.92;0.00;0.00;240384794_0;64.72;5.07;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;13.00;0.122.0;1;139.48;1.10;0.00;3.15;passenger;;0;0.00;75570.441892;1239.662169;7.463106;32.548098;1.570780;0;32.484193
19.00;48484723_1;142.71;19.44;0.00;0.00;48484828#4_1;0.00;19.77;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.19;0.00;0.60;passenger;;0;0.00;38368.659484;206.072635;1.793198;13.853711;0.596219;0;16.492966
21.00;53292332#0_0;29.81;12.11;0.00;0.00;--199263543_0;37.33;12.98;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;187.59;1.17;0.00;7.60;passenger;;0;0.00;64083.589700;1126.935142;6.663195;27.511961;1.300188;0;27.546635
22.00;53283046#0_0;165.89;17.46;0.00;0.00;192483968#1_0;0.00;18.10;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.09;0.00;1.15;passenger;;0;0.00;63710.442551;553.173054;3.977764;24.705330;1.099371;0;27.386179
23.00;53283046#0_0;165.89;18.49;1.00;1.00;192483968#1_0;0.00;15.75;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.20;0.00;3.52;taxi;;0;0.00;90879.538510;920.124648;6.281912;36.143850;1.655853;0;39.064863
30.00;53281543_0;136.33;13.83;0.00;0.00;408074469#0_2;0.00;21.53;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;30.00;1.292.0;1;313.79;1.29;0.00;11.50;passenger;;1;5.00;83784.264952;1545.938220;9.029257;34.447544;1.602746;0;36.015366
31.00;28639939#0_0;139.89;18.71;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;31.00;0.283.0;1;333.86;1.36;0.00;13.78;passenger;;1;1.00;133989.887450;2231.257933;13.382563;56.900952;2.741691;0;57.596126
31.00;48484723_1;142.71;19.66;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.70;bus;;0;0.00;683716.151261;1001.068332;192.047960;5171.422755;107.586849;0;291.599737
33.00;775830384_1;114.22;19.50;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;33.00;0.281.0;1;403.47;1.24;0.00;12.32;passenger;;1;4.00;131000.992021;1850.493734;11.554086;53.624596;2.535063;0;56.311383
