tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;53292332#0_0;29.81;13.00;0.00;0.00;240384794_0;64.98;4.95;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;12.00;0.122.0;1;139.22;1.24;0.00;3.69;passenger;;0;0.00;69815.842250;1089.504950;6.636410;29.740381;1.412711;0;30.010580
12.00;48484723_1;142.71;20.06;0.00;0.00;48484828#4_1;128.38;20.09;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;219.35;1.21;0.00;0.29;taxi;;0;0.00;28788.202725;166.674190;1.333399;10.341142;0.449143;0;12.374759
20.00;48484723_1;142.71;18.39;0.00;0.00;48484828#4_1;0.00;18.87;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;20.00;0.162.0;0;347.73;1.13;0.00;0.63;passenger;;0;0.00;47889.037882;397.150527;2.960547;18.468338;0.841851;0;20.585278
20.00;53283046#0_0;165.89;19.98;0.00;0.00;192483968#1_0;0.00;20.40;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;20.00;0.182.0;0;368.27;1.22;0.00;1.34;passenger;;0;0.00;82058.924729;803.278867;5.643203;32.343966;1.538221;0;35.273279
21.00;53292332#0_0;29.81;12.64;0.00;0.00;--199263543_0;36.92;13.39;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;188.00;1.20;0.00;7.62;passenger;;0;0.00;73216.940964;1230.861753;7.342999;30.857510;1.409243;0;31.472726
22.00;53283046#0_0;165.89;19.06;1.00;1.00;192483968#1_0;0.00;17.21;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;21.00;7.1132.0;0;368.27;1.20;0.00;1.72;taxi;;0;0.00;80221.690404;788.918042;5.506005;31.723006;1.484703;0;34.483543
30.00;53281543_0;136.33;12.30;0.00;0.00;408074469#0_2;0.00;18.51;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;30.00;1.292.0;1;313.79;1.11;0.00;8.65;passenger;;1;2.00;71099.523642;1174.297949;6.974794;28.475132;1.223042;0;30.562796
32.00;48484723_1;142.71;19.76;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;29.00;2.150.0;0;335.63;1.20;0.00;11.29;bus;;0;0.00;699756.072868;1034.159024;202.330399;5304.852157;111.222596;0;298.442210
33.00;775830384_1;114.22;19.86;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;33.00;0.281.0;1;403.47;1.21;0.00;12.03;passenger;;1;3.00;130213.394089;1963.335433;12.044881;54.286608;2.608218;0;55.972756
33.00;28639939#0_0;139.89;15.79;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.19;0.00;12.23;passenger;;1;1.00;129414.003296;2225.441071;13.240412;55.053533;2.641141;0;55.629219
