interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.81;0;5.00;1;2;23.43;6.81
0.00;30.00;120.00;6.83;1;5.00;1;2;12.10;6.83
0.00;30.00;120.00;6.79;2;5.00;1;2;30.13;6.79
0.00;30.00;120.00;6.58;3;5.00;1;2;41.29;6.58
0.00;30.00;120.00;5.48;4;5.00;1;1;3.04;5.48
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.78;6;5.00;1;1;3.48;4.78
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.79;8;5.00;1;1;1.70;9.79
0.00;30.00;120.00;8.56;9;12.00;1;1;4.68;8.56
0.00;30.00;720.00;3.30;10;6.17;6;7;38.81;5.83
0.00;30.00;600.00;3.25;11;5.00;5;5;25.64;6.43
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.75;13;5.00;1;1;1.71;9.75
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;16.25;110;5.00;3;4;3.82;16.26
0.00;30.00;0.00;-1.00;111;-1.00;0;1;1.34;-1.00
0.00;30.00;720.00;9.86;112;5.00;6;6;10.14;11.99
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;1.43;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;15.51;23;5.00;8;8;8.60;15.55
0.00;30.00;120.00;9.34;24;5.00;1;1;1.78;9.34
0.00;30.00;120.00;9.59;25;5.00;1;1;1.74;9.59
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.96;28;5.00;1;2;14.01;4.96
0.00;30.00;120.00;5.12;29;5.00;1;1;3.26;5.12
0.00;30.00;120.00;5.08;30;5.00;1;2;50.51;5.08
0.00;30.00;120.00;4.72;31;5.00;1;1;3.53;4.72
0.00;30.00;240.00;20.00;150;5.00;2;2;1.67;20.00
0.00;30.00;120.00;19.47;151;12.00;1;1;2.05;19.47
0.00;30.00;720.00;6.63;152;6.17;6;6;24.65;9.00
0.00;30.00;960.00;14.19;153;5.88;8;8;10.83;14.29
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;17.23;33;5.00;1;1;0.97;17.23
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;12.00;36;5.00;3;3;4.17;12.04
0.00;30.00;1080.00;15.02;37;5.00;9;9;9.99;15.49
0.00;30.00;120.00;22.44;38;5.00;1;1;0.74;22.44
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;17.99;42;5.00;1;1;0.93;17.99
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;4.95;44;5.00;2;2;6.74;5.02
0.00;30.00;1080.00;9.90;45;5.00;9;9;15.15;9.94
0.00;30.00;120.00;22.84;46;5.00;1;1;0.73;22.84
0.00;30.00;240.00;8.08;47;5.00;2;3;76.59;10.55
0.00;30.00;120.00;2.88;48;5.00;1;2;86.07;2.88
0.00;30.00;120.00;4.87;49;5.00;1;2;81.83;4.87
