interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.82;0;5.00;1;2;21.46;6.82
0.00;30.00;120.00;2.88;1;5.00;1;2;18.36;2.88
0.00;30.00;120.00;7.63;2;5.00;1;3;30.12;7.63
0.00;30.00;120.00;7.42;3;5.00;1;2;33.98;7.42
0.00;30.00;120.00;5.59;4;5.00;1;1;2.98;5.59
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;3.73;6;5.00;1;1;4.47;3.73
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;8.93;8;5.00;1;1;1.87;8.93
0.00;30.00;120.00;9.26;9;12.00;1;1;4.32;9.26
0.00;30.00;720.00;3.71;10;6.17;6;6;30.35;6.75
0.00;30.00;600.00;3.09;11;5.00;5;5;27.00;6.29
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.76;13;5.00;1;1;1.71;9.76
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;17.25;110;5.00;3;3;2.90;17.32
0.00;30.00;0.00;-1.00;111;-1.00;0;1;1.23;-1.00
0.00;30.00;720.00;9.76;112;5.00;6;6;10.24;12.05
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;1.54;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;14.58;23;5.00;8;8;9.15;14.65
0.00;30.00;120.00;8.91;24;5.00;1;1;1.87;8.91
0.00;30.00;120.00;9.48;25;5.00;1;1;1.76;9.48
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.38;28;5.00;1;2;16.53;5.38
0.00;30.00;120.00;5.40;29;5.00;1;1;3.09;5.40
0.00;30.00;120.00;4.49;30;5.00;1;2;49.02;4.49
0.00;30.00;120.00;5.00;31;5.00;1;1;3.33;5.00
0.00;30.00;240.00;18.98;150;5.00;2;2;1.76;18.98
0.00;30.00;120.00;18.66;151;12.00;1;1;2.14;18.66
0.00;30.00;720.00;7.35;152;6.17;6;6;22.76;11.07
0.00;30.00;960.00;13.87;153;5.88;8;8;11.06;13.93
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.09;33;5.00;1;1;0.87;19.09
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;12.40;36;5.00;3;3;4.03;12.44
0.00;30.00;1080.00;15.07;37;5.00;9;9;9.95;15.57
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.61;42;5.00;1;1;0.85;19.61
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;4.98;44;5.00;2;3;7.62;5.01
0.00;30.00;1080.00;8.49;45;5.00;9;9;17.66;9.25
0.00;30.00;120.00;20.93;46;5.00;1;1;0.80;20.93
0.00;30.00;240.00;6.66;47;5.00;2;3;75.24;8.74
0.00;30.00;120.00;5.90;48;5.00;1;2;79.47;5.90
0.00;30.00;120.00;3.72;49;5.00;1;2;85.31;3.72
0.00;30.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;54;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;20.31;56;5.00;1;1;0.82;20.31
0.00;30.00;0.00;-1.00;57;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;58;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;59;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;60;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;61;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;62;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;63;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;20.79;64;5.00;1;1;0.80;20.79
0.00;30.00;0.00;-1.00;65;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.64;66;5.00;1;2;76.61;5.64
0.00;30.00;120.00;4.49;67;5.00;1;2;76.52;4.49
0.00;30.00;120.00;5.60;68;5.00;1;2;76.53;5.60
0.00;30.00;0.00;-1.00;69;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;70;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;71;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;7.70;72;5.00;1;1;2.16;7.70
0.00;30.00;0.00;-1.00;73;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;17.74;74;5.00;3;3;2.82;17.75
0.00;30.00;480.00;17.55;75;5.00;4;4;3.80;17.57
0.00;30.00;960.00;16.04;76;5.00;8;8;8.31;16.16
0.00;30.00;0.00;-1.00;78;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;10.85;79;5.00;1;1;1.54;10.85
0.00;30.00;0.00;-1.00;80;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;82;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;83;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;84;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;85;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;12.82;86;5.00;8;8;10.40;13.48
0.00;30.00;960.00;14.59;87;5.00;8;8;9.14;14.90
0.00;30.00;0.00;-1.00;88;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;89;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;90;-1.00;0;0;0.00;-1.00
0.00;30.00;480.00;18.66;92;5.00;4;4;3.57;18.76
0.00;30.00;120.00;16.47;93;5.00;1;1;1.01;16.47
