interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;7.79;0;5.00;1;1;2.14;7.79
0.00;30.00;120.00;6.83;1;5.00;1;2;13.43;6.83
0.00;30.00;120.00;8.14;2;5.00;1;2;3.93;8.14
0.00;30.00;120.00;8.57;3;5.00;1;2;24.91;8.57
0.00;30.00;120.00;5.15;4;5.00;1;1;3.23;5.15
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.85;6;5.00;1;1;3.43;4.85
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.80;8;5.00;1;2;1.91;9.80
0.00;30.00;120.00;10.35;9;12.00;1;1;3.86;10.35
0.00;30.00;720.00;2.92;10;6.17;6;6;37.60;6.98
0.00;30.00;600.00;3.15;11;5.00;5;5;26.44;6.54
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;10.52;13;5.00;1;1;1.58;10.52
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;17.83;110;5.00;3;3;2.80;17.84
0.00;30.00;120.00;7.10;111;5.00;1;1;2.35;7.10
0.00;30.00;480.00;12.29;112;5.00;4;4;5.42;12.64
0.00;30.00;120.00;9.90;113;5.00;1;1;1.68;9.90
0.00;30.00;0.00;-1.00;16;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;16.29;22;5.00;1;1;1.02;16.29
0.00;30.00;840.00;15.91;23;5.00;7;7;7.33;15.96
0.00;30.00;120.00;8.39;24;5.00;1;1;1.99;8.39
0.00;30.00;120.00;8.58;25;5.00;1;1;1.94;8.58
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.50;28;5.00;1;2;16.95;5.50
0.00;30.00;120.00;4.24;29;5.00;1;1;3.93;4.24
0.00;30.00;120.00;5.05;30;5.00;1;2;48.62;5.05
0.00;30.00;120.00;4.75;31;5.00;1;1;3.51;4.75
0.00;30.00;240.00;18.14;150;5.00;2;2;1.84;18.29
0.00;30.00;120.00;18.16;151;12.00;1;1;2.20;18.16
0.00;30.00;600.00;5.72;152;6.40;5;5;23.62;7.11
0.00;30.00;960.00;14.62;153;5.88;8;8;10.64;14.70
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.06;33;5.00;1;1;0.92;18.06
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;11.16;36;5.00;3;3;4.48;11.39
0.00;30.00;840.00;15.68;37;5.00;7;7;7.44;15.70
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;42;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;3.99;44;5.00;2;2;8.35;4.20
0.00;30.00;1080.00;9.53;45;5.00;9;9;15.74;9.66
0.00;30.00;120.00;19.64;46;5.00;1;1;0.85;19.64
0.00;30.00;120.00;4.68;47;5.00;1;2;74.38;4.68
0.00;30.00;120.00;2.93;48;5.00;1;2;85.93;2.93
0.00;30.00;120.00;4.03;49;5.00;1;2;81.74;4.03
0.00;30.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;54;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;20.55;56;5.00;2;2;1.62;20.56
0.00;30.00;0.00;-1.00;57;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;58;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;59;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;60;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;61;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;62;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;63;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;20.41;64;5.00;1;1;0.82;20.41
0.00;30.00;0.00;-1.00;65;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.49;66;5.00;1;2;76.92;5.49
0.00;30.00;120.00;5.49;67;5.00;1;2;75.18;5.49
0.00;30.00;120.00;5.41;68;5.00;1;2;75.13;5.41
0.00;30.00;0.00;-1.00;69;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;70;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;71;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;7.14;72;5.00;1;1;2.33;7.14
0.00;30.00;0.00;-1.00;73;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;18.21;74;5.00;3;3;2.75;18.21
0.00;30.00;480.00;16.14;75;5.00;4;4;4.13;16.23
0.00;30.00;960.00;16.14;76;5.00;8;8;8.26;16.20
0.00;30.00;0.00;-1.00;78;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.92;79;5.00;1;1;1.68;9.92
0.00;30.00;0.00;-1.00;80;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;82;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;83;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;84;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;85;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;12.24;86;5.00;8;9;11.35;12.76
0.00;30.00;960.00;15.34;87;5.00;8;8;8.69;15.47
0.00;30.00;0.00;-1.00;88;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;89;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;90;-1.00;0;0;0.00;-1.00
0.00;30.00;480.00;18.35;92;5.00;4;4;3.63;18.47
0.00;30.00;120.00;17.99;93;5.00;1;1;0.93;17.99
0.00;30.00;240.00;20.18;94;5.00;2;2;1.65;20.33
0.00;30.00;0.00;-1.00;96;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;97;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;98;-1.00;0;0;0.00;-1.00
0.00;30.00;600.00;18.01;100;5.00;5;5;4.63;18.07
0.00;30.00;240.00;17.46;101;5.00;2;2;1.91;17.46
0.00;30.00;240.00;19.38;102;5.00;2;3;1.73;19.54
0.00;30.00;0.00;-1.00;104;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;105;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;7.82;106;5.00;1;2;74.36;7.82
0.00;30.00;120.00;6.96;107;5.00;1;2;72.40;6.96
0.00;30.00;0.00;-1.00;108;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;109;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;0;-1.00;0;1;89.53;-1.00
30.00;60.00;0.00;-1.00;1;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;2;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;3;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;4;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;6;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;10.16;8;8.50;2;1;5.51;10.20
30.00;60.00;0.00;-1.00;9;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;6.78;10;12.00;1;1;5.90;6.78
30.00;60.00;120.00;16.93;11;5.00;1;1;0.98;16.93
30.00;60.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;13;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;12.36;110;12.00;2;2;6.48;12.36
30.00;60.00;0.00;-1.00;111;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;15.77;112;5.00;1;1;1.06;15.77
30.00;60.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;5.27;16;5.00;1;1;3.16;5.27
