tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;20.37;0.00;0.00;48484828#4_1;110.97;20.63;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;236.76;1.24;0.00;0.33;taxi;;0;0.00;31910.385372;277.400803;2.037564;12.277270;0.583908;0;13.716790
14.00;53292332#0_0;29.81;10.40;0.00;0.00;240384794_0;64.76;5.06;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;14.00;0.122.0;1;139.44;0.96;0.00;2.85;passenger;;0;0.00;64806.264900;1048.805304;6.311766;27.105638;1.223499;0;27.857355
19.00;48484723_1;142.71;19.26;0.00;0.00;48484828#4_1;0.00;20.11;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.21;0.00;1.06;passenger;;0;0.00;58947.404872;552.215433;3.893629;23.024372;1.083612;0;25.338732
20.00;53292332#0_0;29.81;11.98;0.00;0.00;--199263543_0;30.43;12.46;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;194.49;1.12;0.00;5.28;passenger;;0;0.00;76936.327477;1223.381532;7.401290;32.378756;1.484987;0;33.071467
22.00;53283046#0_0;165.89;17.54;0.00;0.00;192483968#1_0;0.00;18.17;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.09;0.00;1.25;passenger;;0;0.00;61511.024256;509.560697;3.737998;23.699909;1.042127;0;26.440764
23.00;53283046#0_0;165.89;19.52;1.00;1.00;192483968#1_0;0.00;16.28;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.21;0.00;3.65;taxi;;0;0.00;76761.180192;820.685546;5.584570;30.940964;1.441271;0;32.996013
29.00;53281543_0;136.33;12.56;0.00;0.00;408074469#0_2;0.00;19.35;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;29.00;1.292.0;1;313.79;1.16;0.00;7.96;passenger;;1;2.00;74626.961030;1245.296700;7.451932;31.216412;1.456647;0;32.078830
32.00;28639939#0_0;139.89;17.82;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;32.00;0.283.0;1;333.86;1.30;0.00;13.92;passenger;;1;4.00;134667.511337;2292.101892;13.677630;57.314935;2.773248;0;57.887420
32.00;48484723_1;142.71;19.52;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;29.00;2.150.0;0;335.63;1.20;0.00;11.49;bus;;0;0.00;700789.751336;1037.177888;202.483556;5315.861644;111.492443;0;298.882210
33.00;775830384_1;114.22;19.89;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;33.00;0.281.0;1;403.47;1.22;0.00;12.18;passenger;;1;4.00;126249.833482;1973.755191;11.973136;52.377458;2.493527;0;54.269118
35.00;53283046#0_1;165.89;19.69;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;11.00;bus;;0;0.00;688611.864505;1009.589843;192.716692;5212.044751;108.416093;0;293.686335
36.00;775830384_1;114.22;18.87;4.00;4.00;53281545#2_0;0.00;4.93;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;32.00;6.1161.0;1;398.70;1.18;0.00;11.02;taxi;;0;0.00;128944.751275;1961.099244;12.005236;52.902116;2.433470;0;55.427662
40.00;-292382413_0;152.29;12.77;2.00;2.00;53281545#2_1;0.00;13.31;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;38.00;0.284.0;1;410.56;1.26;0.00;13.56;passenger;;1;3.00;142335.283092;2189.483911;13.355524;59.384128;2.754015;0;61.183519
41.00;37022128_0;106.30;19.06;3.00;3.00;53281545#2_0;0.00;9.16;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;38.00;0.285.0;1;390.07;1.20;0.00;17.48;passenger;;1;5.00;183339.871278;3535.549777;20.510637;78.515568;3.843657;0;78.809694
41.00;28639939#0_0;139.89;15.33;5.00;5.00;53281545#2_0;0.00;1.25;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.15;0.00;15.25;taxi;;1;4.00;136889.541242;2409.946353;14.181148;57.591151;2.700180;0;58.842798
43.00;-292382413_0;152.29;13.43;6.00;6.00;53281545#2_0;11.69;5.97;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;37.00;6.1163.0;1;406.72;1.26;0.00;12.90;taxi;;1;4.00;146246.436757;2226.783670;13.641344;60.933281;2.855785;0;62.864717
43.00;37022128_0;106.30;19.36;7.00;7.00;53281545#2_0;0.00;0.32;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;36.00;6.1164.0;1;397.92;1.19;0.00;15.37;taxi;;1;2.00;160369.233332;2761.745766;16.435467;68.054915;3.298495;0;68.935470
43.00;775830384_1;114.22;20.03;21.00;0.43;53281545#2_1;0.00;20.72;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;22.00;0.281.1;1;398.70;1.24;0.00;1.40;passenger;;0;0.00;82271.292921;903.573081;6.089852;33.063777;1.596626;0;35.364534
44.00;53292419_0;342.11;12.74;0.00;0.00;--199263543_0;60.67;13.88;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;44.00;0.83.0;1;523.88;1.25;0.00;8.23;passenger;;0;0.00;126348.389685;1693.700919;10.702448;51.886215;2.316279;0;54.311457
50.00;-37061736#7_0;33.63;12.91;0.00;0.00;583371595#1_0;66.31;19.90;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;50.00;0.33.0;1;864.70;1.19;0.00;4.25;passenger;;0;0.00;138093.103405;1284.753854;9.028884;53.676533;2.452131;0;59.359853
53.00;53292418_0;332.16;12.16;1.00;1.00;--199263543_0;0.00;9.93;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;52.00;0.84.0;1;624.08;1.17;0.00;8.38;passenger;;0;0.00;162620.805497;2027.932996;13.069570;65.356088;2.802681;0;69.903502
53.00;-49049137_0;228.40;14.66;4.00;4.00;--199263543_0;0.00;7.16;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;49.00;0.86.0;1;666.79;1.41;0.00;12.52;passenger;;0;0.00;183623.500354;2332.361407;14.913812;74.672647;3.420824;0;78.931340
54.00;53283046#0_0;165.89;20.52;36.00;0.00;192483968#1_0;0.00;21.71;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;18.00;0.182.1;0;368.27;1.30;0.00;0.61;passenger;;0;0.00;45460.405750;335.212958;2.592521;16.847000;0.795784;0;19.541353
57.00;-53292327_0;316.56;12.66;2.00;2.00;--199263543_0;0.00;6.24;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;55.00;0.85.0;1;679.97;1.20;0.00;9.36;passenger;;0;0.00;169404.316413;2238.902747;14.107972;68.895615;3.078546;0;72.819300
58.00;775830384_0;114.22;7.77;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;58.00;2.250.0;1;336.50;1.20;15.00;22.12;bus;;0;0.00;868239.186288;1534.631292;311.804368;7011.369781;161.289223;0;370.244778
59.00;-49030944#2_0;126.35;20.59;0.00;0.00;-47826546_0;35.96;13.79;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;59.00;1.550.0;1;727.64;1.24;0.00;8.96;passenger;;0;0.00;188298.961539;2474.781167;15.691173;76.623726;3.431741;0;80.941247
59.00;53281543_0;136.33;13.00;23.00;23.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;36.00;3.300.0;1;301.69;1.20;0.00;16.22;bus;;0;0.00;584768.650001;948.725963;187.748710;4579.548518;100.658745;0;249.380501
59.00;28639939#0_0;139.89;16.53;25.00;25.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;34.00;2.350.0;1;329.61;1.20;0.00;14.39;bus;;0;0.00;769717.337379;1159.718117;219.964632;5882.924589;123.883837;0;328.267101
60.00;50172050#0_0;132.31;12.16;0.00;0.00;192483968#1_1;117.94;20.13;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;60.00;0.185.0;1;1008.37;1.21;0.00;4.71;passenger;;0;0.00;164106.758014;1493.947929;10.667825;63.362665;2.850615;0;70.542012
60.00;-49030944#2_0;126.35;20.77;0.00;0.00;-47826546_0;0.00;14.15;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;60.00;1.530.0;1;772.29;1.27;0.00;9.59;passenger;;0;0.00;196132.815492;2500.891049;16.027332;79.801694;3.563318;0;84.308619
63.00;48484826_0;279.83;13.77;5.00;5.00;--199263543_0;0.00;3.09;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;58.00;0.87.0;1;792.77;1.33;0.00;12.10;passenger;;0;0.00;233678.570399;3411.883841;21.082135;97.573528;4.640964;0;100.447603
63.00;-37061736#7_0;33.63;11.54;4.00;4.00;583371595#1_0;0.00;12.67;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;59.00;6.1062.0;1;933.54;1.14;0.00;8.00;taxi;;0;0.00;210306.672758;2307.940089;15.459144;84.182027;3.855622;0;90.401101
64.00;49049126_0;160.53;13.45;8.00;8.00;--199263543_0;0.00;5.75;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;56.00;0.88.0;1;790.06;1.25;0.00;10.10;passenger;;0;0.00;186616.022688;2358.527633;15.145472;75.651204;3.510388;0;80.217680
66.00;775830384_1;114.22;17.54;42.00;0.86;53281545#2_0;0.00;18.68;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;24.00;0.281.2;1;398.70;1.12;0.00;1.41;passenger;;0;0.00;68577.402587;664.057929;4.638988;27.043655;1.231611;0;29.478239
68.00;163041337_0;150.93;14.13;0.00;0.00;583371595#1_1;58.10;21.77;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;68.00;0.34.0;1;1240.37;1.31;0.00;5.63;passenger;;0;0.00;208730.941233;2053.104631;14.328129;81.543562;3.829196;0;89.723776
68.00;-37061736#7_0;33.63;14.79;21.00;0.43;583371595#1_0;0.00;22.53;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;47.00;0.33.1;1;931.01;1.35;0.00;3.53;passenger;;0;0.00;154984.411415;1665.651271;11.360053;61.123590;2.996271;0;66.620568
76.00;gneE5_0;349.68;11.28;0.00;0.00;192483968#1_1;67.28;17.83;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;76.00;0.184.0;1;1043.07;1.07;0.00;5.45;passenger;;0;0.00;179072.385848;1708.680169;11.911231;68.610424;2.761265;0;76.975476
77.00;53281792_0;131.79;12.67;1.00;1.00;192483968#1_1;0.00;18.86;vehroute_0.186.0 tripinfo_0.186.0 routing_0.186.0 emissions_0.186.0;76.00;0.186.0;1;1263.51;1.16;0.00;5.79;passenger;;0;0.00;211440.464672;2034.541308;14.292081;82.771645;3.727833;0;90.888553
78.00;47661751#0_0;121.06;12.30;0.00;0.00;583371595#1_0;127.17;18.75;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;78.00;0.35.0;1;1284.58;1.12;0.00;4.47;passenger;;0;0.00;184754.990006;1347.171187;10.331201;69.179559;2.917274;0;79.417912
79.00;163041337_0;150.93;12.80;5.00;5.00;583371595#1_0;0.00;10.35;vehroute_6.1063.0 tripinfo_6.1063.0 routing_6.1063.0 emissions_6.1063.0;74.00;6.1063.0;1;1298.47;1.24;0.00;6.17;taxi;;0;0.00;251169.958748;2618.733298;17.972778;99.635733;4.675881;0;107.966270
80.00;199263543_0;77.99;12.79;0.00;0.00;583371595#1_1;128.30;20.24;vehroute_0.36.0 tripinfo_0.36.0 routing_0.36.0 emissions_0.36.0;80.00;0.36.0;1;1458.32;1.21;0.00;4.95;passenger;;0;0.00;221685.983604;2018.980451;14.412178;85.705198;3.949351;0;95.292595
