step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;624294259;0;1;88;245;16.08;1.13;-1.00;0.00;88;0;0.00;157
0;0;624294286;0;1;102;245;15.06;1.04;-1.00;0.14;102;0;1.00;143
0;0;624294287;0;1;122;245;14.58;0.99;-1.00;0.44;122;0;2.00;123
0;0;624294289;0;3;135;245;13.65;0.92;-1.00;0.69;135;0;3.00;110
0;0;624294290;0;4;150;245;12.57;0.84;-1.00;1.02;150;0;4.00;95
0;0;624294291;0;5;158;245;11.84;0.79;-1.00;1.22;158;0;5.00;87
0;0;624294293;0;8;172;245;10.93;0.73;-1.00;1.61;172;0;6.00;73
0;0;624294294;0;12;180;245;10.32;0.69;-1.00;1.85;180;0;7.00;65
0;0;624294296;0;17;190;246;9.59;0.63;-1.00;2.17;190;0;8.00;56
0;0;624294298;0;23;196;247;9.28;0.61;-1.00;2.38;196;0;9.00;51
0;0;624294300;0;24;203;247;9.01;0.60;-1.00;2.65;203;0;10.00;44
0;0;624294302;0;24;207;248;8.87;0.58;-1.00;2.76;207;0;11.00;41
1;0;624294305;1;32;211;248;8.60;0.57;12.00;2.93;210;0;12.00;37
2;0;624294307;2;35;217;248;8.40;0.54;12.50;3.21;215;0;13.00;31
2;0;624294309;2;40;218;248;8.38;0.54;12.50;3.26;216;0;14.00;30
2;0;624294312;2;42;223;252;8.33;0.54;12.50;3.37;221;0;15.00;29
2;0;624294315;2;49;225;252;8.28;0.53;12.50;3.42;223;0;16.00;27
2;0;624294318;2;50;229;252;8.18;0.52;12.50;3.66;227;0;17.00;23
2;0;624294320;2;58;230;255;8.34;0.53;12.50;3.64;228;0;18.00;25
2;0;624294323;2;64;233;255;8.44;0.53;12.50;3.84;231;0;19.00;22
2;0;624294333;2;66;235;255;8.57;0.54;12.50;3.97;233;0;20.00;20
5;0;624294335;5;71;241;259;8.66;0.55;17.60;4.07;236;0;21.00;18
6;0;624294339;6;74;244;260;8.73;0.55;18.17;4.14;238;0;22.00;16
6;0;624294342;6;78;244;260;8.85;0.56;18.17;4.14;238;0;23.00;16
7;0;624294345;7;84;250;264;8.89;0.56;19.00;4.24;243;0;24.00;14
7;0;624294348;7;86;252;264;8.95;0.56;19.00;4.40;245;0;25.00;12
7;0;624294351;7;87;254;264;8.96;0.56;19.00;4.50;247;0;26.00;10
7;0;624294354;7;91;254;265;9.00;0.56;19.00;4.50;247;0;27.00;11
7;0;624294357;7;90;255;265;8.94;0.56;19.00;4.59;248;0;28.00;10
7;0;624294360;7;93;261;271;8.90;0.55;19.00;4.51;254;0;29.00;10
7;0;624294365;7;94;262;271;8.82;0.55;19.00;4.61;255;0;30.00;9
8;0;624294368;8;97;263;272;8.61;0.54;20.13;4.59;255;0;31.00;9
9;0;624294371;9;102;265;272;8.48;0.53;21.44;4.80;256;0;32.00;7
10;0;624294374;10;105;265;272;8.41;0.52;22.60;4.80;255;0;33.00;7
10;0;624294377;10;109;267;272;8.45;0.52;22.60;4.99;257;0;34.00;5
10;0;624294380;10;112;268;272;8.50;0.53;22.60;5.03;258;0;35.00;4
11;0;624294383;11;114;279;284;8.74;0.54;23.27;4.83;268;0;36.00;5
11;0;624294388;11;117;280;284;8.68;0.54;23.27;4.85;269;0;37.00;4
12;0;624294391;12;119;280;284;8.52;0.53;24.17;4.85;268;0;38.00;4
12;0;624294394;12;122;281;284;8.37;0.52;24.17;4.84;269;0;39.00;3
13;0;624294397;13;123;281;284;8.18;0.51;25.00;4.84;268;0;40.00;3
14;0;624294400;14;129;281;284;8.09;0.50;25.93;4.84;267;0;41.00;3
14;0;624294403;14;133;285;288;8.13;0.51;25.93;4.79;271;0;42.00;3
16;0;624294406;16;134;285;288;7.88;0.49;26.25;4.79;269;0;43.00;3
17;0;624294409;17;137;289;292;7.81;0.48;27.18;4.74;272;0;44.00;3
19;0;624294412;19;141;291;294;7.69;0.47;28.89;4.70;272;0;45.00;3
20;0;624294417;20;141;291;294;7.46;0.46;29.45;4.70;271;0;46.00;3
20;0;624294423;20;141;291;294;7.36;0.46;29.45;4.70;271;0;47.00;3
20;0;624294427;20;145;301;307;7.59;0.47;29.45;4.55;281;0;48.00;6
20;0;624294433;20;145;302;307;7.55;0.47;29.45;4.54;282;0;49.00;5
21;0;624294437;21;147;302;307;7.46;0.46;30.43;4.54;281;0;50.00;5
21;0;624294442;21;150;303;308;7.51;0.47;30.43;4.52;282;0;51.00;5
21;0;624294446;21;150;304;309;7.47;0.46;30.43;4.51;283;0;52.00;5
23;0;624294450;23;153;304;309;7.37;0.46;30.78;4.51;281;0;53.00;5
23;0;624294454;23;155;306;312;7.43;0.46;30.78;4.48;283;0;54.00;6
24;0;624294458;24;157;306;312;7.31;0.45;31.71;4.48;282;0;55.00;6
25;0;624294462;25;146;307;312;7.28;0.45;31.72;4.48;282;0;56.00;5
26;0;624294468;26;142;307;312;7.26;0.45;32.69;4.48;281;0;57.00;5
27;0;624294472;27;141;312;318;7.30;0.45;32.70;4.42;285;0;58.00;6
27;0;624294477;27;143;312;318;7.35;0.45;32.70;4.42;285;0;59.00;6
27;0;624294482;27;144;312;318;7.37;0.46;32.70;4.42;285;0;60.00;6
28;0;624294487;28;146;312;318;7.48;0.46;33.57;4.42;284;0;61.00;6
28;0;624294491;28;147;316;322;7.49;0.46;33.57;4.38;288;0;62.00;6
30;0;624294496;30;148;317;323;7.56;0.47;34.13;4.36;287;0;63.00;6
30;0;624294500;30;150;317;323;7.66;0.47;34.13;4.36;287;0;64.00;6
31;0;624294505;31;151;318;324;7.68;0.47;35.13;4.35;287;0;65.00;6
31;0;624294509;31;151;318;324;7.68;0.47;35.13;4.35;287;0;66.00;6
32;0;624294513;32;143;318;324;7.76;0.48;36.13;4.35;286;0;67.00;6
32;0;624294518;32;138;318;324;7.87;0.48;36.13;4.35;286;0;68.00;6
34;0;624294522;34;134;318;324;7.98;0.49;37.85;4.35;284;0;69.00;6
35;0;624294526;35;130;318;324;8.12;0.49;38.60;4.35;283;0;70.00;6
35;0;624294530;35;125;318;324;8.20;0.50;38.60;4.35;283;0;71.00;6
37;0;624294533;37;130;352;394;8.35;0.51;40.38;3.93;315;0;72.00;42
37;0;624294542;37;126;353;395;8.51;0.52;40.38;3.92;316;0;73.00;42
37;0;624294546;37;118;360;395;8.83;0.54;40.38;3.89;323;0;74.00;35
37;1;624294550;37;117;364;395;9.17;0.56;40.38;3.88;327;1;75.00;31
37;1;624294565;37;115;366;395;9.42;0.58;40.38;3.88;329;1;76.00;29
37;2;624294568;37;114;368;395;9.64;0.59;40.38;3.88;331;2;77.00;27
38;2;624294581;38;114;371;395;9.77;0.60;40.82;3.90;333;2;78.00;24
40;2;624294585;40;115;374;395;9.90;0.60;42.25;3.93;334;2;79.00;21
40;2;624294590;40;117;377;396;9.98;0.60;42.25;3.96;337;2;80.00;19
41;3;624294594;41;115;378;397;9.96;0.60;43.20;3.95;337;3;81.00;19
41;3;624294610;41;119;379;397;10.05;0.61;43.20;3.97;338;3;82.00;18
41;3;624294613;41;121;384;401;9.93;0.60;43.20;3.96;343;3;83.00;17
41;3;624294628;41;121;385;401;9.98;0.60;43.20;3.95;344;3;84.00;16
41;3;624294632;41;123;385;401;9.90;0.60;43.20;3.95;344;3;85.00;16
42;3;624294635;42;123;385;401;9.74;0.59;44.00;3.95;343;3;86.00;16
44;3;624294639;44;124;390;407;9.59;0.58;45.86;3.92;346;3;87.00;17
45;3;624294644;45;126;390;407;9.48;0.58;46.80;3.92;345;3;88.00;17
45;3;624294647;45;126;390;407;9.38;0.57;46.80;3.92;345;3;89.00;17
45;3;624294653;45;127;394;413;9.43;0.58;46.80;3.88;349;3;90.00;19
45;3;624294657;45;128;394;413;9.42;0.58;46.80;3.88;349;3;91.00;19
48;3;624294661;48;132;396;413;9.35;0.57;49.63;3.87;348;3;92.00;17
51;3;624294665;51;133;397;414;9.27;0.57;52.18;3.86;346;3;93.00;17
52;3;624294669;52;132;398;415;9.21;0.57;52.98;3.85;346;3;94.00;17
54;3;624294673;54;133;398;415;9.14;0.56;54.35;3.85;344;3;95.00;17
57;3;624294677;57;135;409;428;9.00;0.55;55.25;3.75;352;3;96.00;19
60;3;624294682;60;135;409;428;8.95;0.55;57.33;3.75;349;3;97.00;19
61;3;624294686;61;136;409;428;9.00;0.55;58.00;3.75;348;3;98.00;19
62;3;624294690;62;134;410;429;9.08;0.56;58.66;3.74;348;3;99.00;19
65;3;624294698;65;132;410;429;9.08;0.56;60.49;3.74;345;3;100.00;19
66;3;624294707;66;131;413;433;9.15;0.56;61.09;3.72;347;3;101.00;20
66;3;624294711;66;126;413;433;9.17;0.56;61.09;3.72;347;3;102.00;20
66;3;624294715;66;122;419;437;9.13;0.56;61.09;4.03;353;3;103.00;18
68;3;624294721;68;116;419;437;9.29;0.57;61.99;4.03;351;3;104.00;18
69;3;624294725;69;115;419;437;9.42;0.58;62.55;4.03;350;3;105.00;18
70;3;624294729;70;110;420;437;9.57;0.58;63.13;4.27;350;3;106.00;17
71;3;624294733;71;102;420;437;9.69;0.59;63.73;4.27;349;3;107.00;17
71;3;624294738;71;98;431;449;9.85;0.60;63.73;4.16;360;3;108.00;18
71;3;624294743;71;93;432;449;9.97;0.61;63.73;4.16;361;3;109.00;17
72;3;624294748;72;83;432;449;10.12;0.62;64.38;4.16;360;3;110.00;17
72;3;624294752;72;75;433;449;10.24;0.63;64.38;4.40;361;3;111.00;16
72;3;624294757;72;74;433;449;10.35;0.63;64.38;4.40;361;3;112.00;16
73;3;624294761;73;74;433;449;10.50;0.64;65.01;4.40;360;3;113.00;16
73;3;624294767;73;74;434;450;10.64;0.65;65.01;4.40;361;3;114.00;16
74;3;624294772;74;70;434;450;10.68;0.66;65.69;4.40;360;3;115.00;16
76;3;624294777;76;69;440;456;10.74;0.66;66.93;4.50;364;3;116.00;16
76;3;624294783;76;68;440;457;10.76;0.66;66.93;4.50;364;3;117.00;17
77;3;624294788;77;68;442;457;10.78;0.66;67.57;4.59;365;3;118.00;15
78;3;624294793;78;73;443;457;10.83;0.66;68.22;4.74;365;3;119.00;14
79;3;624294799;79;75;448;462;11.01;0.67;68.87;4.79;369;3;120.00;14
80;3;624294805;80;79;449;462;11.03;0.67;69.53;4.89;369;3;121.00;13
81;3;624294817;81;81;451;462;11.08;0.68;69.90;5.09;370;3;122.00;11
82;3;624294822;82;82;452;463;11.12;0.68;70.52;5.08;370;3;123.00;11
85;3;624294827;85;81;456;467;11.08;0.68;72.28;5.05;371;3;124.00;11
85;3;624294834;85;84;458;467;11.10;0.68;72.28;5.26;373;3;125.00;9
88;3;624294840;88;87;461;470;11.14;0.68;73.40;5.34;373;3;126.00;9
89;3;624294846;89;89;464;470;11.20;0.68;73.98;5.49;375;3;127.00;6
90;3;624294852;90;90;465;470;11.29;0.69;74.18;5.60;375;3;128.00;5
91;3;624294858;91;92;468;470;11.21;0.69;74.38;5.79;377;3;129.00;2
92;3;624294863;92;91;471;474;11.31;0.69;74.73;5.76;379;3;130.00;3
93;3;624294870;93;94;473;474;11.40;0.70;75.25;5.79;380;3;131.00;1
95;3;624294875;95;93;473;474;11.44;0.70;75.38;5.79;378;3;132.00;1
95;3;624294882;95;93;474;474;11.48;0.70;75.38;5.79;379;3;133.00;0
96;3;624294888;96;96;475;475;11.41;0.70;74.86;5.78;379;3;134.00;0
96;3;624294895;96;96;477;477;11.38;0.70;74.86;5.75;381;3;135.00;0
97;3;624294900;97;99;477;477;11.39;0.70;75.34;5.75;380;3;136.00;0
98;3;624294906;98;101;478;478;11.44;0.70;75.93;5.74;380;3;137.00;0
98;3;624294912;98;101;478;478;11.50;0.71;75.93;5.74;380;3;138.00;0
100;3;624294917;100;104;478;478;11.43;0.70;76.30;5.74;378;3;139.00;0
103;3;624294923;103;108;478;478;11.41;0.70;77.61;5.74;375;3;140.00;0
104;3;624294928;104;109;478;478;11.37;0.70;78.22;5.74;374;3;141.00;0
105;3;624294933;105;108;478;478;11.38;0.70;78.83;5.74;373;3;142.00;0
109;3;624294939;109;109;478;478;11.33;0.70;79.99;5.74;369;3;143.00;0
111;3;624294945;111;133;553;605;10.96;0.69;81.13;4.97;442;3;144.00;52
114;3;624294961;114;127;559;606;10.94;0.69;82.32;4.93;445;3;145.00;47
115;3;624294969;115;121;568;606;10.95;0.69;82.87;4.88;453;3;146.00;38
117;3;624294974;117;121;569;606;10.87;0.68;83.93;4.88;452;3;147.00;37
117;3;624294980;117;123;575;606;10.87;0.68;83.93;4.87;458;3;148.00;31
121;3;624294986;121;119;576;606;10.84;0.68;84.38;4.87;455;3;149.00;30
123;3;624294997;123;121;581;611;10.81;0.67;85.43;4.86;458;3;150.00;30
