interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.66;0;5.00;1;1;2.50;6.66
0.00;30.00;120.00;6.89;1;5.00;1;2;3.10;6.89
0.00;30.00;120.00;6.04;2;5.00;1;2;6.95;6.04
0.00;30.00;120.00;6.97;3;5.00;1;2;27.52;6.97
0.00;30.00;120.00;4.68;4;5.00;1;1;3.56;4.68
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.05;6;5.00;1;1;4.11;4.05
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.47;8;5.00;1;1;1.76;9.47
0.00;30.00;120.00;10.16;9;12.00;1;1;3.94;10.16
0.00;30.00;720.00;2.69;10;6.17;6;7;45.08;5.60
0.00;30.00;600.00;3.02;11;5.00;5;5;27.58;7.25
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.71;13;5.00;1;1;1.72;9.71
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;15.91;110;5.00;3;4;4.93;15.92
0.00;30.00;0.00;-1.00;111;-1.00;0;1;2.03;-1.00
0.00;30.00;720.00;10.39;112;5.00;6;6;9.62;12.13
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;1.41;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;16.04;23;5.00;8;8;8.31;16.10
0.00;30.00;120.00;8.22;24;5.00;1;1;2.03;8.22
0.00;30.00;120.00;8.55;25;5.00;1;1;1.95;8.55
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.49;28;5.00;1;2;17.06;5.49
0.00;30.00;120.00;5.65;29;5.00;1;1;2.95;5.65
0.00;30.00;120.00;4.47;30;5.00;1;2;51.61;4.47
0.00;30.00;120.00;4.45;31;5.00;1;1;3.74;4.45
0.00;30.00;240.00;18.75;150;5.00;2;2;1.78;18.76
0.00;30.00;120.00;19.37;151;12.00;1;1;2.07;19.37
0.00;30.00;600.00;5.96;152;6.40;5;5;24.74;8.92
0.00;30.00;1080.00;15.73;153;5.78;9;9;10.97;15.85
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.22;33;5.00;1;1;0.87;19.22
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;13.79;36;5.00;3;3;3.62;13.81
0.00;30.00;1080.00;14.79;37;5.00;9;9;10.14;15.23
0.00;30.00;120.00;23.02;38;5.00;1;1;0.72;23.02
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.91;42;5.00;1;1;0.88;18.91
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;4.30;44;5.00;2;3;7.78;4.42
0.00;30.00;1080.00;8.11;45;5.00;9;9;18.49;9.10
0.00;30.00;120.00;22.24;46;5.00;1;1;0.75;22.24
0.00;30.00;240.00;6.72;47;5.00;2;3;74.63;8.51
0.00;30.00;120.00;5.84;48;5.00;1;2;83.27;5.84
0.00;30.00;120.00;5.34;49;5.00;1;2;83.40;5.34
0.00;30.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;54;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;22.26;56;5.00;1;1;0.75;22.26
0.00;30.00;0.00;-1.00;57;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;58;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;59;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;60;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;61;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;62;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;63;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;22.09;64;5.00;1;1;0.75;22.09
0.00;30.00;0.00;-1.00;65;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.45;66;5.00;1;2;76.54;5.45
0.00;30.00;120.00;4.79;67;5.00;1;2;78.06;4.79
0.00;30.00;120.00;5.04;68;5.00;1;2;76.73;5.04
0.00;30.00;0.00;-1.00;69;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;70;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;71;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;6.73;72;5.00;1;1;2.48;6.73
0.00;30.00;0.00;-1.00;73;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;17.62;74;5.00;2;2;1.89;17.63
0.00;30.00;600.00;17.41;75;5.00;5;5;4.79;17.56
0.00;30.00;960.00;17.85;76;5.00;8;8;7.47;17.93
0.00;30.00;0.00;-1.00;78;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;11.03;79;5.00;1;1;1.51;11.03
0.00;30.00;0.00;-1.00;80;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;82;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;83;-1.00;0;0;0.00;-1.00
