tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;19.63;0.00;0.00;48484828#4_1;122.30;20.40;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;225.43;1.22;0.00;0.52;taxi;;0;0.00;35495.786842;207.089260;1.781074;12.962864;0.573911;0;15.258035
14.00;53292332#0_0;29.81;14.22;0.00;0.00;240384794_0;63.84;5.51;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;14.00;0.122.0;1;140.36;1.29;0.00;5.07;passenger;;0;0.00;70463.644181;1149.909522;6.925752;30.237844;1.438312;0;30.289049
19.00;48484723_1;142.71;18.75;0.00;0.00;48484828#4_1;0.00;19.25;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.15;0.00;0.58;passenger;;0;0.00;52726.373039;422.144494;3.174536;20.177045;0.918317;0;22.664632
21.00;53292332#0_0;29.81;13.36;0.00;0.00;--199263543_0;32.68;13.82;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;192.24;1.24;0.00;7.98;passenger;;0;0.00;68620.117164;1142.724808;6.833373;28.976657;1.325450;0;29.496735
21.00;53283046#0_0;165.89;18.97;0.00;0.00;192483968#1_0;0.00;19.19;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;21.00;0.182.0;0;368.27;1.15;0.00;0.94;passenger;;0;0.00;67366.409972;459.563372;3.602253;25.130023;1.095170;0;28.957758
22.00;53283046#0_0;165.89;20.19;1.00;1.00;192483968#1_0;0.00;12.80;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;21.00;7.1132.0;0;368.27;1.26;0.00;2.98;taxi;;0;0.00;102807.826908;1113.337123;7.555607;41.444861;1.971748;0;44.192216
31.00;48484723_1;142.71;19.87;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.56;bus;;0;0.00;690323.320123;1007.486480;192.900624;5216.108709;108.311104;0;294.418122
33.00;28639939#0_0;139.89;17.46;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.27;0.00;13.94;passenger;;2;3.00;136934.812499;2406.599328;14.246724;58.392742;2.810297;0;58.862091
34.00;53281543_0;136.33;11.63;0.00;0.00;408074469#0_2;0.00;19.08;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;34.00;1.292.0;1;313.79;1.14;0.00;12.65;passenger;;2;4.00;80217.283924;1345.812450;8.005126;32.363516;1.382087;0;34.482150
35.00;775830384_1;114.22;18.27;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;35.00;0.281.0;1;403.47;1.13;0.00;12.71;passenger;;1;4.00;131986.127013;1957.286743;12.037193;54.686446;2.562136;0;56.734849
35.00;53283046#0_1;165.89;19.77;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.40;bus;;0;0.00;695571.760536;1011.662854;193.568901;5249.766464;108.814790;0;296.657347
40.00;28639939#0_0;139.89;16.77;5.00;5.00;53281545#2_0;0.00;1.29;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;35.00;6.1162.0;1;341.71;1.26;0.00;15.66;taxi;;1;1.00;151418.494646;2555.604436;15.216181;64.013405;3.041781;0;65.087986
41.00;775830384_1;114.22;18.31;4.00;4.00;53281545#2_0;0.00;4.95;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;37.00;6.1161.0;1;398.70;1.17;0.00;15.61;taxi;;0;0.00;176394.270729;2972.404725;17.704448;74.736576;3.563319;0;75.823908
