step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;624084721;0;1;88;245;16.34;1.15;-1.00;0.00;88;0;0.00;157
0;0;624084748;0;1;99;245;15.66;1.08;-1.00;0.11;99;0;1.00;146
0;0;624084749;0;2;120;245;14.80;1.00;-1.00;0.44;120;0;2.00;125
0;0;624084751;0;2;136;245;13.82;0.93;-1.00;0.74;136;0;3.00;109
0;0;624084752;0;1;150;245;12.76;0.86;-1.00;1.05;150;0;4.00;95
0;0;624084753;0;6;159;245;11.85;0.79;-1.00;1.27;159;0;5.00;86
0;0;624084755;0;6;171;245;10.99;0.73;-1.00;1.60;171;0;6.00;74
0;0;624084756;0;12;178;245;10.33;0.69;-1.00;1.81;178;0;7.00;67
0;0;624084758;0;17;189;246;9.69;0.64;-1.00;2.17;189;0;8.00;57
0;0;624084760;0;23;193;247;9.44;0.62;-1.00;2.32;193;0;9.00;54
0;0;624084762;0;22;202;247;8.96;0.59;-1.00;2.66;202;0;10.00;45
2;0;624084764;2;23;204;248;8.72;0.57;11.00;2.69;202;0;11.00;44
2;0;624084767;2;28;210;248;8.46;0.55;11.00;2.96;208;0;12.00;38
2;0;624084769;2;34;212;248;8.40;0.55;11.00;3.05;210;0;13.00;36
2;0;624084771;2;38;216;248;8.37;0.54;11.00;3.25;214;0;14.00;32
2;0;624084774;2;39;221;252;8.15;0.53;11.00;3.39;219;0;15.00;31
2;0;624084777;2;45;223;252;8.11;0.52;11.00;3.48;221;0;16.00;29
2;0;624084779;2;54;227;252;8.00;0.51;11.00;3.65;225;0;17.00;25
3;0;624084782;3;56;231;255;7.92;0.50;13.33;3.76;228;0;18.00;24
3;0;624084786;3;61;235;255;7.86;0.50;13.33;4.02;232;0;19.00;20
3;0;624084788;3;63;235;255;7.85;0.50;13.33;4.02;232;0;20.00;20
4;0;624084791;4;70;241;259;8.06;0.51;15.25;4.11;237;0;21.00;18
5;0;624084794;5;76;243;260;8.08;0.51;16.60;4.17;238;0;22.00;17
