tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.00;53292332#0_0;29.81;11.96;0.00;0.00;240384794_0;57.94;8.46;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;13.00;0.122.0;1;146.26;1.18;0.00;3.50;passenger;;0;0.00;66836.127493;1029.017844;6.292337;28.624483;1.368758;0;28.729697
13.00;48484723_1;142.71;18.15;0.00;0.00;48484828#4_1;122.34;18.83;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;13.00;7.1122.0;0;225.39;1.13;0.00;0.36;taxi;;0;0.00;34901.248207;145.128822;1.440076;12.386375;0.502120;0;15.002503
19.00;48484723_1;142.71;18.81;0.00;0.00;48484828#4_1;0.00;19.63;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.18;0.00;0.69;passenger;;0;0.00;35848.541244;233.989135;1.847526;13.227036;0.580267;0;15.409663
22.00;53292332#0_0;29.81;12.87;0.00;0.00;--199263543_0;30.62;13.89;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;22.00;0.82.0;1;194.30;1.25;0.00;8.28;passenger;;0;0.00;62704.910232;1096.233175;6.482219;26.615332;1.227393;0;26.954067
24.00;53283046#0_0;165.89;16.15;0.00;0.00;192483968#1_0;0.00;16.33;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;24.00;0.182.0;0;368.27;0.98;0.00;0.99;passenger;;0;0.00;49653.630193;268.560882;2.290984;18.045888;0.684164;0;21.343931
26.00;53283046#0_0;165.89;19.27;1.00;1.00;192483968#1_0;0.00;14.22;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;25.00;7.1132.0;0;368.27;1.17;0.00;5.14;taxi;;0;0.00;82300.876985;696.433321;5.049204;31.717063;1.336793;0;35.377428
30.00;48484723_1;142.71;19.78;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;27.00;2.150.0;0;335.63;1.20;0.00;10.05;bus;;0;0.00;711317.846431;1026.682736;195.598250;5355.711274;110.519399;0;303.374199
33.00;28639939#0_0;139.89;15.03;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.11;0.00;12.25;passenger;;1;1.00;119782.916261;2085.901727;12.362829;50.765307;2.399620;0;51.489332
33.00;53281543_0;136.33;11.89;0.00;0.00;408074469#0_2;0.00;19.30;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;33.00;1.292.0;1;313.79;1.16;0.00;12.33;passenger;;1;5.00;77009.030802;1356.528804;7.998915;31.732638;1.429340;0;33.102951
35.00;53283046#0_1;165.89;19.76;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.78;bus;;0;0.00;703084.112627;1028.335361;198.650695;5314.285171;110.625212;0;299.861769
36.00;775830384_1;114.22;18.18;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;36.00;0.281.0;1;403.47;1.11;0.00;12.68;passenger;;1;4.00;124756.290803;1756.291335;10.878563;50.889669;2.319008;0;53.627151
38.00;775830384_1;114.22;19.46;4.00;4.00;53281545#2_0;0.00;4.95;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;34.00;6.1161.0;1;398.70;1.21;0.00;13.13;taxi;;0;0.00;138514.882309;2138.512167;13.043607;57.067438;2.644972;0;59.541415
41.00;37022128_0;106.30;21.21;3.00;3.00;53281545#2_0;0.00;9.12;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;38.00;0.285.0;1;390.07;1.28;0.00;19.05;passenger;;1;4.00;185294.839683;3402.275792;19.942918;78.791816;3.810295;0;79.650024
41.00;28639939#0_0;139.89;15.12;5.00;5.00;53281545#2_0;0.00;1.33;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.16;0.00;15.48;taxi;;1;4.00;139007.121517;2269.255178;13.605464;57.648849;2.635926;0;59.753083
41.00;775830384_1;114.22;22.77;21.00;0.43;53281545#2_1;0.00;22.94;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;20.00;0.281.1;1;398.70;1.38;0.00;1.89;passenger;;0;0.00;118394.376681;1545.810783;9.940302;49.107243;2.505327;0;50.892016
44.00;37022128_0;106.30;19.25;7.00;7.00;53281545#2_0;0.00;1.24;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;37.00;6.1164.0;1;397.92;1.21;0.00;15.84;taxi;;1;3.00;160047.197991;2445.985109;14.970997;66.245026;3.107148;0;68.797108
46.00;-292382413_0;152.29;11.10;2.00;2.00;53281545#2_1;0.00;12.87;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;44.00;0.284.0;1;410.56;1.02;0.00;13.17;passenger;;0;0.00;124722.330838;2085.754910;12.437353;51.572068;2.274828;0;53.612817
