tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;20.17;0.00;0.00;48484828#4_1;119.91;20.80;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;227.82;1.25;0.00;0.37;taxi;;0;0.00;29326.935831;148.893505;1.381207;10.492075;0.467088;0;12.606336
13.00;53292332#0_0;29.81;11.60;0.00;0.00;240384794_0;55.37;9.50;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;13.00;0.122.0;1;148.83;1.15;0.00;2.91;passenger;;0;0.00;55417.514445;793.546817;4.945043;23.414401;1.110011;0;23.821378
20.00;48484723_1;142.71;17.44;0.00;0.00;48484828#4_1;0.00;18.45;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;20.00;0.162.0;0;347.73;1.11;0.00;0.76;passenger;;0;0.00;51312.888987;344.183157;2.755936;19.208111;0.827151;0;22.057081
21.00;53292332#0_0;29.81;13.42;0.00;0.00;--199263543_0;37.19;15.10;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;187.73;1.36;0.00;9.84;passenger;;0;0.00;69090.658681;1315.147133;7.640037;29.801768;1.420104;0;29.699003
22.00;53283046#0_0;165.89;17.07;0.00;0.00;192483968#1_0;0.00;17.95;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.08;0.00;1.05;passenger;;0;0.00;58029.521344;508.262731;3.644521;22.545320;1.001932;0;24.944212
24.00;53283046#0_0;165.89;18.57;1.00;1.00;192483968#1_0;0.00;16.22;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;23.00;7.1132.0;0;368.27;1.13;0.00;2.43;taxi;;0;0.00;86068.971842;813.559695;5.687988;33.837009;1.530110;0;36.997051
31.00;53281543_0;136.33;12.14;0.00;0.00;408074469#0_2;0.00;18.35;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;31.00;1.292.0;1;313.79;1.10;0.00;8.97;passenger;;1;1.00;83204.324244;1469.107089;8.643872;34.440095;1.546446;0;35.766031
31.00;48484723_1;142.71;19.73;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;11.18;bus;;0;0.00;673359.206761;993.947327;190.740213;5107.239277;106.679956;0;287.180472
33.00;28639939#0_0;139.89;17.14;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.24;0.00;12.73;passenger;;1;4.00;135188.368265;2282.429472;13.637510;57.332600;2.741780;0;58.111354
35.00;775830384_1;114.22;17.28;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;35.00;0.281.0;1;398.70;1.10;0.00;12.32;passenger;;1;6.00;111025.718381;2252.113608;12.774042;45.792676;2.148667;0;47.725448
36.00;53283046#0_1;165.89;19.64;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;30.00;3.450.0;0;356.19;1.20;0.00;11.29;bus;;0;0.00;700817.756848;1035.242944;202.467926;5312.137523;111.343061;0;298.895062
38.00;775830384_1;114.22;18.84;4.00;4.00;53281545#2_0;0.00;4.82;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;34.00;6.1161.0;1;406.55;1.15;0.00;11.77;taxi;;1;2.00;170127.077587;2541.427394;15.638549;70.944124;3.375161;0;73.129825
39.00;37022128_0;106.30;19.41;3.00;3.00;53281545#2_0;0.00;9.01;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;36.00;0.285.0;1;390.07;1.23;0.00;16.13;passenger;;1;2.00;155911.342563;2673.180671;15.918986;66.038116;3.178740;0;67.019251
39.00;28639939#0_0;139.89;15.51;5.00;5.00;53281545#2_0;0.00;1.25;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;34.00;6.1162.0;1;341.71;1.19;0.00;13.70;taxi;;1;1.00;144696.162458;2560.181601;15.111991;61.059312;2.867583;0;62.198514
44.00;53292419_0;342.11;14.10;0.00;0.00;--199263543_0;76.94;7.86;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;44.00;0.83.0;1;507.61;1.28;0.00;10.92;passenger;;0;0.00;159014.775254;2388.632895;14.667671;66.193111;3.042205;0;68.353280
44.00;-292382413_0;152.29;13.77;2.00;2.00;53281545#2_1;0.00;13.35;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;42.00;0.284.0;1;410.56;1.24;0.00;16.48;passenger;;1;4.00;166491.747493;3184.146203;18.473522;70.216373;3.322529;0;71.567665
45.00;37022128_0;106.30;19.57;10.00;10.00;53281545#2_0;0.00;1.25;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;35.00;6.1164.0;1;397.92;1.19;0.00;13.85;taxi;;0;0.00;181526.118152;2965.840756;17.857371;76.149322;3.613493;0;78.029914
46.00;775830384_1;114.22;17.09;21.00;0.43;53281545#2_1;0.00;17.91;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;25.00;0.281.1;1;398.70;1.07;0.00;1.65;passenger;;0;0.00;76563.620390;777.252373;5.371012;30.521471;1.388387;0;32.911133
47.00;-292382413_0;152.29;12.96;8.00;8.00;53281545#2_0;0.00;1.25;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;39.00;6.1163.0;1;418.41;1.25;0.00;13.55;taxi;;0;0.00;154000.338164;2749.623830;16.197459;65.254002;3.071068;0;66.197946
52.00;-37061736#7_0;33.63;11.70;0.00;0.00;583371595#1_0;48.27;19.01;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;52.00;0.33.0;1;882.74;1.14;0.00;3.39;passenger;;0;0.00;139801.548021;1263.494856;8.966563;54.015934;2.401819;0;60.094308
