tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.00;48484723_1;142.71;18.69;0.00;0.00;48484828#4_1;120.29;19.24;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;13.00;7.1122.0;0;227.44;1.15;0.00;0.45;taxi;;0;0.00;28019.668702;135.721064;1.284759;10.125658;0.425254;0;12.044403
19.00;48484723_1;142.71;18.87;0.00;0.00;48484828#4_1;0.00;19.65;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.18;0.00;0.54;passenger;;0;0.00;49841.202719;288.111228;2.464035;18.208122;0.794136;0;21.424484
21.00;53292332#0_0;29.81;10.64;0.00;0.00;--199263543_0;29.92;11.12;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;195.00;1.00;0.00;4.89;passenger;;0;0.00;77481.106513;1241.631354;7.490572;32.430993;1.463967;0;33.305697
22.00;53283046#0_0;165.89;18.08;0.00;0.00;192483968#1_0;0.00;18.39;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.10;0.00;1.32;passenger;;0;0.00;69825.673257;659.781049;4.666811;27.520624;1.259467;0;30.014798
23.00;53281543_0;136.33;13.28;0.00;0.00;408074469#0_2;0.00;20.39;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;23.00;1.292.0;1;313.79;1.22;0.00;3.11;passenger;;0;0.00;56161.063130;671.363189;4.363487;22.479733;0.993278;0;24.141118
23.00;53283046#0_0;165.89;18.79;1.00;1.00;192483968#1_0;0.00;16.41;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.16;0.00;2.77;taxi;;0;0.00;95514.500279;1056.706252;7.116825;38.719014;1.829701;0;41.057158
31.00;48484723_1;142.71;19.73;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;11.18;bus;;0;0.00;682223.684878;1008.710181;195.964891;5174.474246;108.388170;0;290.963152
32.00;775830384_1;114.22;21.06;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;32.00;0.281.0;1;403.47;1.29;0.00;12.39;passenger;;1;4.00;134160.099288;2101.170122;12.809607;56.575028;2.763149;0;57.669205
33.00;28639939#0_0;139.89;13.89;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.08;0.00;11.44;passenger;;1;1.00;116837.672942;1948.853745;11.618601;49.158634;2.299450;0;50.223294
35.00;53283046#0_1;165.89;19.59;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.50;bus;;0;0.00;714767.909738;1039.232512;200.154068;5392.403347;111.870801;0;304.845873
