tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;20.16;0.00;0.00;48484828#4_1;120.51;20.27;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;227.22;1.22;0.00;0.42;taxi;;0;0.00;36247.364902;368.661378;2.559577;14.373198;0.695274;0;15.581030
18.00;48484723_1;142.71;19.67;0.00;0.00;48484828#4_1;0.00;20.40;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;18.00;0.162.0;0;347.73;1.22;0.00;0.55;passenger;;0;0.00;50926.920132;381.854187;2.905664;19.098542;0.878238;0;21.891147
21.00;53292332#0_0;29.81;14.31;0.00;0.00;--199263543_0;35.56;14.63;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;189.36;1.32;0.00;8.76;passenger;;0;0.00;70743.527958;1200.482735;7.157619;30.207064;1.423371;0;30.409431
22.00;53281543_0;136.33;13.68;0.00;0.00;408074469#0_1;0.00;21.26;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;22.00;1.292.0;1;313.79;1.28;0.00;2.62;passenger;;0;0.00;76400.215092;1029.772239;6.518632;31.591833;1.474873;0;32.840916
23.00;53283046#0_0;165.89;15.55;0.00;0.00;192483968#1_0;0.00;16.77;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;23.00;0.182.0;0;368.27;1.01;0.00;0.93;passenger;;0;0.00;49560.712405;307.086621;2.482781;18.323068;0.730837;0;21.303951
25.00;53283046#0_0;165.89;19.72;2.00;2.00;192483968#1_0;0.00;13.04;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;23.00;7.1132.0;0;368.27;1.23;0.00;4.30;taxi;;0;0.00;113876.654140;1594.289447;10.030539;48.456458;2.414009;0;48.950027
30.00;48484723_1;142.71;19.44;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;27.00;2.150.0;0;335.63;1.20;0.00;10.22;bus;;0;0.00;664768.652255;970.208978;185.460250;5023.424468;104.283730;0;283.518908
35.00;28639939#0_0;139.89;14.19;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;35.00;0.283.0;1;333.86;1.10;0.00;13.32;passenger;;1;4.00;114332.661615;2238.578560;12.864431;47.800118;2.185890;0;49.146873
35.00;53283046#0_1;165.89;19.41;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.58;bus;;0;0.00;702382.383195;1021.051317;194.475013;5301.358578;109.776775;0;299.561237
36.00;775830384_1;114.22;19.46;4.00;4.00;53281545#2_0;0.00;4.99;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;32.00;6.1161.0;1;398.70;1.20;0.00;10.66;taxi;;1;1.00;133127.714819;2004.968945;12.293575;54.656969;2.583652;0;57.225646
39.00;775830384_1;114.22;14.17;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;39.00;0.281.0;1;406.55;1.08;0.00;15.79;passenger;;1;4.00;137053.349518;2141.798356;13.024281;57.404611;2.663446;0;58.913052
41.00;28639939#0_0;139.89;16.18;5.00;5.00;53281545#2_0;0.00;1.32;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.19;0.00;15.01;taxi;;0;0.00;129886.788776;2329.554665;13.695367;54.690904;2.526694;0;55.832695
42.00;37022128_0;106.30;15.95;3.00;3.00;53281545#2_0;0.00;9.09;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;39.00;0.285.0;1;397.92;0.98;0.00;13.40;passenger;;0;0.00;148658.837007;2428.842393;14.581563;61.476373;2.766811;0;63.902005
42.00;775830384_1;114.22;22.01;21.00;0.43;53281545#2_1;0.00;22.39;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;21.00;0.281.1;1;398.70;1.34;0.00;1.67;passenger;;0;0.00;94467.985547;1198.942936;7.765094;38.922075;1.977547;0;40.607232
44.00;-292382413_0;152.29;12.20;2.00;2.00;53281545#2_1;0.00;13.48;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;42.00;0.284.0;1;410.56;1.21;0.00;16.34;passenger;;1;3.00;134359.167301;2148.740350;12.972539;55.861097;2.534604;0;57.755095
47.00;37022128_0;106.30;17.93;9.00;9.00;53281545#2_0;0.00;0.77;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;38.00;6.1164.0;1;397.92;1.11;0.00;15.55;taxi;;0;0.00;154577.846858;2574.565677;15.383321;64.509330;2.965618;0;66.446233
50.00;-292382413_0;152.29;13.59;7.00;7.00;53281545#2_0;0.00;1.25;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;43.00;6.1163.0;1;418.41;1.24;0.00;17.22;taxi;;0;0.00;140675.872120;2473.048388;14.600287;59.174072;2.711122;0;60.470439
