tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;20.73;0.00;0.00;48484828#4_1;117.11;21.15;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;230.62;1.27;0.00;0.32;taxi;;0;0.00;31331.727469;191.745280;1.616133;11.394889;0.521389;0;13.468093
19.00;48484723_1;142.71;18.91;0.00;0.00;48484828#4_1;0.00;19.03;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.14;0.00;0.70;passenger;;0;0.00;41185.759297;273.217050;2.164071;15.299773;0.666997;0;17.703888
20.00;53283046#0_0;165.89;20.58;0.00;0.00;192483968#1_0;0.00;20.89;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;20.00;0.182.0;0;368.27;1.25;0.00;1.52;passenger;;0;0.00;73569.588999;700.804933;4.954469;28.795480;1.368744;0;31.624122
21.00;53292332#0_0;29.81;12.38;0.00;0.00;--199263543_0;37.13;13.88;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;187.79;1.25;0.00;8.20;passenger;;0;0.00;67402.478289;1222.223056;7.166239;28.660084;1.322003;0;28.973374
24.00;53281543_0;136.33;11.48;0.00;0.00;408074469#0_1;0.00;18.83;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;24.00;1.292.0;1;313.79;1.13;0.00;2.83;passenger;;0;0.00;61681.267481;746.872084;4.863654;24.816864;1.089774;0;26.514008
24.00;53283046#0_0;165.89;19.70;2.00;2.00;192483968#1_0;0.00;11.93;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.21;0.00;3.26;taxi;;0;0.00;136973.099578;1782.451620;11.442366;57.308671;2.814658;0;58.878126
31.00;48484723_1;142.71;19.95;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.55;bus;;0;0.00;695900.183622;1013.893361;193.630031;5255.800143;108.999306;0;296.796558
34.00;28639939#0_0;139.89;16.21;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;34.00;0.283.0;1;333.86;1.19;0.00;14.22;passenger;;1;4.00;128587.061157;2338.861648;13.729209;54.798485;2.615850;0;55.273861
36.00;775830384_1;114.22;18.21;4.00;4.00;53281545#2_0;0.00;5.01;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;32.00;6.1161.0;1;398.70;1.16;0.00;10.21;taxi;;1;1.00;118730.465058;1805.661647;11.008563;48.658736;2.251740;0;51.036978
36.00;53283046#0_1;165.89;19.82;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;30.00;3.450.0;0;356.19;1.20;0.00;11.25;bus;;0;0.00;740169.386672;1084.681274;211.676641;5595.658070;116.786356;0;315.680147
38.00;37022128_0;106.30;21.28;3.00;3.00;53281545#2_0;0.00;9.10;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;35.00;0.285.0;1;397.92;1.33;0.00;16.47;passenger;;1;3.00;166381.706960;2747.902436;16.520524;71.012165;3.442537;0;71.519800
40.00;775830384_1;114.22;15.34;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;40.00;0.281.0;1;406.55;1.13;0.00;17.22;passenger;;1;3.00;154136.281975;2483.552186;14.998941;65.173578;3.072034;0;66.256169
41.00;-292382413_0;152.29;15.75;2.00;2.00;53281545#2_1;0.00;13.12;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;39.00;0.284.0;1;410.56;1.43;0.00;17.09;passenger;;1;3.00;157210.421935;2459.789230;14.973237;66.644715;3.165140;0;67.577494
41.00;28639939#0_0;139.89;16.78;5.00;5.00;53281545#2_0;0.00;1.48;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.30;0.00;16.80;taxi;;1;1.00;141714.010311;2636.563423;15.372794;59.531359;2.753649;0;60.916803
42.00;775830384_1;114.22;20.85;21.00;0.43;53281545#2_1;0.00;21.27;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;21.00;0.281.1;1;398.70;1.28;0.00;1.19;passenger;;0;0.00;82122.659962;879.775562;5.995650;32.774101;1.597305;0;35.300648
44.00;37022128_0;106.30;19.95;7.00;7.00;53281545#2_0;0.00;0.85;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;37.00;6.1164.0;1;397.92;1.26;0.00;16.74;taxi;;1;1.00;169314.847697;2931.158671;17.411814;71.409381;3.425406;0;72.780892
46.00;53292419_0;342.11;13.62;0.00;0.00;--199263543_0;71.98;7.63;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;46.00;0.83.0;1;512.57;1.25;0.00;11.24;passenger;;0;0.00;146870.612505;2236.449255;13.676833;61.072587;2.780941;0;63.133109
46.00;-292382413_0;152.29;12.73;6.00;6.00;53281545#2_0;13.25;4.77;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;40.00;6.1163.0;1;405.16;1.23;0.00;15.06;taxi;;1;1.00;124188.512289;1969.572378;11.898158;50.922145;2.239829;0;53.383326
54.00;53283046#0_0;165.89;20.92;36.00;0.00;192483968#1_0;0.00;21.11;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;18.00;0.182.1;0;368.27;1.27;0.00;0.47;passenger;;0;0.00;46923.173380;281.100467;2.414951;17.054344;0.780250;0;20.170152
55.00;-37061736#7_0;33.63;12.11;0.00;0.00;583371595#1_0;53.59;19.49;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;55.00;0.33.0;1;879.95;1.17;0.00;7.66;passenger;;0;0.00;204788.702120;2420.017732;15.878617;83.219383;3.912558;0;88.029067
55.00;53292418_0;332.16;12.78;1.00;1.00;--199263543_0;0.00;11.09;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;54.00;0.84.0;1;624.08;1.19;0.00;10.20;passenger;;0;0.00;171740.641757;2235.848978;14.237973;69.850765;3.038551;0;73.823643
56.00;775830384_0;114.22;7.95;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;56.00;2.250.0;1;336.50;1.20;15.00;20.24;bus;;0;0.00;839138.591633;1484.499391;299.793729;6780.923273;155.883505;0;357.833095
57.00;-49030944#2_0;126.35;19.65;0.00;0.00;-47826546_0;28.76;13.93;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;57.00;1.550.0;1;734.84;1.25;0.00;7.34;passenger;;0;0.00;189969.853900;2415.525130;15.484969;76.827684;3.374334;0;81.659551
57.00;28639939#0_0;139.89;16.50;23.00;23.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;34.00;2.350.0;1;329.61;1.20;0.00;14.35;bus;;0;0.00;795971.103964;1203.238403;231.570161;6086.445922;128.678657;0;339.466205
61.00;-53292327_0;316.56;12.71;2.00;2.00;--199263543_0;0.00;7.41;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;59.00;0.85.0;1;679.97;1.19;0.00;12.20;passenger;;0;0.00;219552.556606;3030.140695;19.018083;90.867668;4.096817;0;94.375655
63.00;53281543_0;136.33;12.97;30.00;30.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;33.00;3.300.0;1;301.69;1.20;0.00;13.03;bus;;0;0.00;605351.797982;958.173044;190.301551;4697.720998;102.095519;0;258.165418
64.00;-49049137_0;228.40;12.77;4.00;4.00;--199263543_0;0.00;8.17;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;60.00;0.86.0;1;666.79;1.22;0.00;17.83;passenger;;0;0.00;221191.958895;3433.146413;20.913955;92.959641;4.315998;0;95.080377
65.00;-37061736#7_0;33.63;12.60;4.00;4.00;583371595#1_0;0.00;10.12;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;61.00;6.1062.0;1;933.54;1.23;0.00;13.61;taxi;;0;0.00;254596.505129;3222.371694;20.779200;104.791364;4.936866;0;109.439103
66.00;775830384_1;114.22;17.64;42.00;0.86;53281545#2_0;0.00;18.44;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;24.00;0.281.2;1;406.55;1.11;0.00;1.11;passenger;;0;0.00;70833.612780;469.275940;3.636450;26.243823;1.083861;0;30.448202
68.00;gneE5_0;349.68;12.37;0.00;0.00;192483968#1_0;124.97;15.97;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;68.00;0.184.0;1;994.84;1.21;0.00;8.45;passenger;;0;0.00;208519.983285;2316.705517;15.499347;83.277580;3.738329;0;89.633214
68.00;-49030944#2_0;126.35;17.25;0.00;0.00;-47826546_0;0.00;11.97;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;68.00;1.530.0;1;772.29;1.08;0.00;7.83;passenger;;0;0.00;176525.361283;2280.211049;14.522415;70.724902;2.970268;0;75.880607
71.00;-37061736#7_0;33.63;15.19;21.00;0.43;583371595#1_0;0.00;23.38;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;50.00;0.33.1;1;933.54;1.40;0.00;8.24;passenger;;0;0.00;218951.684821;2875.451419;18.432035;89.560213;4.471562;0;94.117023
73.00;48484826_0;279.83;14.40;5.00;5.00;--199263543_0;0.00;4.74;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;68.00;0.87.0;1;792.77;1.34;0.00;22.77;passenger;;0;0.00;272823.015853;4207.595519;25.666014;114.392199;5.311552;0;117.274236
76.00;50172050#0_0;132.31;10.74;0.00;0.00;192483968#1_1;56.84;16.40;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;76.00;0.185.0;1;1069.47;0.98;0.00;4.96;passenger;;0;0.00;172888.354606;1462.337634;10.441333;65.186272;2.561684;0;74.317230
78.00;49049126_0;160.53;11.48;7.00;7.00;--199263543_0;0.00;5.55;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;71.00;0.88.0;1;790.06;1.05;0.00;17.37;passenger;;0;0.00;255203.232424;3953.507861;24.094878;107.285735;4.978507;0;109.700270
79.00;163041337_0;150.93;11.52;0.00;0.00;583371595#1_1;58.90;19.01;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;79.00;0.34.0;1;1239.57;1.14;0.00;7.50;passenger;;0;0.00;250807.687010;2451.970323;16.924644;98.093349;4.361900;0;107.810774
81.00;775830384_0;114.22;7.80;17.00;17.00;53281545#2_0;12.10;0.00;vehroute_2.50.0 tripinfo_2.50.0 routing_2.50.0 emissions_2.50.0;64.00;2.50.0;1;394.45;1.20;15.00;28.53;bus;;1;2.00;915447.538279;1615.788687;330.303976;7386.093518;169.982296;0;390.378632
82.00;47661751#0_0;121.06;12.46;0.00;0.00;583371595#1_0;112.41;18.75;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;82.00;0.35.0;1;1301.87;1.12;0.00;8.38;passenger;;0;0.00;222566.889728;2198.384598;15.207544;86.988654;3.844526;0;95.671410
82.00;199263543_0;77.99;13.75;0.00;0.00;583371595#1_1;115.29;20.85;vehroute_0.36.0 tripinfo_0.36.0 routing_0.36.0 emissions_0.36.0;82.00;0.36.0;1;1471.33;1.25;0.00;8.39;passenger;;0;0.00;275817.520577;3097.521707;20.762804;110.654262;5.291201;0;118.561035
82.00;53283046#0_0;165.89;21.71;9.00;9.00;--199263543_0;0.00;5.06;vehroute_0.89.0 tripinfo_0.89.0 routing_0.89.0 emissions_0.89.0;73.00;0.89.0;1;1273.32;1.31;0.00;11.67;passenger;;0;0.00;299020.648948;3818.219864;24.648525;121.952143;5.977799;0;128.534957
82.00;48484723_0;142.71;18.49;0.00;0.00;49070929#0_0;70.70;12.99;vehroute_7.1192.0 tripinfo_7.1192.0 routing_7.1192.0 emissions_7.1192.0;82.00;7.1192.0;1;1054.01;1.17;0.00;23.28;taxi;;2;6.00;259229.410335;3817.112456;23.549842;107.685194;5.119202;0;111.430840
84.00;53281792_0;131.79;13.39;0.00;0.00;192483968#1_1;101.80;21.25;vehroute_0.186.0 tripinfo_0.186.0 routing_0.186.0 emissions_0.186.0;84.00;0.186.0;1;1161.71;1.27;0.00;25.01;passenger;;1;15.00;250774.930209;4285.897814;25.434053;100.961416;4.858721;0;107.797559
87.00;775830384_0;114.22;20.93;0.00;0.00;48484721#2_0;0.00;21.69;vehroute_0.261.0 tripinfo_0.261.0 routing_0.261.0 emissions_0.261.0;87.00;0.261.0;1;503.80;1.30;0.00;63.30;passenger;;2;49.00;277922.438215;10058.475209;52.407107;120.692676;6.179825;0;119.470094
88.00;53292332#0_0;29.81;11.74;0.00;0.00;583371595#1_0;167.49;17.07;vehroute_0.37.0 tripinfo_0.37.0 routing_0.37.0 emissions_0.37.0;88.00;0.37.0;1;1491.06;1.15;0.00;8.02;passenger;;0;0.00;291543.615251;2863.101578;19.653257;114.101954;5.167416;0;125.321190
90.00;37022128_0;106.30;22.89;0.00;0.00;252220162_1;0.00;15.77;vehroute_0.222.0 tripinfo_0.222.0 routing_0.222.0 emissions_0.222.0;90.00;0.222.0;1;1019.01;1.42;0.00;38.60;passenger;;1;24.00;338197.091395;7141.527696;40.600680;142.947821;7.090348;0;145.376671
90.00;775830384_0;114.22;19.27;0.00;0.00;48484721#2_0;69.82;20.56;vehroute_6.1141.0 tripinfo_6.1141.0 routing_6.1141.0 emissions_6.1141.0;90.00;6.1141.0;1;433.98;1.23;0.00;67.65;taxi;;2;54.00;263716.441679;10050.774682;52.007522;114.953175;5.871506;0;113.363765
91.00;163041337_0;150.93;11.38;5.00;5.00;583371595#1_0;0.00;7.21;vehroute_6.1063.0 tripinfo_6.1063.0 routing_6.1063.0 emissions_6.1063.0;86.00;6.1063.0;1;1298.47;1.13;0.00;11.86;taxi;;0;0.00;311625.455860;3739.279969;24.441671;126.922698;5.873730;0;133.953277
93.00;775830384_0;114.22;19.32;0.00;0.00;gneE8_0;0.00;13.27;vehroute_0.241.0 tripinfo_0.241.0 routing_0.241.0 emissions_0.241.0;93.00;0.241.0;1;583.53;1.19;0.00;59.44;passenger;;1;47.00;293023.039175;9268.730373;49.124845;125.578209;6.247118;0;125.960620
94.00;47661751#0_0;121.06;12.85;6.00;6.00;583371595#1_0;0.00;3.23;vehroute_6.1064.0 tripinfo_6.1064.0 routing_6.1064.0 emissions_6.1064.0;88.00;6.1064.0;1;1407.45;1.24;0.00;15.44;taxi;;0;0.00;321026.257554;3959.020261;25.659247;130.815480;6.155860;0;137.994233
94.00;775830384_1;114.22;18.39;0.00;0.00;252220162_0;31.76;13.11;vehroute_6.1138.0 tripinfo_6.1138.0 routing_6.1138.0 emissions_6.1138.0;94.00;6.1138.0;1;995.88;1.18;0.00;34.99;taxi;;1;21.00;304006.051321;5997.234512;34.570058;126.788180;6.027120;0;130.679508
95.00;47663822#2.31_0;76.83;18.63;0.00;0.00;583371595#1_1;0.00;19.51;vehroute_1.32.0 tripinfo_1.32.0 routing_1.32.0 emissions_1.32.0;95.00;1.32.0;1;1043.94;1.17;0.00;40.10;passenger;;1;26.00;279425.924443;6225.593291;34.926544;114.770458;5.500067;0;120.114349
96.00;775830384_1;114.22;20.04;0.00;0.00;190511164#0_0;0.00;13.91;vehroute_0.201.0 tripinfo_0.201.0 routing_0.201.0 emissions_0.201.0;96.00;0.201.0;1;1350.67;1.25;0.00;20.79;passenger;;2;5.00;341655.075104;4592.465939;29.106148;139.193647;6.563626;0;146.861933
96.00;775830384_0;114.22;18.69;0.00;0.00;252220162_0;0.00;12.97;vehroute_0.221.0 tripinfo_0.221.0 routing_0.221.0 emissions_0.221.0;96.00;0.221.0;1;1024.55;1.17;0.00;33.95;passenger;;1;19.00;285517.673528;5688.924167;32.610390;117.206247;5.464982;0;122.732521
96.00;47663822#2.31_2;76.83;18.26;0.00;0.00;-252220824_0;0.00;12.87;vehroute_1.490.0 tripinfo_1.490.0 routing_1.490.0 emissions_1.490.0;96.00;1.490.0;1;1601.51;1.16;0.00;10.00;passenger;;0;0.00;304016.366376;3088.999119;21.200446;119.443638;5.431039;0;130.682700
97.00;47663822#2.31_2;76.83;20.44;0.00;0.00;-48484858#0_0;0.00;21.68;vehroute_1.450.0 tripinfo_1.450.0 routing_1.450.0 emissions_1.450.0;97.00;1.450.0;1;1764.97;1.30;0.00;14.74;passenger;;0;0.00;367782.690866;4225.612940;28.138682;148.318761;7.151421;0;158.092475
97.00;47663822#2.31_1;76.83;20.48;0.00;0.00;gneE1_0;0.00;15.48;vehroute_1.470.0 tripinfo_1.470.0 routing_1.470.0 emissions_1.470.0;97.00;1.470.0;1;1660.59;1.39;0.00;23.26;passenger;;0;0.00;395937.573874;4914.070066;31.926416;161.317062;7.796606;0;170.194988
97.00;775830384_2;114.22;19.28;1.00;1.00;192483968#1_0;0.00;15.72;vehroute_6.1131.0 tripinfo_6.1131.0 routing_6.1131.0 emissions_6.1131.0;96.00;6.1131.0;1;1578.90;1.17;0.00;14.12;taxi;;0;0.00;351803.394838;3758.754339;25.409080;138.902671;6.374640;0;151.224167
97.00;53281543_0;136.33;12.19;72.00;0.00;408074469#0_1;0.00;18.45;vehroute_1.292.1 tripinfo_1.292.1 routing_1.292.1 emissions_1.292.1;25.00;1.292.1;1;313.79;1.11;0.00;2.65;passenger;;0;0.00;68082.928593;787.767030;5.109859;26.786983;1.122390;0;29.265880
98.00;47663822#2.31_0;76.83;19.25;0.00;0.00;678477995_0;0.00;13.24;vehroute_1.510.0 tripinfo_1.510.0 routing_1.510.0 emissions_1.510.0;98.00;1.510.0;1;1074.13;1.19;0.00;41.49;passenger;;1;27.00;311955.169711;7115.382653;39.840671;130.798346;6.406556;0;134.097056
99.00;775830384_2;114.22;18.03;0.00;0.00;192483968#1_1;0.00;19.10;vehroute_0.181.0 tripinfo_0.181.0 routing_0.181.0 emissions_0.181.0;99.00;0.181.0;1;1578.90;1.15;0.00;15.47;passenger;;1;2.00;306490.923462;3089.341317;21.181805;119.202908;5.349038;0;131.746600
