tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;19.16;0.00;0.00;48484828#4_1;130.14;20.13;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;217.59;1.21;0.00;0.37;taxi;;0;0.00;24116.412788;194.529701;1.468958;9.201705;0.428460;0;10.366530
18.00;48484723_1;142.71;20.10;0.00;0.00;48484828#4_1;0.00;20.11;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;18.00;0.162.0;0;347.73;1.21;0.00;0.69;passenger;;0;0.00;41748.422156;333.339177;2.526007;15.929668;0.736608;0;17.945716
20.00;53292332#0_0;29.81;12.51;0.00;0.00;--199263543_0;33.42;12.83;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;191.50;1.16;0.00;6.52;passenger;;0;0.00;67490.287033;1078.325328;6.518697;28.575199;1.321360;0;29.011010
23.00;53281543_0;136.33;12.37;0.00;0.00;408074469#0_1;0.00;19.90;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;23.00;1.292.0;1;313.79;1.19;0.00;3.09;passenger;;0;0.00;67815.085573;790.333855;5.208782;27.184097;1.195729;0;29.150647
24.00;53283046#0_0;165.89;16.13;0.00;0.00;192483968#1_0;0.00;17.13;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;24.00;0.182.0;0;368.27;1.03;0.00;1.77;passenger;;0;0.00;61966.125204;690.166464;4.618042;25.133094;1.159326;0;26.636325
25.00;53283046#0_0;165.89;19.89;2.00;2.00;192483968#1_0;0.00;11.57;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;23.00;7.1132.0;0;368.27;1.23;0.00;4.70;taxi;;0;0.00;128565.046662;1704.724422;10.882416;53.977352;2.648531;0;55.263912
30.00;48484723_1;142.71;19.96;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;27.00;2.150.0;0;335.63;1.20;0.00;10.12;bus;;0;0.00;692829.471458;1001.638559;189.122447;5221.527072;107.683774;0;295.486735
35.00;53283046#0_1;165.89;20.00;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.69;bus;;0;0.00;727976.046097;1056.375828;201.900895;5490.335735;113.653740;0;310.478005
37.00;28639939#0_0;139.89;13.58;0.00;0.00;53281545#2_1;0.00;16.30;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;37.00;0.283.0;1;333.86;0.98;0.00;13.00;passenger;;1;4.00;114353.080610;2170.248077;12.558941;47.432380;2.131060;0;49.155681
37.00;775830384_2;114.22;18.03;4.00;4.00;53281545#2_0;0.00;5.08;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;33.00;6.1161.0;1;398.70;1.13;0.00;10.31;taxi;;1;1.00;117648.709336;1863.523283;11.243761;48.446880;2.239864;0;50.572011
41.00;775830384_1;114.22;12.30;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;41.00;0.281.0;1;406.55;1.19;0.00;19.81;passenger;;1;3.00;147206.746887;2499.789567;14.898982;61.941437;2.904149;0;63.277643
42.00;37022128_0;106.30;19.68;3.00;3.00;53281545#2_0;0.00;9.25;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;39.00;0.285.0;1;397.92;1.21;0.00;18.23;passenger;;0;0.00;179524.292574;2911.409247;17.556340;75.742746;3.576052;0;77.169353
42.00;28639939#0_0;139.89;15.43;5.00;5.00;53281545#2_0;0.00;1.41;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;37.00;6.1162.0;1;341.71;1.19;0.00;16.48;taxi;;0;0.00;137009.737654;2499.697608;14.631365;57.704248;2.642651;0;58.894596
45.00;-292382413_0;152.29;12.81;2.00;2.00;53281545#2_1;0.00;13.54;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;43.00;0.284.0;1;410.56;1.22;0.00;17.43;passenger;;1;3.00;132174.652859;2143.634774;12.893703;55.037610;2.482658;0;56.816094
45.00;775830384_1;114.22;18.33;21.00;0.43;53281545#2_1;0.00;18.48;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;24.00;0.281.1;1;398.70;1.11;0.00;1.40;passenger;;0;0.00;69780.078905;690.381521;4.818203;27.668222;1.263276;0;29.995207
48.00;37022128_0;106.30;19.89;9.00;9.00;53281545#2_0;0.00;0.78;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;39.00;6.1164.0;1;397.92;1.20;0.00;17.78;taxi;;0;0.00;168260.059088;2827.817610;16.903599;71.053261;3.357291;0;72.327444
