step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;626016618;0;1;86;245;16.07;1.14;-1.00;0.00;86;0;0.00;159
0;0;626016649;0;1;101;245;14.86;1.03;-1.00;0.15;101;0;1.00;144
0;0;626016651;0;1;119;245;14.09;0.97;-1.00;0.43;119;0;2.00;126
0;0;626016652;0;3;134;245;13.04;0.89;-1.00;0.72;134;0;3.00;111
0;0;626016653;0;3;146;245;12.14;0.82;-1.00;0.99;146;0;4.00;99
0;0;626016655;0;4;154;245;11.46;0.77;-1.00;1.19;154;0;5.00;91
0;0;626016656;0;8;165;245;10.68;0.72;-1.00;1.52;165;0;6.00;80
0;0;626016658;0;13;171;245;10.12;0.68;-1.00;1.71;171;0;7.00;74
0;0;626016660;0;17;179;246;9.72;0.65;-1.00;1.99;179;0;8.00;67
0;0;626016662;0;17;182;247;9.54;0.64;-1.00;2.10;182;0;9.00;65
0;0;626016665;0;21;188;247;9.36;0.62;-1.00;2.36;188;0;10.00;59
0;0;626016667;0;29;197;248;9.04;0.60;-1.00;2.66;197;0;11.00;51
1;0;626016669;1;31;200;248;9.01;0.59;12.00;2.81;199;0;12.00;48
1;0;626016672;1;34;205;248;8.94;0.59;12.00;3.05;204;0;13.00;43
1;0;626016675;1;39;207;248;8.98;0.58;12.00;3.16;206;0;14.00;41
1;0;626016678;1;44;213;252;9.02;0.58;12.00;3.36;212;0;15.00;39
1;0;626016681;1;47;214;252;9.08;0.59;12.00;3.42;213;0;16.00;38
1;0;626016684;1;50;218;252;8.97;0.57;12.00;3.67;217;0;17.00;34
1;0;626016687;1;49;221;255;8.92;0.57;12.00;3.78;220;0;18.00;34
2;0;626016691;2;51;222;255;8.84;0.56;15.50;3.85;220;0;19.00;33
3;0;626016694;3;58;225;255;8.78;0.56;17.00;4.07;222;0;20.00;30
4;0;626016697;4;61;231;259;8.96;0.57;18.00;4.12;227;0;21.00;28
4;0;626016701;4;67;234;260;9.05;0.57;18.00;4.26;230;0;22.00;26
4;0;626016704;4;70;237;260;8.98;0.56;18.00;4.50;233;0;23.00;23
6;0;626016708;6;72;242;264;8.98;0.56;19.67;4.53;236;0;24.00;22
6;0;626016712;6;75;245;264;8.90;0.56;19.67;4.78;239;0;25.00;19
6;0;626016715;6;80;245;264;8.95;0.56;19.67;4.78;239;0;26.00;19
6;0;626016719;6;81;248;265;8.92;0.55;19.67;4.94;242;0;27.00;17
6;0;626016722;6;86;250;265;8.94;0.55;19.67;5.12;244;0;28.00;15
6;0;626016726;6;86;255;271;8.85;0.55;19.67;5.15;249;0;29.00;16
6;0;626016732;6;92;257;271;8.73;0.54;19.67;5.35;251;0;30.00;14
7;0;626016735;7;93;258;272;8.66;0.54;20.86;5.33;251;0;31.00;14
7;0;626016739;7;95;259;272;8.61;0.53;20.86;5.34;252;0;32.00;13
7;0;626016742;7;99;260;272;8.48;0.52;20.86;5.45;253;0;33.00;12
8;0;626016746;8;105;261;272;8.55;0.53;22.50;5.50;253;0;34.00;11
8;0;626016749;8;104;262;272;8.72;0.54;22.50;5.56;254;0;35.00;10
10;0;626016752;10;109;274;284;8.87;0.55;24.20;5.38;264;0;36.00;10
10;0;626016757;10;109;274;284;8.85;0.55;24.20;5.38;264;0;37.00;10
11;0;626016760;11;111;275;284;8.71;0.54;25.18;5.40;264;0;38.00;9
11;0;626016763;11;114;275;284;8.63;0.54;25.18;5.40;264;0;39.00;9
12;0;626016767;12;117;276;284;8.54;0.53;26.42;5.42;264;0;40.00;8
14;0;626016770;14;119;276;284;8.40;0.52;28.00;5.42;262;0;41.00;8
15;0;626016773;15;122;281;288;8.37;0.52;27.53;5.36;266;0;42.00;7
15;0;626016777;15;126;281;288;8.25;0.51;27.53;5.36;266;0;43.00;7
16;0;626016779;16;131;284;292;8.11;0.50;28.13;5.32;268;0;44.00;8
16;0;626016783;16;133;287;294;8.03;0.50;28.13;5.27;271;0;45.00;7
18;0;626016786;18;133;287;294;7.84;0.48;29.78;5.27;269;0;46.00;7
18;0;626016790;18;133;287;294;7.74;0.48;29.78;5.27;269;0;47.00;7
18;0;626016793;18;139;299;307;7.93;0.49;29.78;5.06;281;0;48.00;8
18;0;626016797;18;139;299;307;7.79;0.48;29.78;5.06;281;0;49.00;8
18;0;626016800;18;139;299;307;7.76;0.48;29.78;5.06;281;0;50.00;8
18;0;626016803;18;142;300;308;7.71;0.48;29.78;5.04;282;0;51.00;8
18;0;626016805;18;145;301;309;7.55;0.47;29.78;5.03;283;0;52.00;8
18;0;626016808;18;151;301;309;7.54;0.47;29.78;5.03;283;0;53.00;8
19;0;626016812;19;150;303;312;7.55;0.47;29.16;5.00;284;0;54.00;9
