tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;18.49;0.00;0.00;48484828#4_1;138.00;19.13;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;209.73;1.15;0.00;0.33;taxi;;0;0.00;26281.422176;101.073366;1.074745;9.296063;0.380016;0;11.297221
17.00;48484723_1;142.71;20.65;0.00;0.00;48484828#4_1;0.00;21.05;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;17.00;0.162.0;0;347.73;1.26;0.00;0.43;passenger;;0;0.00;54371.062402;358.969943;2.948809;20.012636;0.924857;0;23.371647
20.00;53283046#0_0;165.89;21.19;0.00;0.00;192483968#1_0;0.00;21.84;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;20.00;0.182.0;0;368.27;1.31;0.00;2.34;passenger;;0;0.00;86306.802547;1065.109666;6.926663;35.400667;1.758896;0;37.099161
22.00;53292332#0_0;29.81;12.38;0.00;0.00;--199263543_0;32.14;13.35;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;22.00;0.82.0;1;192.78;1.20;0.00;8.71;passenger;;0;0.00;69189.938108;1176.166028;6.994077;29.258976;1.347743;0;29.741681
23.00;53283046#0_0;165.89;18.63;2.00;2.00;192483968#1_0;0.00;10.98;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;21.00;7.1132.0;0;368.27;1.15;0.00;1.82;taxi;;0;0.00;100206.866387;1159.547965;7.702575;40.924119;1.955216;0;43.074166
24.00;53281543_0;136.33;12.57;0.00;0.00;408074469#0_1;0.00;19.00;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;24.00;1.292.0;1;313.79;1.14;0.00;2.44;passenger;;0;0.00;59375.680800;683.554350;4.518231;23.677505;1.025946;0;25.522951
31.00;48484723_1;142.71;19.62;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.95;bus;;0;0.00;697412.776708;1023.823780;197.928585;5277.918032;110.081043;0;297.442116
32.00;28639939#0_0;139.89;16.33;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;32.00;0.283.0;1;333.86;1.21;0.00;12.36;passenger;;1;3.00;136092.800848;2182.194437;13.158689;57.681533;2.766233;0;58.500019
34.00;775830384_1;114.22;20.55;4.00;4.00;53281545#2_0;0.00;3.90;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;30.00;6.1161.0;1;398.70;1.26;0.00;9.70;taxi;;0;0.00;135612.560329;2137.811312;12.996680;56.403486;2.702582;0;58.293722
35.00;53283046#0_1;165.89;19.81;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.51;bus;;0;0.00;708924.778553;1032.578415;199.390411;5350.933882;111.154300;0;302.353852
