tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;19.11;0.00;0.00;48484828#4_1;121.74;20.03;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;225.99;1.20;0.00;0.40;taxi;;0;0.00;32043.592442;90.437365;1.033847;10.837308;0.431912;0;13.774150
19.00;53283046#0_0;165.89;21.10;0.00;0.00;192483968#1_0;0.00;21.85;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;19.00;0.182.0;0;368.27;1.31;0.00;2.08;passenger;;0;0.00;81431.295853;943.521546;6.280929;33.002899;1.630702;0;35.003433
20.00;48484723_1;142.71;17.39;0.00;0.00;48484828#4_1;0.00;18.63;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;20.00;0.162.0;0;347.73;1.12;0.00;0.63;passenger;;0;0.00;46793.430332;266.705962;2.187266;17.009376;0.709698;0;20.114401
21.00;53292332#0_0;29.81;13.72;0.00;0.00;--199263543_0;26.98;14.23;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;197.94;1.28;0.00;7.82;passenger;;0;0.00;78335.940111;1296.990990;7.772296;33.131933;1.534626;0;33.673105
23.00;53281543_0;136.33;12.34;0.00;0.00;408074469#0_1;0.00;19.81;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;23.00;1.292.0;1;313.79;1.19;0.00;3.00;passenger;;0;0.00;79305.040728;1060.335804;6.724801;32.669180;1.505808;0;34.089593
28.00;53283046#0_0;165.89;19.40;4.00;4.00;192483968#1_0;0.00;13.70;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;24.00;7.1132.0;0;368.27;1.19;0.00;5.10;taxi;;0;0.00;140179.192261;1889.290726;11.999367;58.771446;2.868442;0;60.256324
31.00;48484723_1;142.71;19.50;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;11.03;bus;;0;0.00;685553.615898;1010.736391;196.382772;5194.585129;108.659293;0;292.384141
35.00;28639939#0_0;139.89;15.76;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;35.00;0.283.0;1;333.86;1.17;0.00;14.08;passenger;;1;4.00;140464.854150;2725.966436;15.777856;60.179328;2.897362;0;60.379675
36.00;775830384_1;114.22;18.94;4.00;4.00;53281545#2_0;0.00;4.87;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;32.00;6.1161.0;1;398.70;1.21;0.00;10.84;taxi;;1;1.00;119445.280304;1897.062039;11.463712;49.161073;2.294194;0;51.344271
36.00;53283046#0_1;165.89;19.67;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;30.00;3.450.0;0;356.19;1.20;0.00;11.25;bus;;0;0.00;717241.529183;1053.680080;204.611789;5428.168469;113.336316;0;305.899716
40.00;775830384_1;114.22;14.69;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;40.00;0.281.0;1;406.55;1.18;0.00;18.12;passenger;;1;4.00;158678.509941;2611.109450;15.677603;66.511076;3.100412;0;68.208826
42.00;37022128_0;106.30;15.98;3.00;3.00;53281545#2_0;0.00;9.05;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;39.00;0.285.0;1;397.92;1.00;0.00;13.89;passenger;;1;1.00;149448.888663;2383.918744;14.359899;62.392627;2.875796;0;64.241412
43.00;-292382413_0;152.29;13.45;2.00;2.00;53281545#2_1;0.00;13.35;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;41.00;0.284.0;1;410.56;1.32;0.00;17.03;passenger;;1;3.00;150765.024714;2444.272327;14.725020;63.705633;2.988695;0;64.807048
43.00;28639939#0_0;139.89;15.52;5.00;5.00;53281545#2_0;0.00;1.26;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;38.00;6.1162.0;1;341.71;1.20;0.00;17.31;taxi;;0;0.00;133098.364630;2491.781717;14.494435;55.889350;2.567413;0;57.213335
44.00;53292419_0;342.11;13.69;0.00;0.00;--199263543_0;63.27;14.36;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;44.00;0.83.0;1;521.28;1.29;0.00;10.16;passenger;;0;0.00;146717.862975;2109.222782;13.074900;60.601137;2.746567;0;63.067408
44.00;775830384_1;114.22;18.45;21.00;0.43;53281545#2_1;0.00;19.70;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;23.00;0.281.1;1;398.70;1.18;0.00;1.45;passenger;;0;0.00;69494.067464;657.629402;4.655102;27.298401;1.256574;0;29.872265
46.00;37022128_0;106.30;18.84;8.00;8.00;53281545#2_0;0.00;1.25;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;38.00;6.1164.0;1;397.92;1.13;0.00;15.97;taxi;;0;0.00;155968.820914;2643.588312;15.757823;65.027641;3.027223;0;67.044171
49.00;-37061736#7_0;33.63;13.94;0.00;0.00;583371595#1_0;60.90;21.77;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;49.00;0.33.0;1;872.64;1.31;0.00;7.36;passenger;;0;0.00;184849.748269;2251.158292;14.717734;75.010780;3.626857;0;79.458242
49.00;-292382413_0;152.29;12.07;6.00;6.00;53281545#2_0;11.80;4.79;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;43.00;6.1163.0;1;406.61;1.11;0.00;15.79;taxi;;0;0.00;128893.092929;2174.179426;12.944971;53.504977;2.386642;0;55.405614
51.00;53292418_0;332.16;13.85;1.00;1.00;--199263543_0;0.00;8.25;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;50.00;0.84.0;1;624.08;1.28;0.00;9.78;passenger;;0;0.00;170416.469100;2099.440920;13.552133;68.524728;2.945950;0;73.254474
54.00;53283046#0_0;165.89;21.94;36.00;0.00;192483968#1_0;0.00;22.19;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;18.00;0.182.1;0;368.27;1.33;0.00;0.60;passenger;;0;0.00;52068.207059;392.064591;3.033398;19.291294;0.925048;0;22.381745
55.00;-53292327_0;316.56;15.46;2.00;2.00;--199263543_0;0.00;4.81;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;53.00;0.85.0;1;679.97;1.39;0.00;14.12;passenger;;0;0.00;208521.299213;2696.008227;17.152959;85.051054;3.791615;0;89.633865
56.00;775830384_0;114.22;8.15;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;56.00;2.250.0;1;336.50;1.20;15.00;20.15;bus;;0;0.00;858038.455559;1513.206969;306.354643;6924.399937;159.017812;0;365.894578
57.00;28639939#0_0;139.89;16.62;23.00;23.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;34.00;2.350.0;1;329.61;1.20;0.00;14.74;bus;;0;0.00;797851.371600;1210.925318;231.870288;6110.851368;129.340100;0;340.265553
59.00;50172050#0_0;132.31;14.50;0.00;0.00;192483968#1_1;66.18;21.80;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;59.00;0.185.0;1;1060.13;1.31;0.00;5.50;passenger;;0;0.00;169844.494020;1741.631787;12.016061;66.965053;3.156352;0;73.008260
