interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;7.21;0;5.00;1;2;36.69;7.21
0.00;30.00;120.00;7.25;1;5.00;1;2;19.53;7.25
0.00;30.00;120.00;8.24;2;5.00;1;2;31.99;8.24
0.00;30.00;120.00;7.31;3;5.00;1;2;37.58;7.31
0.00;30.00;120.00;5.62;4;5.00;1;1;2.96;5.62
0.00;30.00;120.00;5.41;5;5.00;1;1;3.08;5.41
0.00;30.00;0.00;-1.00;6;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.02;8;5.00;1;1;1.85;9.02
0.00;30.00;120.00;8.74;9;12.00;1;1;4.58;8.74
0.00;30.00;840.00;3.90;10;6.00;7;7;33.22;6.74
0.00;30.00;480.00;2.42;11;5.00;4;4;27.55;6.25
0.00;30.00;120.00;9.80;12;5.00;1;1;1.70;9.80
0.00;30.00;0.00;-1.00;13;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;600.00;14.70;110;5.00;5;5;5.67;14.78
0.00;30.00;240.00;13.17;111;5.00;2;2;2.53;13.17
0.00;30.00;240.00;14.41;112;5.00;2;2;2.31;14.47
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;0.50;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;14.14;20;5.00;2;3;3.51;14.14
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;720.00;16.38;23;5.00;6;6;6.11;16.44
0.00;30.00;240.00;8.45;24;5.00;2;2;3.94;8.46
0.00;30.00;0.00;-1.00;25;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.66;28;5.00;1;2;37.78;5.66
0.00;30.00;120.00;4.51;29;5.00;1;2;17.87;4.51
0.00;30.00;120.00;4.70;30;5.00;1;1;3.54;4.70
0.00;30.00;0.00;-1.00;31;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.16;150;5.00;1;1;0.92;18.16
0.00;30.00;240.00;17.65;151;8.50;2;2;3.13;17.71
0.00;30.00;600.00;8.08;152;6.40;5;6;16.18;8.68
0.00;30.00;960.00;12.16;153;5.88;8;8;12.42;14.67
0.00;30.00;120.00;17.76;32;5.00;1;1;0.94;17.76
0.00;30.00;0.00;-1.00;33;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;1200.00;14.80;36;5.00;10;10;11.26;15.23
0.00;30.00;0.00;-1.00;37;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;17.79;40;5.00;1;1;0.94;17.79
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;42;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;1200.00;9.68;44;5.00;10;11;18.01;9.90
0.00;30.00;0.00;-1.00;45;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;46;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.56;47;5.00;1;2;72.28;5.56
0.00;30.00;120.00;5.63;48;5.00;1;2;76.13;5.63
0.00;30.00;120.00;5.62;49;5.00;1;2;71.79;5.62
0.00;30.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.66;54;5.00;1;2;0.93;19.66
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;56;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;57;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;58;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;59;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;60;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;61;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.45;62;5.00;1;1;0.90;18.45
0.00;30.00;0.00;-1.00;63;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;64;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;65;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.88;66;5.00;1;2;76.80;4.88
0.00;30.00;120.00;5.61;67;5.00;1;2;74.23;5.61
0.00;30.00;120.00;5.32;68;5.00;1;1;3.13;5.32
0.00;30.00;0.00;-1.00;69;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;70;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;6.62;71;5.00;1;1;2.52;6.62
0.00;30.00;0.00;-1.00;72;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;73;-1.00;0;0;0.00;-1.00
