step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;625943362;0;1;85;245;16.32;1.15;-1.00;0.00;85;0;0.00;160
0;0;625943393;0;0;101;245;15.49;1.07;-1.00;0.16;101;0;1.00;144
0;0;625943394;0;1;118;245;14.66;1.00;-1.00;0.42;118;0;2.00;127
0;0;625943396;0;3;134;245;13.48;0.91;-1.00;0.73;134;0;3.00;111
0;0;625943397;0;2;143;245;12.58;0.84;-1.00;0.94;143;0;4.00;102
0;0;625943398;0;4;152;245;11.76;0.79;-1.00;1.18;152;0;5.00;93
0;0;625943400;0;7;162;245;11.04;0.74;-1.00;1.48;162;0;6.00;83
0;0;625943401;0;11;168;245;10.45;0.70;-1.00;1.67;168;0;7.00;77
0;0;625943403;0;16;175;246;10.13;0.67;-1.00;1.93;175;0;8.00;71
0;0;625943405;0;17;180;247;9.92;0.66;-1.00;2.12;180;0;9.00;67
0;0;625943408;0;21;186;247;9.73;0.64;-1.00;2.38;186;0;10.00;61
0;0;625943410;0;24;191;248;9.58;0.63;-1.00;2.55;191;0;11.00;57
1;0;625943412;1;27;196;248;9.43;0.62;12.00;2.79;195;0;12.00;52
1;0;625943414;1;35;201;248;9.32;0.61;12.00;3.04;200;0;13.00;47
1;0;625943417;1;37;203;248;9.42;0.61;12.00;3.15;202;0;14.00;45
1;0;625943419;1;43;211;252;9.25;0.60;12.00;3.54;210;0;15.00;41
1;0;625943423;1;41;216;252;9.11;0.59;12.00;3.79;215;0;16.00;36
1;0;625943431;1;46;219;252;8.96;0.57;12.00;3.91;218;0;17.00;33
1;0;625943434;1;49;224;255;8.79;0.56;12.00;4.14;223;0;18.00;31
1;0;625943437;1;55;226;255;8.75;0.55;12.00;4.27;225;0;19.00;29
2;0;625943440;2;58;228;255;8.74;0.55;16.00;4.41;226;0;20.00;27
4;0;625943443;4;63;234;259;8.85;0.56;18.50;4.50;230;0;21.00;25
4;0;625943446;4;64;241;260;8.80;0.56;18.50;4.88;237;0;22.00;19
4;0;625943449;4;66;242;260;8.89;0.56;18.50;4.88;238;0;23.00;18
5;0;625943453;5;70;247;264;8.77;0.55;19.60;5.07;242;0;24.00;17
5;0;625943456;5;74;249;264;8.67;0.54;19.60;5.14;244;0;25.00;15
5;0;625943459;5;77;250;264;8.57;0.53;19.60;5.22;245;0;26.00;14
6;0;625943462;6;81;251;265;8.64;0.54;20.17;5.20;245;0;27.00;14
6;0;625943466;6;88;253;265;8.67;0.54;20.17;5.38;247;0;28.00;12
6;0;625943469;6;88;257;271;8.65;0.54;20.17;5.31;251;0;29.00;14
6;0;625943475;6;89;258;271;8.62;0.53;20.17;5.41;252;0;30.00;13
7;0;625943478;7;91;260;272;8.55;0.53;21.29;5.49;253;0;31.00;12
7;0;625943481;7;97;261;272;8.56;0.53;21.29;5.50;254;0;32.00;11
7;0;625943485;7;100;262;272;8.56;0.53;21.29;5.60;255;0;33.00;10
7;0;625943488;7;103;262;272;8.57;0.53;21.29;5.60;255;0;34.00;10
8;0;625943491;8;108;263;272;8.49;0.52;23.00;5.71;255;0;35.00;9
10;0;625943495;10;113;274;284;8.72;0.54;24.50;5.49;264;0;36.00;10
10;0;625943499;10;116;274;284;8.64;0.54;24.50;5.49;264;0;37.00;10
10;0;625943508;10;117;275;284;8.51;0.53;24.50;5.55;265;0;38.00;9
10;0;625943511;10;118;276;284;8.47;0.53;24.50;5.62;266;0;39.00;8
11;0;625943514;11;119;278;284;8.36;0.52;25.91;5.71;267;0;40.00;6
12;0;625943517;12;123;278;284;8.07;0.50;26.92;5.71;266;0;41.00;6
14;0;625943520;14;127;282;288;8.00;0.49;27.21;5.64;268;0;42.00;6
14;0;625943524;14;131;282;288;7.77;0.48;27.21;5.64;268;0;43.00;6
14;0;625943527;14;135;286;292;7.64;0.47;27.21;5.65;272;0;44.00;6
15;0;625943531;15;136;289;294;7.67;0.47;28.27;5.60;274;0;45.00;5
16;0;625943534;16;139;289;294;7.60;0.47;28.88;5.60;273;0;46.00;5
17;0;625943537;17;140;290;294;7.57;0.47;29.94;5.59;273;0;47.00;4
18;0;625943540;18;146;299;307;7.84;0.48;30.61;5.42;281;0;48.00;8
18;0;625943544;18;146;299;307;7.80;0.48;30.61;5.42;281;0;49.00;8
18;0;625943547;18;146;301;307;7.78;0.48;30.61;5.40;283;0;50.00;6
18;0;625943551;18;147;302;308;7.78;0.48;30.61;5.39;284;0;51.00;6
18;0;625943554;18;148;303;309;7.63;0.47;30.61;5.37;285;0;52.00;6
