step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;624990488;0;1;87;245;16.43;1.16;-1.00;0.00;87;0;0.00;158
0;0;624990526;0;1;99;245;15.47;1.07;-1.00;0.12;99;0;1.00;146
0;0;624990527;0;2;121;245;14.77;1.01;-1.00;0.46;121;0;2.00;124
0;0;624990529;0;2;137;245;13.60;0.92;-1.00;0.76;137;0;3.00;108
0;0;624990531;0;2;146;245;12.78;0.86;-1.00;0.96;146;0;4.00;99
0;0;624990533;0;6;156;245;11.97;0.80;-1.00;1.22;156;0;5.00;89
0;0;624990535;0;7;162;245;11.22;0.75;-1.00;1.40;162;0;6.00;83
0;0;624990537;0;9;169;245;10.63;0.71;-1.00;1.63;169;0;7.00;76
0;0;624990540;0;13;173;246;10.37;0.69;-1.00;1.77;173;0;8.00;73
0;0;624990544;0;15;181;247;10.03;0.67;-1.00;2.09;181;0;9.00;66
0;0;624990547;0;18;187;247;9.84;0.65;-1.00;2.35;187;0;10.00;60
0;0;624990549;0;23;191;248;9.76;0.64;-1.00;2.48;191;0;11.00;57
1;0;624990553;1;24;197;248;9.58;0.63;12.00;2.77;196;0;12.00;51
1;0;624990557;1;28;200;248;9.54;0.62;12.00;2.92;199;0;13.00;48
1;0;624990560;1;31;206;248;9.46;0.61;12.00;3.24;205;0;14.00;42
1;0;624990564;1;39;210;252;9.51;0.61;12.00;3.40;209;0;15.00;42
1;0;624990569;1;44;217;252;9.29;0.60;12.00;3.81;216;0;16.00;35
2;0;624990582;2;45;221;252;9.21;0.59;14.50;4.01;219;0;17.00;31
3;0;624990590;3;51;226;255;9.18;0.58;15.67;4.26;223;0;18.00;29
3;0;624990605;3;53;229;255;9.29;0.59;15.67;4.38;226;0;19.00;26
3;0;624990609;3;58;233;255;9.28;0.59;15.67;4.64;230;0;20.00;22
4;0;624990613;4;64;241;259;9.39;0.59;17.00;4.85;237;0;21.00;18
4;0;624990622;4;68;245;260;9.44;0.59;17.00;5.01;241;0;22.00;15
5;0;624990627;5;68;246;260;9.47;0.59;18.20;5.09;241;0;23.00;14
5;0;624990631;5;76;252;264;9.32;0.58;18.20;5.12;247;0;24.00;12
5;0;624990635;5;80;253;264;9.19;0.57;18.20;5.20;248;0;25.00;11
5;0;624990639;5;83;255;264;9.17;0.57;18.20;5.36;250;0;26.00;9
6;0;624990642;6;85;257;265;9.08;0.56;19.33;5.37;251;0;27.00;8
6;0;624990646;6;89;258;265;9.01;0.56;19.33;5.46;252;0;28.00;7
