step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;626822932;0;1;83;245;16.44;1.16;-1.00;0.00;83;0;0.00;162
0;0;626822962;0;1;95;245;15.50;1.08;-1.00;0.13;95;0;1.00;150
0;0;626822963;0;0;117;245;14.99;1.02;-1.00;0.48;117;0;2.00;128
0;0;626822964;0;2;132;245;13.94;0.94;-1.00;0.77;132;0;3.00;113
0;0;626822965;0;1;143;245;13.09;0.88;-1.00;1.01;143;0;4.00;102
0;0;626822966;0;5;155;245;11.88;0.80;-1.00;1.32;155;0;5.00;90
0;0;626822969;0;6;164;245;11.12;0.74;-1.00;1.58;164;0;6.00;81
0;0;626822970;0;11;171;245;10.34;0.69;-1.00;1.80;171;0;7.00;74
0;0;626822972;0;17;178;246;9.82;0.65;-1.00;2.04;178;0;8.00;68
0;0;626822974;0;19;183;247;9.43;0.63;-1.00;2.23;183;0;9.00;64
0;0;626822977;0;21;186;247;9.30;0.62;-1.00;2.36;186;0;10.00;61
1;0;626822979;1;26;196;248;8.99;0.59;11.00;2.75;195;0;11.00;52
1;0;626822981;1;27;201;248;9.08;0.60;11.00;2.98;200;0;12.00;47
1;0;626822984;1;33;203;248;9.14;0.60;11.00;3.08;202;0;13.00;45
1;0;626822987;1;34;207;248;9.07;0.59;11.00;3.26;206;0;14.00;41
1;0;626822989;1;38;213;252;9.02;0.58;11.00;3.46;212;0;15.00;39
1;0;626822993;1;43;216;252;8.93;0.58;11.00;3.63;215;0;16.00;36
2;0;626822996;2;46;220;252;8.89;0.57;14.00;3.87;218;0;17.00;32
2;0;626822999;2;48;225;255;8.93;0.57;14.00;4.11;223;0;18.00;30
2;0;626823002;2;53;227;255;8.99;0.57;14.00;4.24;225;0;19.00;28
2;0;626823006;2;58;229;255;9.14;0.58;14.00;4.34;227;0;20.00;26
4;0;626823009;4;62;235;259;9.25;0.58;17.50;4.42;231;0;21.00;24
5;0;626823020;5;63;239;260;9.32;0.58;18.40;4.55;234;0;22.00;21
6;0;626823024;6;70;241;260;9.08;0.57;18.83;4.71;235;0;23.00;19
6;0;626823027;6;72;245;264;9.02;0.56;18.83;4.63;239;0;24.00;19
6;0;626823031;6;74;246;264;9.02;0.56;18.83;4.71;240;0;25.00;18
6;0;626823033;6;84;248;264;9.06;0.56;18.83;4.88;242;0;26.00;16
6;0;626823036;6;83;249;265;9.18;0.57;18.83;4.86;243;0;27.00;16
6;0;626823039;6;86;249;265;9.25;0.58;18.83;4.86;243;0;28.00;16
6;0;626823042;6;87;253;271;9.18;0.57;18.83;4.80;247;0;29.00;18
7;0;626823048;7;89;255;271;9.15;0.57;20.00;5.00;248;0;30.00;16
7;0;626823051;7;93;257;272;9.06;0.56;20.00;5.03;250;0;31.00;15
8;0;626823054;8;97;258;272;8.87;0.55;21.50;5.08;250;0;32.00;14
8;0;626823057;8;101;259;272;8.73;0.54;21.50;5.12;251;0;33.00;13
10;0;626823060;10;103;259;272;8.56;0.53;23.00;5.12;249;0;34.00;13
10;0;626823063;10;105;260;272;8.53;0.53;23.00;5.13;250;0;35.00;12
10;0;626823066;10;108;271;284;8.81;0.55;23.00;4.92;261;0;36.00;13
10;0;626823070;10;112;272;284;8.74;0.54;23.00;4.93;262;0;37.00;12
10;0;626823073;10;114;272;284;8.62;0.54;23.00;4.93;262;0;38.00;12
11;0;626823076;11;115;273;284;8.43;0.53;24.45;4.93;262;0;39.00;11
11;0;626823079;11;118;273;284;8.30;0.52;24.45;4.93;262;0;40.00;11
12;0;626823082;12;119;273;284;8.13;0.51;25.58;4.93;261;0;41.00;11
13;0;626823085;13;122;277;288;8.08;0.50;26.46;4.87;264;0;42.00;11
13;0;626823088;13;126;277;288;8.08;0.50;26.46;4.87;264;0;43.00;11
13;0;626823092;13;129;280;292;7.97;0.49;26.46;4.83;267;0;44.00;12
