tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.00;48484723_1;142.71;18.99;0.00;0.00;48484828#4_1;109.55;19.45;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;13.00;7.1122.0;0;238.18;1.17;0.00;0.42;taxi;;0;0.00;28848.389693;221.796809;1.704354;10.980401;0.499006;0;12.400593
20.00;48484723_1;142.71;17.57;0.00;0.00;48484828#4_1;0.00;18.56;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;20.00;0.162.0;0;347.73;1.11;0.00;0.81;passenger;;0;0.00;49209.818609;298.061384;2.498554;18.201607;0.772275;0;21.153081
21.00;53292332#0_0;29.81;12.22;0.00;0.00;--199263543_0;37.02;14.74;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;187.90;1.33;0.00;9.80;passenger;;0;0.00;73089.842435;1368.719605;7.976520;31.367031;1.481111;0;31.418089
23.00;53283046#0_0;165.89;16.97;0.00;0.00;192483968#1_0;0.00;17.55;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;23.00;0.182.0;0;368.27;1.05;0.00;1.06;passenger;;0;0.00;56643.269132;475.333450;3.516533;21.956469;0.965572;0;24.348335
23.00;53281543_0;136.33;12.50;0.00;0.00;408074469#0_1;0.00;20.58;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;23.00;1.292.0;1;313.79;1.23;0.00;3.32;passenger;;0;0.00;71177.418110;896.178681;5.781226;29.113653;1.328952;0;30.595895
25.00;53283046#0_0;165.89;20.25;2.00;2.00;192483968#1_0;0.00;11.56;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;23.00;7.1132.0;0;368.27;1.22;0.00;4.07;taxi;;0;0.00;122743.060484;1522.876814;9.907234;50.669784;2.452544;0;52.761386
31.00;48484723_1;142.71;19.51;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.39;bus;;0;0.00;672301.551068;980.305622;186.459638;5079.914619;105.325398;0;286.730892
35.00;28639939#0_0;139.89;15.49;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;35.00;0.283.0;1;333.86;1.18;0.00;14.70;passenger;;1;4.00;128889.280820;2506.600709;14.484897;54.512677;2.564698;0;55.404002
35.00;53283046#0_1;165.89;19.85;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.29;bus;;0;0.00;689100.346391;1003.209089;192.712499;5201.675572;107.937010;0;293.897872
36.00;775830384_1;114.22;19.14;4.00;4.00;53281545#2_0;0.00;4.85;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;32.00;6.1161.0;1;398.70;1.22;0.00;10.92;taxi;;0;0.00;123275.552470;2058.487921;12.331626;51.447518;2.453559;0;52.990682
