tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.00;48484723_1;142.71;18.19;0.00;0.00;48484828#4_1;120.29;19.24;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;13.00;7.1122.0;0;227.44;1.15;0.00;0.38;taxi;;0;0.00;28217.151285;136.745559;1.296124;10.186139;0.431033;0;12.129290
19.00;48484723_1;142.71;18.48;0.00;0.00;48484828#4_1;0.00;19.65;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.18;0.00;0.65;passenger;;0;0.00;44128.465592;186.129091;1.798364;15.552338;0.643983;0;18.968875
20.00;53292332#0_0;29.81;10.24;0.00;0.00;--199263543_0;29.92;11.12;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;195.00;1.00;0.00;4.53;passenger;;0;0.00;66833.687086;1103.705384;6.618778;28.347974;1.315480;0;28.728787
22.00;53283046#0_0;165.89;17.09;0.00;0.00;192483968#1_0;0.00;18.39;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.10;0.00;1.69;passenger;;0;0.00;76223.213279;740.318710;5.199361;30.172467;1.377706;0;32.764806
22.00;53281543_0;136.33;12.58;0.00;0.00;408074469#0_1;0.00;20.39;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;22.00;1.292.0;1;313.79;1.22;0.00;2.50;passenger;;0;0.00;49158.424306;588.624182;3.829393;19.643986;0.860156;0;21.131012
24.00;53283046#0_0;165.89;18.79;2.00;2.00;192483968#1_0;0.00;14.41;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.16;0.00;2.51;taxi;;0;0.00;107038.301002;1293.076031;8.425260;44.030092;2.131962;0;46.010641
31.00;48484723_1;142.71;19.98;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.87;bus;;0;0.00;714700.060724;1042.857663;200.181511;5399.306332;112.150146;0;304.815226
34.00;28639939#0_0;139.89;14.46;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;34.00;0.283.0;1;333.86;1.08;0.00;12.10;passenger;;1;4.00;114731.799390;1888.785005;11.312070;48.234378;2.235981;0;49.318078
34.00;775830384_1;114.22;20.41;4.00;4.00;53281545#2_0;0.00;4.06;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;30.00;6.1161.0;1;398.70;1.24;0.00;9.81;taxi;;1;1.00;145665.358144;2202.350535;13.529543;59.707558;2.837664;0;62.615033
34.00;53283046#0_1;165.89;19.48;5.00;5.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;11.00;bus;;0;0.00;697077.895320;1023.536610;197.885742;5275.729198;110.047297;0;297.299250
38.00;775830384_1;114.22;17.93;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;38.00;0.281.0;1;406.55;1.29;0.00;18.35;passenger;;1;2.00;205070.405413;3483.270100;20.800011;87.774150;4.262790;0;88.150321
41.00;28639939#0_0;139.89;15.09;5.00;5.00;53281545#2_0;0.00;1.25;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.17;0.00;15.58;taxi;;0;0.00;137238.963736;2442.212274;14.374983;57.647340;2.632398;0;58.993106
42.00;37022128_0;106.30;16.25;3.00;3.00;53281545#2_0;0.00;7.94;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;39.00;0.285.0;1;397.92;1.05;0.00;14.78;passenger;;0;0.00;158236.089112;2811.892012;16.590513;67.509033;3.206900;0;68.018605
45.00;-292382413_0;152.29;11.82;2.00;2.00;53281545#2_1;0.00;13.49;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;43.00;0.284.0;1;410.56;1.09;0.00;14.98;passenger;;1;3.00;135306.424813;2177.761261;13.112348;55.976387;2.482959;0;58.162380
46.00;775830384_1;114.22;17.93;21.00;0.43;53281545#2_1;0.00;18.03;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;25.00;0.281.1;1;398.70;1.08;0.00;1.32;passenger;;0;0.00;74762.155174;682.967742;4.892520;29.226662;1.293185;0;32.136816
47.00;37022128_0;106.30;18.34;10.00;10.00;53281545#2_0;0.00;3.11;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;37.00;6.1164.0;1;397.92;1.14;0.00;15.09;taxi;;0;0.00;154505.841980;2482.102135;14.987757;64.842023;3.007037;0;66.415132
48.00;53292419_0;342.11;11.74;0.00;0.00;--199263543_0;56.11;12.11;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;48.00;0.83.0;1;528.44;1.09;0.00;7.55;passenger;;0;0.00;131126.954665;1904.053794;11.764444;53.863601;2.354735;0;56.365714
49.00;53292418_0;332.16;14.90;1.00;1.00;--199263543_0;0.00;9.15;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;48.00;0.84.0;1;624.08;1.40;0.00;10.58;passenger;;0;0.00;145888.298834;2028.333849;12.689365;60.518102;2.779877;0;62.710686
50.00;-292382413_0;152.29;13.11;7.00;7.00;53281545#2_0;0.00;1.43;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;43.00;6.1163.0;1;418.41;1.23;0.00;16.96;taxi;;0;0.00;145551.597409;2476.817589;14.722978;60.783716;2.738379;0;62.566334
54.00;-37061736#7_0;33.63;12.09;0.00;0.00;583371595#1_0;57.27;19.02;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;54.00;0.33.0;1;876.27;1.14;0.00;5.96;passenger;;0;0.00;172662.674058;1912.939353;12.668104;69.076592;3.169761;0;74.219684
55.00;53283046#0_0;165.89;19.47;36.00;0.00;192483968#1_0;0.00;20.55;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;19.00;0.182.1;0;368.27;1.23;0.00;0.62;passenger;;0;0.00;44063.391710;302.113380;2.435949;16.387454;0.749898;0;18.940839
56.00;28639939#0_0;139.89;16.46;23.00;23.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;33.00;2.350.0;1;329.61;1.20;0.00;13.42;bus;;0;0.00;758657.333182;1139.535760;218.444754;5789.297249;121.938120;0;323.553655
57.00;775830384_0;114.22;7.76;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;57.00;2.250.0;1;336.50;1.20;15.00;21.30;bus;;0;0.00;830441.898261;1486.156442;302.790883;6737.271849;155.973856;0;354.122973
60.00;-53292327_0;316.56;11.34;2.00;2.00;--199263543_0;0.00;5.11;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;58.00;0.85.0;1;679.97;1.11;0.00;9.24;passenger;;0;0.00;170469.106564;2316.909272;14.549642;69.537309;3.078810;0;73.277068
60.00;-49030944#2_0;126.35;19.22;0.00;0.00;-47826546_0;32.40;13.48;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;60.00;1.550.0;1;731.20;1.21;0.00;8.46;passenger;;0;0.00;193849.224917;2476.205394;15.859148;78.129269;3.399459;0;83.327197
62.00;-49049137_0;228.40;12.88;4.00;4.00;--199263543_0;0.00;5.94;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;58.00;0.86.0;1;666.79;1.22;0.00;16.12;passenger;;0;0.00;223011.694505;3430.981809;20.931070;93.341076;4.322752;0;95.862634
63.00;-49030944#2_0;126.35;19.63;0.00;0.00;-47826546_0;0.00;13.18;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;63.00;1.530.0;1;772.29;1.19;0.00;8.61;passenger;;0;0.00;183427.874061;2329.064556;14.948695;74.189203;3.249323;0;78.847453
63.00;775830384_1;114.22;20.71;42.00;0.86;53281545#2_0;0.00;20.82;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;21.00;0.281.2;1;406.55;1.25;0.00;0.93;passenger;;0;0.00;72277.474483;691.259502;4.826296;28.238204;1.334512;0;31.068709
65.00;53281543_0;136.33;13.13;33.00;33.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;32.00;3.300.0;1;301.69;1.20;0.00;11.99;bus;;0;0.00;648765.463554;1012.616644;200.044868;5010.827192;108.066395;0;276.682734
66.00;50172050#0_0;132.31;11.53;0.00;0.00;192483968#1_1;61.00;18.76;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;66.00;0.185.0;1;1065.31;1.13;0.00;3.69;passenger;;0;0.00;167050.272693;1371.017955;10.074699;63.690000;2.756162;0;71.807361
66.00;-37061736#7_0;33.63;12.39;4.00;4.00;583371595#1_0;0.00;9.26;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;62.00;6.1062.0;1;933.54;1.18;0.00;12.07;taxi;;0;0.00;286473.673671;3706.830249;23.768732;118.431945;5.628314;0;123.141557
67.00;gneE5_0;349.68;13.31;0.00;0.00;192483968#1_0;110.89;19.19;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;67.00;0.184.0;1;1008.92;1.25;0.00;8.81;passenger;;0;0.00;226460.627327;2503.081834;16.800753;90.148766;4.072736;0;97.345090
70.00;47661751#0_0;121.06;14.83;0.00;0.00;583371595#1_0;113.72;22.95;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;70.00;0.35.0;1;1300.56;1.38;0.00;9.35;passenger;;0;0.00;255030.570320;3293.020968;21.195546;104.476071;5.150118;0;109.625623
75.00;163041337_0;150.93;14.74;0.00;0.00;583371595#1_1;52.43;22.38;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;75.00;0.34.0;1;1246.04;1.34;0.00;14.27;passenger;;0;0.00;295616.549858;3670.420902;23.855916;121.850568;5.873887;0;127.071499
76.00;49049126_0;160.53;12.13;7.00;7.00;--199263543_0;0.00;1.83;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;69.00;0.88.0;1;790.06;1.12;0.00;18.23;passenger;;0;0.00;264881.773329;4036.031648;24.708305;111.154517;5.172517;0;113.860593
77.00;48484826_0;279.83;11.52;6.00;6.00;--199263543_0;0.00;6.91;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;71.00;0.87.0;1;792.77;1.06;0.00;14.05;passenger;;0;0.00;221055.082598;3115.945219;19.363759;90.332483;3.974917;0;95.021817
77.00;-37061736#7_0;33.63;13.06;21.00;0.43;583371595#1_1;0.00;20.17;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;56.00;0.33.1;1;926.71;1.21;0.00;7.69;passenger;;0;0.00;212136.783549;2409.644769;16.078705;85.295566;4.021370;0;91.187714
79.00;775830384_0;114.22;7.73;17.00;17.00;53281545#2_0;12.10;0.00;vehroute_2.50.0 tripinfo_2.50.0 routing_2.50.0 emissions_2.50.0;62.00;2.50.0;1;394.45;1.20;15.00;26.65;bus;;0;0.00;944916.924781;1645.970623;334.122296;7588.505141;173.333495;0;402.948513
