step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;625503474;0;1;87;245;16.27;1.14;-1.00;0.00;87;0;0.00;158
0;0;625503503;0;0;102;245;15.39;1.06;-1.00;0.15;102;0;1.00;143
0;0;625503504;0;1;122;245;14.59;0.99;-1.00;0.45;122;0;2.00;123
0;0;625503505;0;2;139;245;13.45;0.91;-1.00;0.76;139;0;3.00;106
0;0;625503506;0;2;148;245;12.64;0.85;-1.00;0.96;148;0;4.00;97
0;0;625503508;0;3;157;245;11.73;0.78;-1.00;1.19;157;0;5.00;88
0;0;625503509;0;7;166;245;11.02;0.73;-1.00;1.45;166;0;6.00;79
0;0;625503511;0;9;173;245;10.33;0.69;-1.00;1.68;173;0;7.00;72
0;0;625503513;0;17;179;246;9.94;0.66;-1.00;1.89;179;0;8.00;67
0;0;625503516;0;18;184;247;9.65;0.64;-1.00;2.08;184;0;9.00;63
0;0;625503518;0;20;192;247;9.33;0.62;-1.00;2.38;192;0;10.00;55
0;0;625503520;0;21;197;248;9.28;0.61;-1.00;2.54;197;0;11.00;51
1;0;625503523;1;25;203;248;9.05;0.60;12.00;2.82;202;0;12.00;45
1;0;625503525;1;32;205;248;9.13;0.60;12.00;2.92;204;0;13.00;43
1;0;625503528;1;34;206;248;9.22;0.60;12.00;2.98;205;0;14.00;42
1;0;625503530;1;39;213;252;9.10;0.59;12.00;3.24;212;0;15.00;39
1;0;625503533;1;42;217;252;8.97;0.58;12.00;3.47;216;0;16.00;35
1;0;625503536;1;45;221;252;8.85;0.57;12.00;3.72;220;0;17.00;31
2;0;625503539;2;48;224;255;8.93;0.57;15.00;3.83;222;0;18.00;31
2;0;625503542;2;54;228;255;8.94;0.57;15.00;4.10;226;0;19.00;27
2;0;625503545;2;59;229;255;8.98;0.57;15.00;4.17;227;0;20.00;26
3;0;625503548;3;62;237;259;9.13;0.58;17.00;4.40;234;0;21.00;22
4;0;625503551;4;66;240;260;9.14;0.57;18.25;4.53;236;0;22.00;20
5;0;625503555;5;69;242;260;9.14;0.57;19.20;4.68;237;0;23.00;18
5;0;625503557;5;71;246;264;9.08;0.57;19.20;4.70;241;0;24.00;18
6;0;625503561;6;75;250;264;8.85;0.55;19.83;4.97;244;0;25.00;14
6;0;625503564;6;80;250;264;8.89;0.55;19.83;4.97;244;0;26.00;14
6;0;625503567;6;84;253;265;8.88;0.55;19.83;5.20;247;0;27.00;12
6;0;625503570;6;87;254;265;9.01;0.56;19.83;5.23;248;0;28.00;11
6;0;625503573;6;88;260;271;8.92;0.55;19.83;5.28;254;0;29.00;11
7;0;625503579;7;90;262;271;8.84;0.54;20.86;5.30;255;0;30.00;9
7;0;625503582;7;93;265;272;8.64;0.53;20.86;5.48;258;0;31.00;7
7;0;625503586;7;94;266;272;8.63;0.53;20.86;5.47;259;0;32.00;6
7;0;625503589;7;99;266;272;8.62;0.53;20.86;5.47;259;0;33.00;6
7;0;625503592;7;104;267;272;8.58;0.53;20.86;5.49;260;0;34.00;5
9;0;625503595;9;109;268;272;8.59;0.53;23.33;5.49;259;0;35.00;4
10;0;625503598;10;114;280;284;8.75;0.54;24.20;5.26;270;0;36.00;4
10;0;625503603;10;114;280;284;8.72;0.54;24.20;5.26;270;0;37.00;4
10;0;625503606;10;117;280;284;8.71;0.54;24.20;5.26;270;0;38.00;4
11;0;625503609;11;119;280;284;8.52;0.53;25.55;5.26;269;0;39.00;4
11;0;625503612;11;122;280;284;8.37;0.52;25.55;5.26;269;0;40.00;4
12;0;625503615;12;125;280;284;8.16;0.50;26.42;5.26;268;0;41.00;4
14;0;625503619;14;127;284;288;7.99;0.49;26.93;5.20;270;0;42.00;4
14;0;625503622;14;132;284;288;7.88;0.49;26.93;5.20;270;0;43.00;4
