tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;53292332#0_0;29.81;13.03;0.00;0.00;240384794_0;57.91;8.48;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;12.00;0.122.0;1;146.29;1.18;0.00;2.27;passenger;;0;0.00;69498.321786;1032.965491;6.378820;29.661302;1.429528;0;29.874023
12.00;48484723_1;142.71;20.15;0.00;0.00;48484828#4_1;122.92;20.39;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;224.81;1.22;0.00;0.38;taxi;;0;0.00;35959.988043;294.996295;2.177223;13.686863;0.637758;0;15.457537
17.00;48484723_1;142.71;20.59;0.00;0.00;48484828#4_1;0.00;21.51;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;17.00;0.162.0;0;347.73;1.29;0.00;0.76;passenger;;0;0.00;53053.245943;559.076457;3.841637;21.025491;1.041760;0;22.805081
21.00;53292332#0_0;29.81;12.25;0.00;0.00;--199263543_0;33.52;12.91;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;191.40;1.16;0.00;7.36;passenger;;0;0.00;69599.817674;1187.850807;7.077778;29.963619;1.431085;0;29.917756
21.00;53283046#0_0;165.89;20.15;0.00;0.00;192483968#1_0;0.00;20.31;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;21.00;0.182.0;0;368.27;1.22;0.00;2.20;passenger;;0;0.00;81782.378078;832.898247;5.769356;32.433394;1.533590;0;35.154411
23.00;53283046#0_0;165.89;18.77;1.00;1.00;192483968#1_0;0.00;17.60;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.15;0.00;2.07;taxi;;0;0.00;89949.007388;944.084890;6.467852;36.027011;1.688729;0;38.664848
30.00;53281543_0;136.33;12.31;0.00;0.00;408074469#0_2;0.00;20.14;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;30.00;1.292.0;1;313.79;1.21;0.00;10.03;passenger;;1;2.00;89441.475983;1341.933081;8.212175;36.344546;1.612585;0;38.447029
30.00;48484723_1;142.71;19.78;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;27.00;2.150.0;0;335.63;1.20;0.00;10.21;bus;;0;0.00;688303.262677;1001.848250;192.603882;5195.114795;107.804063;0;293.558135
34.00;28639939#0_0;139.89;15.38;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;34.00;0.283.0;1;333.86;1.14;0.00;12.74;passenger;;2;2.00;124891.301580;2201.725990;13.005823;52.648219;2.467469;0;53.685281
35.00;775830384_1;114.22;18.86;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;35.00;0.281.0;1;403.47;1.13;0.00;12.47;passenger;;1;4.00;127529.026290;1924.122117;11.742738;52.699814;2.460190;0;54.818993
35.00;53283046#0_1;165.89;19.58;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.51;bus;;0;0.00;701769.579704;1019.845701;194.389944;5295.996694;109.662180;0;299.300119
38.00;28639939#0_0;139.89;15.84;5.00;5.00;53281545#2_0;0.00;1.33;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;33.00;6.1162.0;1;341.71;1.19;0.00;12.77;taxi;;0;0.00;151357.788819;2576.751083;15.297015;63.617649;2.970901;0;65.062009
41.00;37022128_0;106.30;17.94;3.00;3.00;53281545#2_0;0.00;9.24;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;38.00;0.285.0;1;390.07;1.13;0.00;16.22;passenger;;1;1.00;168463.418585;2903.013657;17.252558;71.300810;3.383118;0;72.414885
41.00;775830384_1;114.22;18.66;4.00;4.00;53281545#2_0;0.00;5.05;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;37.00;6.1161.0;1;398.70;1.16;0.00;15.23;taxi;;2;2.00;165458.038855;2755.017764;16.464432;69.293320;3.249357;0;71.123057
42.00;-292382413_0;152.29;11.86;6.00;6.00;53281545#2_0;11.95;5.79;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;36.00;6.1163.0;1;406.46;1.18;0.00;9.33;taxi;;0;0.00;140691.074158;2180.547079;13.294600;58.906881;2.755352;0;60.476714
43.00;37022128_0;106.30;17.80;7.00;7.00;53281545#2_0;0.00;0.52;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;36.00;6.1164.0;1;397.92;1.13;0.00;13.40;taxi;;0;0.00;156087.302514;2534.932875;15.239323;65.388540;3.064105;0;67.094938
44.00;-292382413_0;152.29;12.45;2.00;2.00;53281545#2_1;0.00;12.23;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;42.00;0.284.0;1;410.56;1.17;0.00;15.23;passenger;;0;0.00;142670.124139;2602.375018;15.198900;60.209770;2.789856;0;61.327699
45.00;775830384_1;114.22;17.82;21.00;0.43;53281545#2_1;0.00;18.45;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;24.00;0.281.1;1;398.70;1.11;0.00;1.37;passenger;;0;0.00;68403.445271;688.121215;4.726656;27.119418;1.228424;0;29.403467
48.00;53292419_0;342.11;12.26;0.00;0.00;--199263543_0;65.10;12.42;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;48.00;0.83.0;1;519.45;1.12;0.00;8.71;passenger;;0;0.00;141963.659671;1922.990894;12.094566;57.373450;2.445080;0;61.024006
53.00;53292418_0;332.16;12.15;1.00;1.00;--199263543_0;0.00;10.53;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;52.00;0.84.0;1;624.08;1.18;0.00;7.96;passenger;;0;0.00;145736.202956;1897.420876;12.046435;58.758682;2.520639;0;62.645593
53.00;28639939#0_0;139.89;16.44;20.00;20.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;33.00;2.350.0;1;329.61;1.20;0.00;13.78;bus;;0;0.00;733228.508832;1107.117310;211.067076;5606.911746;118.292573;0;312.705933
55.00;-49049137_0;228.40;13.33;3.00;3.00;--199263543_0;0.00;2.52;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;52.00;0.86.0;1;666.79;1.28;0.00;12.40;passenger;;0;0.00;190476.602623;2791.698101;17.108868;79.206550;3.701422;0;81.877169
55.00;53283046#0_0;165.89;19.41;36.00;0.00;192483968#1_0;0.00;20.49;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;19.00;0.182.1;0;368.27;1.23;0.00;0.84;passenger;;0;0.00;44945.910184;334.844926;2.548935;16.847475;0.771434;0;19.320187
56.00;-37061736#7_0;33.63;11.38;0.00;0.00;583371595#1_0;64.19;18.42;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;56.00;0.33.0;1;866.82;1.10;0.00;6.76;passenger;;0;0.00;169937.373191;1968.857244;12.968370;68.593895;3.159660;0;73.048200
