step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;210236164;0;1;89;246;16.20;1.14;-1.00;0.00;89;0;0.00;156
0;0;210236189;0;1;101;246;15.38;1.07;-1.00;0.12;101;0;1.00;144
0;0;210236190;0;2;122;246;14.50;0.99;-1.00;0.44;122;0;2.00;123
0;0;210236192;0;2;137;246;13.40;0.91;-1.00;0.72;137;0;3.00;108
0;0;210236193;0;4;149;246;12.28;0.83;-1.00;0.99;149;0;4.00;96
0;0;210236194;0;7;161;246;11.28;0.76;-1.00;1.29;161;0;5.00;84
0;0;210236195;0;10;171;246;10.59;0.71;-1.00;1.56;171;0;6.00;74
0;0;210236197;0;16;175;246;10.15;0.68;-1.00;1.69;175;0;7.00;70
0;0;210236198;0;17;188;247;9.62;0.64;-1.00;2.12;188;0;8.00;58
0;0;210236200;0;20;192;248;9.38;0.62;-1.00;2.27;192;0;9.00;55
0;0;210236202;0;25;200;248;9.01;0.59;-1.00;2.58;200;0;10.00;47
0;0;210236204;0;30;204;249;8.81;0.58;-1.00;2.69;204;0;11.00;44
0;0;210236206;0;30;208;249;8.69;0.57;-1.00;2.87;208;0;12.00;40
1;0;210236209;1;32;213;249;8.65;0.56;13.00;3.11;212;0;13.00;35
1;0;210236211;1;41;217;249;8.53;0.55;13.00;3.31;216;0;14.00;31
1;0;210236213;1;46;225;253;8.44;0.54;13.00;3.60;224;0;15.00;27
1;0;210236216;1;52;228;253;8.48;0.54;13.00;3.73;227;0;16.00;24
1;0;210236219;1;53;229;253;8.54;0.54;13.00;3.73;228;0;17.00;23
1;0;210236221;1;58;234;256;8.50;0.54;13.00;3.96;233;0;18.00;21
1;0;210236224;1;62;234;256;8.54;0.54;13.00;3.96;233;0;19.00;21
2;0;210236227;2;70;235;256;8.59;0.54;16.50;4.03;233;0;20.00;20
