step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;210870185;0;1;86;246;16.51;1.17;-1.00;0.00;86;0;0.00;159
0;0;210870244;0;0;99;246;15.63;1.09;-1.00;0.13;99;0;1.00;146
0;0;210870248;0;1;120;246;14.66;1.00;-1.00;0.46;120;0;2.00;125
0;0;210870250;0;1;133;246;13.66;0.93;-1.00;0.71;133;0;3.00;112
0;0;210870253;0;3;147;246;12.60;0.85;-1.00;1.02;147;0;4.00;98
0;0;210870256;0;5;157;246;11.49;0.77;-1.00;1.27;157;0;5.00;88
0;0;210870259;0;8;166;246;10.86;0.72;-1.00;1.53;166;0;6.00;79
0;0;210870262;0;14;172;246;10.21;0.68;-1.00;1.72;172;0;7.00;73
0;0;210870267;0;18;181;247;9.67;0.64;-1.00;2.03;181;0;8.00;65
0;0;210870270;0;21;187;248;9.51;0.63;-1.00;2.26;187;0;9.00;60
0;0;210870273;0;22;198;248;9.00;0.59;-1.00;2.69;198;0;10.00;49
0;0;210870277;0;25;203;249;8.83;0.58;-1.00;2.84;203;0;11.00;45
0;0;210870280;0;31;206;249;8.78;0.57;-1.00;2.98;206;0;12.00;42
1;0;210870284;1;33;212;249;8.57;0.56;13.00;3.26;211;0;13.00;36
1;0;210870287;1;36;215;249;8.44;0.55;13.00;3.41;214;0;14.00;33
1;0;210870290;1;42;221;253;8.25;0.53;13.00;3.57;220;0;15.00;31
1;0;210870294;1;46;223;253;8.27;0.53;13.00;3.68;222;0;16.00;29
1;0;210870298;1;51;227;253;8.31;0.53;13.00;3.85;226;0;17.00;25
1;0;210870301;1;56;229;256;8.39;0.53;13.00;3.90;228;0;18.00;26
1;0;210870304;1;65;232;256;8.39;0.53;13.00;4.09;231;0;19.00;23
2;0;210870307;2;69;234;256;8.52;0.54;16.50;4.23;232;0;20.00;21
2;0;210870310;2;71;239;260;8.77;0.55;16.50;4.24;237;0;21.00;20
5;0;210870313;5;73;240;261;8.87;0.56;19.60;4.23;235;0;22.00;20
5;0;210870316;5;77;243;261;8.79;0.56;19.60;4.46;238;0;23.00;17
5;0;210870319;5;79;248;265;8.75;0.55;19.60;4.56;243;0;24.00;16
