tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;53292332#0_0;29.81;13.49;0.00;0.00;240384794_0;44.86;13.00;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;12.00;0.122.0;1;159.34;1.23;0.00;1.96;passenger;;0;0.00;59440.232847;838.245856;5.251442;25.111760;1.210448;0;25.550527
12.00;48484723_1;142.71;18.20;0.00;0.00;48484828#4_1;125.03;19.28;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;222.70;1.16;0.00;0.45;taxi;;0;0.00;18698.692013;163.022578;1.193196;7.257889;0.335475;0;8.037697
19.00;53283046#0_0;165.89;22.68;0.00;0.00;192483968#1_0;0.00;22.69;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;19.00;0.182.0;0;368.27;1.36;0.00;2.44;passenger;;0;0.00;93091.439999;1193.768957;7.713816;38.418470;1.943893;0;40.015532
20.00;53292332#0_0;29.81;11.51;0.00;0.00;--199263543_0;30.50;11.86;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;194.42;1.07;0.00;4.73;passenger;;0;0.00;71971.691569;1157.127481;6.975619;30.156257;1.363425;0;30.937440
20.00;48484723_1;142.71;17.56;0.00;0.00;48484828#4_1;0.00;18.42;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;20.00;0.162.0;0;347.73;1.11;0.00;0.59;passenger;;0;0.00;40335.044201;333.411732;2.438953;15.501996;0.694488;0;17.338175
23.00;53283046#0_0;165.89;18.01;1.00;1.00;192483968#1_0;0.00;14.22;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.08;0.00;1.19;taxi;;0;0.00;78802.223180;855.676050;5.779689;31.854912;1.492986;0;33.873349
32.00;48484723_1;142.71;19.74;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;29.00;2.150.0;0;335.63;1.20;0.00;11.40;bus;;0;0.00;683754.585143;1007.658436;192.117186;5184.752277;108.100188;0;291.613104
33.00;28639939#0_0;139.89;16.94;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.26;0.00;13.80;passenger;;1;4.00;126616.961595;1963.151356;11.974199;53.232574;2.512418;0;54.426841
36.00;775830384_1;114.22;18.96;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;36.00;0.281.0;1;403.47;1.14;0.00;13.96;passenger;;1;6.00;143163.581699;2867.057473;16.490906;60.651668;2.947247;0;61.539891
36.00;53283046#0_1;165.89;19.75;7.00;7.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.76;bus;;0;0.00;695025.701259;1019.123617;197.597175;5257.023948;109.634355;0;296.424975
37.00;-292382413_0;152.29;14.90;2.00;2.00;53281545#2_1;0.00;13.45;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;35.00;0.284.0;1;410.56;1.43;0.00;13.26;passenger;;1;2.00;153152.367375;2399.636887;14.607317;64.507710;3.080588;0;65.833172
37.00;53281543_0;136.33;9.95;0.00;0.00;408074469#0_2;0.00;16.03;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;37.00;1.292.0;1;313.79;0.96;0.00;12.17;passenger;;1;6.00;74013.747864;1484.403794;8.474393;30.331005;1.327105;0;31.815613
