tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
14.00;48484723_1;142.71;17.66;0.00;0.00;48484828#4_1;104.30;18.56;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;14.00;7.1122.0;0;243.43;1.11;0.00;0.59;taxi;;0;0.00;35537.801936;244.882204;1.881847;13.263788;0.568973;0;15.276090
19.00;53292332#0_0;29.81;12.54;0.00;0.00;--199263543_0;27.84;13.33;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;19.00;0.82.0;1;197.08;1.20;0.00;4.94;passenger;;0;0.00;71841.571082;1175.741565;7.079018;30.835737;1.476077;0;30.881350
19.00;48484723_1;142.71;18.62;0.00;0.00;48484828#4_1;0.00;19.00;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.14;0.00;0.66;passenger;;0;0.00;49094.362517;298.144009;2.442615;18.048914;0.770605;0;21.103453
22.00;53283046#0_0;165.89;20.01;0.00;0.00;192483968#1_0;0.00;20.15;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.21;0.00;2.74;passenger;;0;0.00;84965.684829;1071.854046;6.942480;35.174513;1.718311;0;36.522682
25.00;53281543_0;136.33;12.59;0.00;0.00;408074469#0_1;0.00;19.42;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;25.00;1.292.0;1;313.79;1.16;0.00;3.72;passenger;;0;0.00;67243.235028;858.487711;5.500655;27.278050;1.193502;0;28.904858
26.00;53283046#0_1;165.89;19.76;2.00;2.00;192483968#1_0;0.00;12.95;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;24.00;7.1132.0;0;368.29;1.20;0.00;5.38;taxi;;0;0.00;119308.529774;1380.991825;9.043543;48.128990;2.226621;0;51.285191
30.00;48484723_1;142.71;19.42;2.00;2.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.81;bus;;0;0.00;668443.021328;980.145001;185.996873;5060.973765;105.181177;0;285.083322
33.00;53283046#0_1;165.89;19.86;5.00;5.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;28.00;3.450.0;0;356.19;1.20;0.00;9.56;bus;;0;0.00;681354.052099;982.961316;187.567679;5128.896993;105.840815;0;290.595205
36.00;28639939#0_0;139.89;13.35;0.00;0.00;53281545#2_1;0.00;17.57;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;36.00;0.283.0;1;333.86;1.05;0.00;13.49;passenger;;1;4.00;113604.367356;2394.996604;13.614998;48.672344;2.321131;0;48.833712
36.00;775830384_1;114.22;20.34;4.00;4.00;53281545#2_0;0.00;4.91;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;32.00;6.1161.0;1;398.70;1.24;0.00;11.07;taxi;;0;0.00;141400.811041;2142.700746;13.066780;57.827148;2.723327;0;60.781924
40.00;775830384_1;114.22;15.00;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;40.00;0.281.0;1;406.55;1.26;0.00;19.54;passenger;;1;4.00;166651.523597;2648.170529;16.047861;70.271139;3.306474;0;71.635902
41.00;37022128_0;106.30;16.61;3.00;3.00;53281545#2_0;0.00;9.06;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;38.00;0.285.0;1;397.92;1.07;0.00;14.76;passenger;;1;1.00;150511.839501;2374.992472;14.325873;62.733292;2.897842;0;64.698310
42.00;37022128_0;106.30;19.19;7.00;7.00;53281545#2_0;18.95;1.83;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;35.00;6.1164.0;1;378.97;1.18;0.00;15.11;taxi;;0;0.00;152810.960640;2734.308982;16.109974;64.798377;3.087140;0;65.686651
43.00;-292382413_0;152.29;13.52;2.00;2.00;53281545#2_1;0.00;13.12;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;41.00;0.284.0;1;410.56;1.31;0.00;17.11;passenger;;1;3.00;155476.637047;2484.738623;15.024343;65.236515;3.028798;0;66.832421
43.00;28639939#0_0;139.89;14.94;5.00;5.00;53281545#2_0;0.00;1.34;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;38.00;6.1162.0;1;341.71;1.16;0.00;17.47;taxi;;0;0.00;125405.098572;2283.359924;13.332195;52.416306;2.384647;0;53.906321
48.00;775830384_1;114.22;15.40;21.00;0.43;53281545#2_1;0.00;16.51;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;27.00;0.281.1;1;398.70;0.99;0.00;1.59;passenger;;0;0.00;70939.469061;610.472440;4.438958;27.379314;1.147732;0;30.493688
51.00;-37061736#7_0;33.63;14.47;0.00;0.00;583371595#1_0;72.83;21.81;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;51.00;0.33.0;1;860.71;1.31;0.00;9.12;passenger;;0;0.00;158739.877599;1693.565531;11.535368;63.760846;2.978727;0;68.234814
51.00;53292419_0;342.11;10.02;0.00;0.00;--199263543_0;60.69;11.16;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;51.00;0.83.0;1;523.86;1.00;0.00;7.81;passenger;;0;0.00;122847.909637;1763.085566;10.880690;49.310691;2.036585;0;52.807161
52.00;53292418_0;332.16;12.56;1.00;1.00;--199263543_0;0.00;9.50;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;51.00;0.84.0;1;624.08;1.24;0.00;9.65;passenger;;0;0.00;158826.102369;2166.349761;13.639916;65.378304;2.939034;0;68.272152
52.00;-292382413_0;152.29;12.34;7.00;7.00;53281545#2_0;0.00;1.25;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;45.00;6.1163.0;1;418.41;1.22;0.00;19.19;taxi;;0;0.00;135488.187248;2456.416002;14.392697;56.610822;2.569194;0;58.240619
55.00;28639939#0_0;139.89;16.48;23.00;23.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;32.00;2.350.0;1;329.61;1.20;0.00;12.82;bus;;0;0.00;755247.085928;1118.998542;209.794988;5741.854197;119.708947;0;322.098424
55.00;53283046#0_0;165.89;19.21;36.00;0.00;192483968#1_0;0.00;19.98;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;19.00;0.182.1;0;368.27;1.20;0.00;0.50;passenger;;0;0.00;46432.339696;285.108537;2.385120;17.049989;0.758288;0;19.959159
58.00;775830384_0;114.22;7.69;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;58.00;2.250.0;1;336.50;1.20;15.00;22.41;bus;;0;0.00;838899.388343;1506.840948;308.024992;6814.353587;158.128266;0;357.729128
59.00;53281792_0;131.79;14.61;0.00;0.00;192483968#1_1;123.02;22.70;vehroute_0.186.0 tripinfo_0.186.0 routing_0.186.0 emissions_0.186.0;59.00;0.186.0;1;1140.49;1.36;0.00;4.07;passenger;;0;0.00;189351.527659;1882.266652;13.171717;73.648871;3.550168;0;81.393459
61.00;-37061736#7_0;33.63;11.74;4.00;4.00;583371595#1_0;0.00;10.96;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;57.00;6.1062.0;1;933.54;1.17;0.00;6.46;taxi;;0;0.00;200900.859056;2203.140077;14.728535;80.378873;3.706805;0;86.357952
61.00;53281543_0;136.33;13.03;28.00;28.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;33.00;3.300.0;1;301.69;1.20;0.00;13.07;bus;;0;0.00;632910.741992;1000.331683;198.029357;4909.812965;106.570571;0;269.918230
63.00;-49030944#2_0;126.35;19.49;0.00;0.00;-47826546_0;0.00;13.26;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;63.00;1.530.0;1;772.29;1.19;0.00;9.21;passenger;;0;0.00;182664.854486;2332.799929;14.950646;74.149394;3.268937;0;78.519419
64.00;-49049137_0;228.40;12.70;4.00;4.00;--199263543_0;0.00;6.01;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;60.00;0.86.0;1;666.79;1.16;0.00;15.91;passenger;;0;0.00;216041.147118;3168.421222;19.557984;89.421229;4.029742;0;92.866421
64.00;50172050#0_0;132.31;12.62;0.00;0.00;192483968#1_1;66.04;19.13;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;64.00;0.185.0;1;1060.27;1.15;0.00;3.62;passenger;;0;0.00;164778.079464;1296.664760;9.610957;62.104248;2.658329;0;70.830714
65.00;-53292327_0;316.56;11.58;2.00;2.00;--199263543_0;0.00;5.16;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;63.00;0.85.0;1;679.97;1.07;0.00;11.85;passenger;;0;0.00;191872.167050;2822.941795;17.371622;78.386415;3.391162;0;82.477533
66.00;775830384_1;114.22;18.10;42.00;0.86;53281545#2_0;0.00;19.12;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;24.00;0.281.2;1;406.55;1.15;0.00;1.24;passenger;;0;0.00;60877.002530;547.008828;3.941108;23.762242;1.079172;0;26.168199
69.00;-49030944#2_0;126.35;18.02;0.00;0.00;-47826546_0;32.63;12.10;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;69.00;1.550.0;1;730.97;1.09;0.00;11.92;passenger;;1;1.00;191583.128580;2783.824556;17.171772;77.237175;3.277403;0;82.353459
72.00;163041337_0;150.93;12.22;0.00;0.00;583371595#1_1;61.02;19.97;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;72.00;0.34.0;1;1237.45;1.20;0.00;4.38;passenger;;0;0.00;187495.697301;1596.017001;11.657055;71.735408;3.202814;0;80.595866
73.00;48484826_0;279.83;14.25;6.00;6.00;--199263543_0;0.00;6.50;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;67.00;0.87.0;1;792.77;1.30;0.00;20.19;passenger;;0;0.00;247559.748958;3580.783383;22.185172;103.073977;4.722589;0;106.414657
73.00;49049126_0;160.53;14.90;8.00;8.00;--199263543_0;0.00;7.16;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;65.00;0.88.0;1;790.06;1.41;0.00;24.85;passenger;;0;0.00;291040.185211;4229.574621;26.218766;121.679081;5.666320;0;125.104787
77.00;gneE5_0;349.68;11.47;0.00;0.00;192483968#1_0;112.67;17.27;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;77.00;0.184.0;1;1007.14;1.04;0.00;7.38;passenger;;0;0.00;180889.291278;1907.150340;12.923801;70.609017;2.915525;0;77.756407
80.00;48484723_0;142.71;20.65;0.00;0.00;49070929#0_0;69.83;13.86;vehroute_7.1192.0 tripinfo_7.1192.0 routing_7.1192.0 emissions_7.1192.0;80.00;7.1192.0;1;1054.88;1.25;0.00;24.50;taxi;;1;8.00;297743.823682;4464.966576;27.391529;121.605319;5.752515;0;127.986812
81.00;47661751#0_0;121.06;10.73;0.00;0.00;583371595#1_0;143.23;17.82;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;81.00;0.35.0;1;1271.05;1.07;0.00;5.14;passenger;;0;0.00;215892.527771;1916.427702;13.733760;83.352265;3.587943;0;92.802445
81.00;199263543_0;77.99;13.26;0.00;0.00;583371595#1_1;122.24;19.93;vehroute_0.36.0 tripinfo_0.36.0 routing_0.36.0 emissions_0.36.0;81.00;0.36.0;1;1464.38;1.20;0.00;4.60;passenger;;0;0.00;220927.536057;1711.265002;12.860216;83.084731;3.678689;0;94.966759
82.00;775830384_0;114.22;8.20;17.00;17.00;53281545#2_0;12.10;0.00;vehroute_2.50.0 tripinfo_2.50.0 routing_2.50.0 emissions_2.50.0;65.00;2.50.0;1;394.45;1.20;15.00;29.40;bus;;1;1.00;985301.933305;1712.460076;343.621752;7911.021253;180.136883;0;420.166987
82.00;-37061736#7_0;33.63;11.14;21.00;0.43;583371595#1_1;0.00;16.86;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;61.00;0.33.1;1;926.71;1.01;0.00;3.43;passenger;;0;0.00;153574.667393;1267.062570;9.237907;58.688418;2.449019;0;66.014866
85.00;163041337_0;150.93;12.06;5.00;5.00;583371595#1_0;0.00;7.50;vehroute_6.1063.0 tripinfo_6.1063.0 routing_6.1063.0 emissions_6.1063.0;80.00;6.1063.0;1;1298.47;1.18;0.00;8.45;taxi;;0;0.00;255912.828400;2578.968117;17.695256;100.414836;4.514024;0;110.005231
89.00;775830384_0;114.22;18.61;0.00;0.00;48484721#2_0;48.17;18.89;vehroute_6.1141.0 tripinfo_6.1141.0 routing_6.1141.0 emissions_6.1141.0;89.00;6.1141.0;1;455.63;1.13;0.00;63.76;taxi;;1;49.00;242270.167290;9342.250237;48.162232;105.775354;5.389466;0;104.144716
90.00;37022128_0;106.30;21.55;0.00;0.00;252220162_1;0.00;15.01;vehroute_0.222.0 tripinfo_0.222.0 routing_0.222.0 emissions_0.222.0;90.00;0.222.0;1;1019.01;1.35;0.00;36.00;passenger;;1;22.00;319235.832457;6597.326790;37.640528;133.363257;6.518135;0;137.226214
90.00;47663822#2.31_2;76.83;20.46;0.00;0.00;-48484858#0_0;0.00;21.66;vehroute_1.450.0 tripinfo_1.450.0 routing_1.450.0 emissions_1.450.0;90.00;1.450.0;1;1764.97;1.30;0.00;7.06;passenger;;0;0.00;342520.385058;3737.745788;25.327068;136.088209;6.667367;0;147.233433
91.00;775830384_1;114.22;16.56;0.00;0.00;48484721#2_0;0.00;17.20;vehroute_0.261.0 tripinfo_0.261.0 routing_0.261.0 emissions_0.261.0;91.00;0.261.0;1;503.80;1.03;0.00;60.38;passenger;;1;48.00;246440.152477;9026.305722;46.805557;105.816607;5.244282;0;105.937251
91.00;775830384_2;114.22;19.71;0.00;0.00;192483968#1_0;161.10;0.73;vehroute_6.1131.0 tripinfo_6.1131.0 routing_6.1131.0 emissions_6.1131.0;91.00;6.1131.0;1;1427.26;1.23;0.00;20.44;taxi;;1;4.00;314383.108600;3935.880337;25.489091;126.159820;5.970345;0;135.138972
92.00;775830384_2;114.22;19.67;0.00;0.00;192483968#1_1;0.00;20.94;vehroute_0.181.0 tripinfo_0.181.0 routing_0.181.0 emissions_0.181.0;92.00;0.181.0;1;1578.90;1.26;0.00;15.74;passenger;;1;3.00;294727.706300;3392.370684;22.490641;117.380919;5.613075;0;126.689820
92.00;775830384_0;114.22;18.92;0.00;0.00;252220162_0;0.00;14.14;vehroute_0.221.0 tripinfo_0.221.0 routing_0.221.0 emissions_0.221.0;92.00;0.221.0;1;1027.64;1.27;0.00;34.73;passenger;;1;15.00;307735.225782;5739.298756;33.498106;128.675151;6.129790;0;132.282182
93.00;47663822#2.31_0;76.83;19.77;0.00;0.00;583371595#1_1;0.00;19.93;vehroute_1.32.0 tripinfo_1.32.0 routing_1.32.0 emissions_1.32.0;93.00;1.32.0;1;1043.94;1.20;0.00;39.70;passenger;;1;29.00;277956.655364;6259.543372;34.979217;113.717829;5.499823;0;119.482832
93.00;775830384_1;114.22;19.74;0.00;0.00;190511164#0_0;0.00;13.69;vehroute_0.201.0 tripinfo_0.201.0 routing_0.201.0 emissions_0.201.0;93.00;0.201.0;1;1350.67;1.23;0.00;16.75;passenger;;1;3.00;317239.857478;4000.502896;25.808128;128.611286;5.986799;0;136.366877
93.00;47661751#0_0;121.06;12.33;6.00;6.00;583371595#1_0;0.00;2.72;vehroute_6.1064.0 tripinfo_6.1064.0 routing_6.1064.0 emissions_6.1064.0;87.00;6.1064.0;1;1414.28;1.22;0.00;12.51;taxi;;0;0.00;335313.846558;4085.114184;26.504374;136.361238;6.420388;0;144.135783
94.00;775830384_0;114.22;19.90;0.00;0.00;gneE8_0;0.00;13.82;vehroute_0.241.0 tripinfo_0.241.0 routing_0.241.0 emissions_0.241.0;94.00;0.241.0;1;583.53;1.24;0.00;61.27;passenger;;1;48.00;303165.705433;9689.267883;51.246186;130.455266;6.491461;0;130.320607
