tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;20.24;0.00;0.00;48484828#4_1;117.11;21.15;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;230.62;1.27;0.00;0.34;taxi;;0;0.00;31549.170230;268.739025;1.990938;12.044986;0.577309;0;13.561526
19.00;48484723_1;142.71;18.12;0.00;0.00;48484828#4_1;0.00;19.03;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.14;0.00;0.62;passenger;;0;0.00;48248.265264;204.226671;1.990101;17.103557;0.697927;0;20.739794
20.00;53283046#0_0;165.89;19.61;0.00;0.00;192483968#1_0;0.00;20.89;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;20.00;0.182.0;0;368.27;1.25;0.00;1.49;passenger;;0;0.00;71931.333040;815.754578;5.465143;29.105831;1.427656;0;30.919852
21.00;53292332#0_0;29.81;13.50;0.00;0.00;--199263543_0;37.13;13.88;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;187.79;1.25;0.00;7.78;passenger;;0;0.00;75358.601742;1276.909389;7.606759;31.846110;1.467129;0;32.393317
24.00;53283046#0_0;165.89;19.92;2.00;2.00;192483968#1_0;0.00;11.91;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.21;0.00;2.86;taxi;;0;0.00;124427.793862;1390.195688;9.290275;50.317023;2.388406;0;53.485625
25.00;53281543_0;136.33;12.39;0.00;0.00;408074469#0_1;0.00;18.83;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;25.00;1.292.0;1;313.79;1.13;0.00;2.96;passenger;;0;0.00;70611.873382;889.786743;5.729194;28.685956;1.275857;0;30.352851
31.00;48484723_1;142.71;19.64;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.60;bus;;0;0.00;691332.329039;1008.922485;193.035309;5223.842115;108.457127;0;294.848319
34.00;53283046#0_1;165.89;19.67;5.00;5.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;11.13;bus;;0;0.00;695758.577408;1023.627056;197.728938;5269.542829;110.009279;0;296.735842
35.00;28639939#0_0;139.89;15.75;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;35.00;0.283.0;1;333.86;1.19;0.00;15.20;passenger;;1;4.00;124346.524985;2443.709725;14.097669;52.991195;2.523203;0;53.451204
36.00;775830384_2;114.22;19.15;4.00;4.00;53281545#2_0;0.00;5.03;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;32.00;6.1161.0;1;398.70;1.16;0.00;10.70;taxi;;1;2.00;119370.092150;1931.074061;11.593853;49.474945;2.334333;0;51.311905
40.00;37022128_0;106.30;21.07;3.00;3.00;53281545#2_0;0.00;9.28;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;37.00;0.285.0;1;397.92;1.33;0.00;17.78;passenger;;0;0.00;192482.363445;3202.102010;19.217217;81.897542;3.970952;0;82.739321
41.00;775830384_1;114.22;13.83;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;41.00;0.281.0;1;406.55;1.13;0.00;18.39;passenger;;1;4.00;144549.089994;2572.538458;15.165994;61.524702;2.938343;0;62.135186
41.00;-292382413_0;152.29;15.76;2.00;2.00;53281545#2_1;0.00;13.36;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;39.00;0.284.0;1;410.56;1.43;0.00;17.24;passenger;;1;3.00;142872.404357;2301.077520;13.867272;60.191441;2.826573;0;61.414375
