tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;20.66;0.00;0.00;48484828#4_1;119.91;20.80;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;227.82;1.25;0.00;0.34;taxi;;0;0.00;32477.498327;213.550645;1.754203;11.969537;0.549754;0;13.960599
20.00;48484723_1;142.71;17.46;0.00;0.00;48484828#4_1;0.00;18.45;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;20.00;0.162.0;0;347.73;1.11;0.00;0.71;passenger;;0;0.00;45261.498886;232.613803;2.032958;16.345275;0.669081;0;19.455904
21.00;53292332#0_0;29.81;13.80;0.00;0.00;--199263543_0;37.19;15.10;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;187.73;1.36;0.00;9.29;passenger;;0;0.00;73223.195918;1312.786311;7.731787;31.512372;1.505568;0;31.475334
22.00;53283046#0_0;165.89;17.08;0.00;0.00;192483968#1_0;0.00;17.95;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.08;0.00;1.14;passenger;;0;0.00;61823.130432;521.597853;3.783804;23.864467;1.050157;0;26.574922
25.00;53283046#0_0;165.89;17.76;2.00;2.00;192483968#1_0;0.00;13.32;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;23.00;7.1132.0;0;368.27;1.13;0.00;2.59;taxi;;0;0.00;104615.723791;1326.319790;8.574464;43.588729;2.118685;0;44.969267
26.00;53281543_0;136.33;12.09;0.00;0.00;408074469#0_1;0.00;18.35;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;26.00;1.292.0;1;313.79;1.10;0.00;3.64;passenger;;0;0.00;83062.247291;1077.384694;6.802145;33.370370;1.435198;0;35.704813
31.00;28639939#0_0;139.89;17.19;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;31.00;0.283.0;1;333.86;1.24;0.00;12.23;passenger;;1;4.00;131575.427532;2220.193398;13.281036;56.510289;2.752189;0;56.558168
31.00;48484723_1;142.71;19.75;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.83;bus;;0;0.00;667280.680015;983.311933;189.909375;5056.693093;105.646085;0;284.589773
34.00;53283046#0_1;165.89;19.93;5.00;5.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;11.17;bus;;0;0.00;697449.024233;1025.938909;197.953661;5282.311608;110.246618;0;297.456617
35.00;775830384_1;114.22;18.17;4.00;4.00;53281545#2_0;0.00;4.77;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;31.00;6.1161.0;1;398.70;1.15;0.00;9.33;taxi;;0;0.00;123957.463971;1920.542777;11.662049;51.151764;2.389767;0;53.283795
39.00;775830384_1;114.22;15.86;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;39.00;0.281.0;1;406.55;1.10;0.00;15.95;passenger;;1;2.00;178280.682682;3164.403507;18.691891;76.400013;3.687354;0;76.634776
39.00;37022128_0;106.30;19.99;3.00;3.00;53281545#2_0;0.00;8.91;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;36.00;0.285.0;1;397.92;1.23;0.00;15.13;passenger;;0;0.00;160779.530012;2476.117162;15.134563;67.296029;3.192602;0;69.111782
42.00;-292382413_0;152.29;13.25;2.00;2.00;53281545#2_1;0.00;13.35;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;40.00;0.284.0;1;410.56;1.24;0.00;14.84;passenger;;1;3.00;152803.329612;2392.376284;14.533264;64.001702;2.942500;0;65.683285
42.00;28639939#0_0;139.89;15.29;5.00;5.00;53281545#2_0;0.00;1.25;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;37.00;6.1162.0;1;341.71;1.19;0.00;16.22;taxi;;0;0.00;135151.350524;2483.117301;14.533402;57.508913;2.713527;0;58.095618
44.00;37022128_0;106.30;18.76;7.00;7.00;53281545#2_0;0.00;1.38;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;37.00;6.1164.0;1;397.92;1.19;0.00;16.41;taxi;;0;0.00;149542.479545;2583.389888;15.356152;63.472319;3.054611;0;64.281562
45.00;53292419_0;342.11;14.25;0.00;0.00;--199263543_0;76.94;7.86;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;45.00;0.83.0;1;507.61;1.28;0.00;12.06;passenger;;0;0.00;146467.971803;2219.545389;13.583070;60.614791;2.732255;0;62.960088
46.00;-292382413_0;152.29;12.99;6.00;6.00;53281545#2_0;13.27;5.54;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;40.00;6.1163.0;1;405.14;1.25;0.00;15.02;taxi;;0;0.00;132517.421216;2021.296067;12.338872;54.574475;2.423873;0;56.963445
46.00;775830384_1;114.22;17.83;21.00;0.43;53281545#2_1;0.00;17.91;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;25.00;0.281.1;1;398.70;1.07;0.00;1.32;passenger;;0;0.00;70702.847455;652.284318;4.660054;27.726025;1.235525;0;30.391892
52.00;-37061736#7_0;33.63;11.42;0.00;0.00;583371595#1_0;48.27;19.01;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;52.00;0.33.0;1;885.27;1.14;0.00;3.44;passenger;;0;0.00;130445.908040;975.698046;7.291028;48.888337;2.096904;0;56.072826
55.00;53283046#0_0;165.89;20.26;36.00;0.00;192483968#1_0;0.00;20.93;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;19.00;0.182.1;0;368.27;1.26;0.00;0.59;passenger;;0;0.00;47232.025422;369.078275;2.802962;17.798478;0.836161;0;20.302874
56.00;53292418_0;332.16;12.34;1.00;1.00;--199263543_0;0.00;12.12;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;55.00;0.84.0;1;624.08;1.13;0.00;9.43;passenger;;0;0.00;160509.065955;2154.223629;13.592966;65.275939;2.815905;0;68.995766
56.00;28639939#0_0;139.89;16.11;23.00;23.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;33.00;2.350.0;1;329.61;1.20;0.00;13.75;bus;;0;0.00;771507.912787;1160.683883;220.188121;5893.491780;124.020009;0;329.031255
58.00;-37061736#7_0;33.63;12.17;3.00;3.00;583371595#1_0;0.00;9.73;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;55.00;6.1062.0;1;926.71;1.19;0.00;6.06;taxi;;0;0.00;194702.702890;2250.128430;14.878541;78.919183;3.738556;0;83.693531
58.00;775830384_0;114.22;7.87;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;58.00;2.250.0;1;336.50;1.20;15.00;22.36;bus;;0;0.00;852017.293418;1529.191869;313.832478;6917.249239;160.571270;0;363.324573
59.00;53281543_0;136.33;12.77;26.00;26.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;33.00;3.300.0;1;301.69;1.20;0.00;13.22;bus;;0;0.00;631663.310112;989.892713;193.757509;4887.960380;105.458375;0;269.386134
60.00;53281792_0;131.79;14.51;0.00;0.00;192483968#1_1;122.17;22.84;vehroute_0.186.0 tripinfo_0.186.0 routing_0.186.0 emissions_0.186.0;60.00;0.186.0;1;1141.34;1.37;0.00;4.95;passenger;;0;0.00;193596.220124;2090.971751;14.149285;76.284563;3.669899;0;83.218048
61.00;-53292327_0;316.56;13.38;2.00;2.00;--199263543_0;0.00;9.50;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;59.00;0.85.0;1;679.97;1.24;0.00;14.22;passenger;;0;0.00;198245.281991;2714.548630;17.057191;81.436088;3.605830;0;85.216753
62.00;-49049137_0;228.40;12.73;3.00;3.00;--199263543_0;0.00;5.32;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;59.00;0.86.0;1;666.79;1.20;0.00;15.53;passenger;;0;0.00;213149.785991;3126.284132;19.297367;88.468409;3.988240;0;91.623518
62.00;-49030944#2_0;126.35;20.95;0.00;0.00;-47826546_0;0.00;14.38;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;62.00;1.530.0;1;772.29;1.29;0.00;11.83;passenger;;0;0.00;202683.407468;2798.245933;17.583421;83.769143;3.853060;0;87.124328
63.00;50172050#0_0;132.31;13.08;0.00;0.00;192483968#1_1;59.93;20.18;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;63.00;0.185.0;1;1066.38;1.21;0.00;4.91;passenger;;0;0.00;178142.759341;1648.219214;11.627247;69.039679;3.108339;0;76.575419
64.00;775830384_1;114.22;18.91;42.00;0.86;53281545#2_0;0.00;20.07;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;22.00;0.281.2;1;406.55;1.20;0.00;1.07;passenger;;0;0.00;69545.241837;579.771010;4.281188;26.722787;1.207644;0;29.894296
68.00;gneE5_0;349.68;13.49;0.00;0.00;192483968#1_0;117.62;17.80;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;68.00;0.184.0;1;1002.19;1.23;0.00;9.35;passenger;;0;0.00;221906.687836;2611.083528;17.142201;89.041611;4.025161;0;95.387585
68.00;-49030944#2_0;126.35;16.66;0.00;0.00;-47826546_0;36.88;11.25;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;68.00;1.550.0;1;726.72;1.01;0.00;6.13;passenger;;0;0.00;167899.874143;2232.007837;14.053938;66.849914;2.735494;0;72.173054
71.00;163041337_0;150.93;13.55;0.00;0.00;583371595#1_1;63.52;20.51;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;71.00;0.34.0;1;1234.95;1.23;0.00;5.45;passenger;;0;0.00;218192.977084;1882.794943;13.670761;83.387447;3.720333;0;93.791265
71.00;48484826_0;279.83;14.54;5.00;5.00;--199263543_0;0.00;5.62;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;66.00;0.87.0;1;792.77;1.35;0.00;21.19;passenger;;0;0.00;265373.918800;3640.653986;22.839028;109.162489;4.892028;0;114.072268
73.00;47661751#0_0;121.06;12.52;0.00;0.00;583371595#1_0;104.69;20.58;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;73.00;0.35.0;1;1309.59;1.23;0.00;4.90;passenger;;0;0.00;193621.068189;1875.729404;13.135217;75.676459;3.518015;0;83.228738
73.00;-37061736#7_0;33.63;12.60;21.00;0.43;583371595#1_0;0.00;20.15;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;52.00;0.33.1;1;933.54;1.21;0.00;3.37;passenger;;0;0.00;153999.221190;1536.909447;10.560584;60.421472;2.827556;0;66.197111
75.00;49049126_0;160.53;11.06;7.00;7.00;--199263543_0;0.00;5.97;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;68.00;0.88.0;1;790.06;1.10;0.00;16.89;passenger;;0;0.00;255219.510923;3728.270963;23.044998;106.687534;4.918379;0;109.707184
79.00;199263543_0;77.99;13.23;0.00;0.00;583371595#1_1;127.41;20.43;vehroute_0.36.0 tripinfo_0.36.0 routing_0.36.0 emissions_0.36.0;79.00;0.36.0;1;1459.21;1.23;0.00;4.41;passenger;;0;0.00;233394.870197;1990.281085;14.555285;89.404706;4.096396;0;100.325729
81.00;775830384_0;114.22;7.17;17.00;17.00;53281545#2_0;12.10;0.00;vehroute_2.50.0 tripinfo_2.50.0 routing_2.50.0 emissions_2.50.0;64.00;2.50.0;1;394.45;1.20;15.00;28.67;bus;;1;1.00;906515.268431;1604.360682;329.124272;7320.194868;168.789407;0;386.569713
