tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
11.00;48484723_1;142.71;20.73;0.00;0.00;48484828#4_1;124.42;21.07;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;11.00;7.1122.0;0;223.31;1.26;0.00;0.29;taxi;;0;0.00;33514.691111;233.246586;1.874247;12.421985;0.578464;0;14.406436
18.00;48484723_1;142.71;19.55;0.00;0.00;48484828#4_1;0.00;20.49;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;18.00;0.162.0;0;347.73;1.23;0.00;0.61;passenger;;0;0.00;44466.092155;325.235009;2.490463;16.611649;0.759252;0;19.113938
21.00;53292332#0_0;29.81;12.41;0.00;0.00;--199263543_0;30.69;12.67;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;194.23;1.14;0.00;6.87;passenger;;0;0.00;67573.257462;1100.534884;6.614903;28.435377;1.292330;0;29.046737
22.00;53283046#0_0;165.89;18.65;0.00;0.00;192483968#1_0;0.00;19.45;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.17;0.00;2.34;passenger;;0;0.00;86313.532683;822.272560;5.704324;33.802475;1.543057;0;37.102182
24.00;53281543_0;136.33;12.76;0.00;0.00;408074469#0_1;0.00;19.43;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;24.00;1.292.0;1;313.79;1.17;0.00;2.88;passenger;;0;0.00;61472.965203;735.642093;4.773756;24.637150;1.082825;0;26.424467
27.00;53283046#0_1;165.89;19.50;4.00;4.00;192483968#1_0;0.00;5.70;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;23.00;7.1132.0;0;368.29;1.22;0.00;4.51;taxi;;0;0.00;124598.502952;1568.784885;10.076555;51.089975;2.424125;0;53.559050
31.00;48484723_1;142.71;19.57;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.77;bus;;0;0.00;651238.712020;959.764009;183.740653;4937.299058;103.010242;0;277.746266
33.00;28639939#0_0;139.89;16.25;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.26;0.00;13.85;passenger;;1;4.00;153534.782706;2869.507543;16.716769;65.453143;3.183218;0;65.997781
35.00;775830384_1;114.22;20.12;4.00;4.00;53281545#2_0;0.00;4.88;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;31.00;6.1161.0;1;398.70;1.26;0.00;11.31;taxi;;1;1.00;123476.174411;2163.055016;12.825310;52.345549;2.554338;0;53.076839
36.00;53283046#0_1;165.89;19.61;7.00;7.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.89;bus;;0;0.00;700325.781523;1026.440013;198.302419;5297.193720;110.383773;0;298.684800
39.00;775830384_1;114.22;13.85;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;39.00;0.281.0;1;406.55;1.27;0.00;19.14;passenger;;1;4.00;179123.644364;3229.849771;19.015461;77.247755;3.753677;0;76.997078
40.00;37022128_0;106.30;21.81;3.00;3.00;53281545#2_0;0.00;9.05;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;37.00;0.285.0;1;397.92;1.34;0.00;17.79;passenger;;0;0.00;198367.715023;3324.417995;19.916891;84.330442;4.094486;0;85.269189
41.00;28639939#0_0;139.89;15.90;5.00;5.00;53281545#2_0;0.00;1.31;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.19;0.00;16.00;taxi;;0;0.00;149212.580734;2637.213938;15.560815;63.143620;2.932475;0;64.139923
44.00;-37061736#7_0;33.63;13.52;0.00;0.00;583371595#1_0;56.70;23.34;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;44.00;0.33.0;1;876.84;1.40;0.00;4.93;passenger;;0;0.00;171844.525146;1804.120732;12.387521;67.691246;3.327094;0;73.867909
44.00;-292382413_0;152.29;11.19;2.00;2.00;53281545#2_1;0.00;13.24;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;42.00;0.284.0;1;410.56;1.09;0.00;13.75;passenger;;1;3.00;147615.480817;2629.270150;15.485257;61.985979;2.873479;0;63.453491
45.00;775830384_1;114.22;18.44;21.00;0.43;53281545#2_1;0.00;19.10;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;24.00;0.281.1;1;398.70;1.15;0.00;1.45;passenger;;0;0.00;80749.926364;901.419961;6.029439;32.693629;1.549575;0;34.710572
46.00;53292419_0;342.11;12.44;0.00;0.00;--199263543_0;61.54;13.68;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;46.00;0.83.0;1;523.01;1.23;0.00;9.98;passenger;;0;0.00;145405.295627;2131.330106;13.151789;60.029533;2.682234;0;62.503270
47.00;37022128_0;106.30;19.12;9.00;9.00;53281545#2_0;0.00;1.25;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;38.00;6.1164.0;1;397.92;1.18;0.00;16.71;taxi;;0;0.00;179576.230329;2985.995358;17.880614;75.353008;3.530544;0;77.191823
49.00;-292382413_0;152.29;13.64;7.00;7.00;53281545#2_0;0.00;1.25;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;42.00;6.1163.0;1;418.41;1.25;0.00;17.09;taxi;;0;0.00;163137.463605;2838.444183;16.804916;68.677401;3.169997;0;70.125647
52.00;53292418_0;332.16;13.24;1.00;1.00;--199263543_0;0.00;9.79;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;51.00;0.84.0;1;624.08;1.27;0.00;9.89;passenger;;0;0.00;173295.226758;2288.297772;14.536289;70.921555;3.167534;0;74.491785
56.00;28639939#0_0;139.89;16.40;23.00;23.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;33.00;2.350.0;1;329.61;1.20;0.00;13.42;bus;;0;0.00;764593.350911;1142.087419;215.158908;5828.020532;122.080513;0;326.082986
58.00;-53292327_0;316.56;13.31;2.00;2.00;--199263543_0;0.00;6.19;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;56.00;0.85.0;1;679.97;1.27;0.00;12.88;passenger;;0;0.00;213535.301734;2997.634961;18.726207;88.548969;4.045528;0;91.789082
58.00;775830384_0;114.22;7.14;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;58.00;2.250.0;1;336.50;1.20;15.00;22.22;bus;;0;0.00;815016.979056;1446.366277;292.516249;6593.448141;151.838582;0;347.546210
58.00;53283046#0_0;165.89;17.19;36.00;0.00;192483968#1_0;0.00;18.00;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;22.00;0.182.1;0;368.27;1.08;0.00;1.00;passenger;;0;0.00;43878.851190;274.233132;2.274165;16.332186;0.683419;0;18.861541
60.00;50172050#0_0;132.31;14.40;0.00;0.00;192483968#1_1;90.35;21.78;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;60.00;0.185.0;1;1035.96;1.31;0.00;8.09;passenger;;0;0.00;197029.315386;2228.958766;14.807195;79.589810;3.743058;0;84.693649
60.00;53281543_0;136.33;12.78;28.00;28.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;32.00;3.300.0;1;301.69;1.20;0.00;12.31;bus;;0;0.00;588491.415365;919.286144;179.864202;4548.771604;97.981414;0;250.975275
64.00;-49049137_0;228.40;12.15;4.00;4.00;--199263543_0;0.00;7.72;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;60.00;0.86.0;1;666.79;1.13;0.00;14.74;passenger;;0;0.00;211759.989347;3104.379406;19.161980;87.403078;3.927592;0;91.026186
66.00;gneE5_0;349.68;12.75;0.00;0.00;192483968#1_0;115.61;18.24;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;66.00;0.184.0;1;1004.20;1.25;0.00;8.14;passenger;;0;0.00;190294.112003;2225.412693;14.679652;76.401835;3.482550;0;81.798741
66.00;775830384_1;114.22;18.87;42.00;0.86;53281545#2_0;0.00;19.00;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;24.00;0.281.2;1;406.55;1.14;0.00;1.22;passenger;;0;0.00;71412.500788;709.036343;4.917156;28.301457;1.304664;0;30.696898
67.00;-37061736#7_0;33.63;12.01;3.00;3.00;583371595#1_0;0.00;11.21;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;64.00;6.1062.0;1;933.54;1.15;0.00;12.21;taxi;;0;0.00;254150.139187;3223.975737;20.778498;104.921388;4.912344;0;109.247220
68.00;-49030944#2_0;126.35;18.85;0.00;0.00;-47826546_0;0.00;13.18;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;68.00;1.530.0;1;772.29;1.19;0.00;13.92;passenger;;0;0.00;190879.746451;2746.754062;17.019530;78.054770;3.433592;0;82.050823
69.00;47661751#0_0;121.06;13.82;0.00;0.00;583371595#1_0;135.57;20.76;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;69.00;0.35.0;1;1278.71;1.25;0.00;3.34;passenger;;0;0.00;183506.367358;1584.846501;11.590306;70.199046;3.212054;0;78.881000
69.00;53281792_0;131.79;11.94;0.00;0.00;192483968#1_1;160.58;13.84;vehroute_0.186.0 tripinfo_0.186.0 routing_0.186.0 emissions_0.186.0;69.00;0.186.0;1;1102.93;1.12;0.00;4.55;passenger;;0;0.00;185439.718082;1665.343904;11.770364;71.543444;3.140435;0;79.712104
70.00;-37061736#7_0;33.63;13.59;21.00;0.43;583371595#1_0;0.00;21.24;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;49.00;0.33.1;1;933.54;1.27;0.00;2.79;passenger;;0;0.00;149290.356879;1345.434253;9.659095;57.231519;2.676393;0;64.173074
71.00;163041337_0;150.93;12.45;0.00;0.00;583371595#1_1;62.17;20.26;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;71.00;0.34.0;1;1236.30;1.22;0.00;4.33;passenger;;0;0.00;200432.156530;1761.445794;12.733070;76.931894;3.499226;0;86.156619
