tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.00;48484723_1;142.71;19.27;0.00;0.00;48484828#4_1;110.35;20.16;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;13.00;7.1122.0;0;237.38;1.21;0.00;0.47;taxi;;0;0.00;36063.091624;83.455564;1.160940;12.179643;0.486906;0;15.501959
20.00;53283046#0_0;165.89;21.73;0.00;0.00;192483968#1_0;0.00;21.77;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;20.00;0.182.0;0;368.27;1.31;0.00;2.23;passenger;;0;0.00;92243.729643;1105.584277;7.282870;37.625571;1.865234;0;39.651174
21.00;53292332#0_0;29.81;12.57;0.00;0.00;--199263543_0;33.46;12.82;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;191.46;1.15;0.00;7.46;passenger;;0;0.00;75142.837549;1197.842343;7.240019;31.577477;1.440338;0;32.300542
22.00;48484723_1;142.71;16.36;0.00;0.00;48484828#4_1;0.00;16.99;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;22.00;0.162.0;0;347.73;1.02;0.00;0.81;passenger;;0;0.00;45178.603699;320.889363;2.532309;17.110224;0.717981;0;19.420240
23.00;53281543_0;136.33;12.40;0.00;0.00;408074469#0_1;0.00;19.67;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;23.00;1.292.0;1;313.79;1.18;0.00;2.77;passenger;;0;0.00;57695.151260;648.899239;4.316627;22.950344;0.978507;0;24.800575
26.00;53283046#0_0;165.89;20.05;4.00;4.00;192483968#1_0;0.00;15.13;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.22;0.00;3.70;taxi;;0;0.00;118400.149805;1707.534451;10.659161;50.630848;2.538085;0;50.894450
30.00;48484723_1;142.71;19.46;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;27.00;2.150.0;0;335.63;1.20;0.00;9.87;bus;;0;0.00;650537.663231;945.803162;179.499570;4911.058780;101.643064;0;277.449110
33.00;28639939#0_0;139.89;16.60;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.20;0.00;12.27;passenger;;1;4.00;132634.389897;2077.206815;12.619994;55.805254;2.629389;0;57.013471
35.00;775830384_1;114.22;18.65;4.00;4.00;53281545#2_0;0.00;4.11;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;31.00;6.1161.0;1;398.70;1.17;0.00;9.56;taxi;;1;1.00;138455.194709;2085.861375;12.816330;56.975184;2.675389;0;59.515694
36.00;53283046#0_1;165.89;19.49;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;30.00;3.450.0;0;356.19;1.20;0.00;11.72;bus;;0;0.00;695246.319059;1028.416267;197.714680;5276.622917;110.363893;0;296.514888
38.00;775830384_1;114.22;16.19;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;38.00;0.281.0;1;406.55;1.32;0.00;19.08;passenger;;1;2.00;164836.673481;2906.082741;17.176500;70.051887;3.343464;0;70.855906
39.00;37022128_0;106.30;19.48;3.00;3.00;53281545#2_0;0.00;7.99;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;36.00;0.285.0;1;397.92;1.23;0.00;15.98;passenger;;0;0.00;174627.111999;2945.432430;17.597559;74.015386;3.520359;0;75.064303
41.00;28639939#0_0;139.89;15.18;5.00;5.00;53281545#2_0;0.00;1.25;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.14;0.00;14.47;taxi;;0;0.00;153750.838931;2616.514975;15.572305;64.728817;2.985698;0;66.090700
42.00;-292382413_0;152.29;13.08;2.00;2.00;53281545#2_1;0.00;13.34;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;40.00;0.284.0;1;410.56;1.27;0.00;15.61;passenger;;1;3.00;139475.347242;2102.276281;12.880356;57.689059;2.589460;0;59.954273
43.00;775830384_1;114.22;20.46;21.00;0.43;53281545#2_1;0.00;20.50;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;22.00;0.281.1;1;398.70;1.23;0.00;1.31;passenger;;0;0.00;86583.372408;849.706724;5.891100;34.007053;1.607482;0;37.218141
45.00;53292419_0;342.11;14.16;0.00;0.00;--199263543_0;64.78;14.49;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;45.00;0.83.0;1;519.77;1.30;0.00;10.78;passenger;;0;0.00;146552.796911;2046.646656;12.750742;59.644819;2.617077;0;62.996600
46.00;37022128_0;106.30;19.20;9.00;9.00;53281545#2_0;0.00;3.53;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;37.00;6.1164.0;1;397.92;1.18;0.00;15.37;taxi;;0;0.00;175577.882449;2888.692689;17.355015;73.574621;3.464008;0;75.473087
50.00;-292382413_0;152.29;12.01;7.00;7.00;53281545#2_0;0.00;2.70;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;43.00;6.1163.0;1;418.41;1.14;0.00;15.23;taxi;;0;0.00;160541.538005;2751.789878;16.348187;67.745496;3.122152;0;69.009718
51.00;-37061736#7_0;33.63;11.98;0.00;0.00;583371595#1_0;70.80;19.13;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;51.00;0.33.0;1;862.74;1.15;0.00;3.87;passenger;;0;0.00;118741.481110;1189.421313;8.258075;46.930152;2.149065;0;51.041462
53.00;53283046#0_0;165.89;21.91;36.00;0.00;192483968#1_0;0.00;22.90;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;17.00;0.182.1;0;368.27;1.37;0.00;0.53;passenger;;0;0.00;47560.440611;375.659129;2.875294;17.595814;0.865922;0;20.444065
56.00;53292418_0;332.16;10.90;1.00;1.00;--199263543_0;0.00;10.31;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;55.00;0.84.0;1;624.08;1.09;0.00;7.87;passenger;;0;0.00;161179.510147;2165.661614;13.664029;65.510336;2.836864;0;69.283959
56.00;28639939#0_0;139.89;16.55;23.00;23.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;33.00;2.350.0;1;329.61;1.20;0.00;13.70;bus;;0;0.00;779215.982080;1162.208371;221.124375;5933.729992;124.401633;0;332.322000
57.00;775830384_0;114.22;8.38;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;57.00;2.250.0;1;336.50;1.20;15.00;21.12;bus;;0;0.00;863921.654887;1534.915750;311.291107;6991.101592;161.163911;0;368.401002
58.00;50172050#0_0;132.31;13.55;0.00;0.00;192483968#1_1;71.54;21.53;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;58.00;0.185.0;1;1054.77;1.29;0.00;3.90;passenger;;0;0.00;175224.559010;1935.121419;13.050938;69.997971;3.353937;0;75.320843
58.00;-49030944#2_0;126.35;20.41;0.00;0.00;-47826546_0;30.08;14.01;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;58.00;1.550.0;1;733.52;1.26;0.00;7.96;passenger;;0;0.00;189317.320643;2231.144713;14.636100;75.583931;3.290146;0;81.379071
58.00;53281543_0;136.33;12.74;26.00;26.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;32.00;3.300.0;1;301.69;1.20;0.00;11.93;bus;;0;0.00;606783.030336;937.672647;182.230822;4673.715396;100.034509;0;258.777547
60.00;-53292327_0;316.56;12.69;2.00;2.00;--199263543_0;0.00;6.07;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;58.00;0.85.0;1;679.97;1.18;0.00;11.73;passenger;;0;0.00;204833.879067;2854.395359;17.867394;84.707591;3.819900;0;88.048798
60.00;-49049137_0;228.40;12.55;4.00;4.00;--199263543_0;0.00;7.79;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;56.00;0.86.0;1;666.79;1.21;0.00;14.18;passenger;;0;0.00;205009.157965;2962.633366;18.380628;85.768390;3.960909;0;88.124011
63.00;gneE5_0;349.68;13.74;0.00;0.00;192483968#1_0;120.78;17.01;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;63.00;0.184.0;1;999.03;1.26;0.00;6.22;passenger;;0;0.00;209629.776066;2172.294120;14.882275;82.620649;3.714645;0;90.110282
64.00;53281792_0;131.79;13.47;0.00;0.00;192483968#1_1;140.55;20.52;vehroute_0.186.0 tripinfo_0.186.0 routing_0.186.0 emissions_0.186.0;64.00;0.186.0;1;1122.96;1.23;0.00;4.10;passenger;;0;0.00;191771.302544;1644.785826;12.082716;73.203189;3.287597;0;82.433791
64.00;-37061736#7_0;33.63;12.61;4.00;4.00;583371595#1_0;0.00;10.59;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;60.00;6.1062.0;1;933.54;1.21;0.00;11.73;taxi;;0;0.00;221723.826267;2785.474514;18.002759;90.997209;4.279941;0;95.308706
64.00;775830384_1;114.22;20.27;42.00;0.86;53281545#2_0;0.00;20.51;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;22.00;0.281.2;1;406.55;1.23;0.00;1.21;passenger;;0;0.00;83151.977624;759.748632;5.423610;32.339707;1.515092;0;35.743159
66.00;-49030944#2_0;126.35;18.16;0.00;0.00;-47826546_0;0.00;12.41;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;66.00;1.530.0;1;772.29;1.12;0.00;8.43;passenger;;0;0.00;182945.430619;2369.381537;15.108223;74.031657;3.204144;0;78.640139
69.00;163041337_0;150.93;13.26;0.00;0.00;583371595#1_1;52.28;21.23;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;69.00;0.34.0;1;1246.19;1.27;0.00;5.06;passenger;;0;0.00;198492.234417;1767.907378;12.676087;76.003498;3.464306;0;85.322767
72.00;49049126_0;160.53;13.59;7.00;7.00;--199263543_0;0.00;4.16;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;65.00;0.88.0;1;790.06;1.28;0.00;20.62;passenger;;0;0.00;298389.152928;4473.930903;27.531778;125.901607;5.953733;0;128.263645
73.00;-37061736#7_0;33.63;12.87;21.00;0.43;583371595#1_0;0.00;19.97;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;52.00;0.33.1;1;933.54;1.20;0.00;2.97;passenger;;0;0.00;142868.030571;1174.147513;8.714835;54.336757;2.438035;0;61.412467
74.00;48484826_0;279.83;11.56;5.00;5.00;--199263543_0;0.00;3.89;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;69.00;0.87.0;1;792.77;1.15;0.00;16.15;passenger;;0;0.00;254817.117038;3701.388817;22.872929;105.968554;4.828380;0;109.534319
79.00;47661751#0_0;121.06;12.28;0.00;0.00;583371595#1_0;127.81;18.62;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;79.00;0.35.0;1;1286.47;1.12;0.00;4.91;passenger;;0;0.00;222834.226439;2020.758179;14.439953;86.500093;3.813377;0;95.786270
81.00;775830384_0;114.22;8.75;17.00;17.00;53281545#2_0;12.10;0.00;vehroute_2.50.0 tripinfo_2.50.0 routing_2.50.0 emissions_2.50.0;64.00;2.50.0;1;394.45;1.20;15.00;28.37;bus;;1;1.00;954674.714975;1661.210880;335.438058;7665.991174;174.850768;0;407.108180
83.00;163041337_0;150.93;12.49;5.00;5.00;583371595#1_0;0.00;6.88;vehroute_6.1063.0 tripinfo_6.1063.0 routing_6.1063.0 emissions_6.1063.0;78.00;6.1063.0;1;1298.47;1.20;0.00;7.81;taxi;;0;0.00;260110.368876;2606.240461;17.993786;101.855296;4.633886;0;111.809543
84.00;48484723_0;142.71;18.94;0.00;0.00;49070929#0_0;70.63;13.03;vehroute_7.1192.0 tripinfo_7.1192.0 routing_7.1192.0 emissions_7.1192.0;84.00;7.1192.0;1;1054.08;1.17;0.00;25.31;taxi;;2;4.00;273306.737935;3875.060879;24.145720;111.238689;5.168330;0;117.482349
88.00;775830384_1;114.22;21.36;0.00;0.00;48484721#2_0;0.00;21.62;vehroute_0.261.0 tripinfo_0.261.0 routing_0.261.0 emissions_0.261.0;88.00;0.261.0;1;503.80;1.30;0.00;63.02;passenger;;1;48.00;278814.848191;10047.460419;52.385851;121.336453;6.228541;0;119.853625
88.00;775830384_0;114.22;18.82;0.00;0.00;48484721#2_0;69.45;19.69;vehroute_6.1141.0 tripinfo_6.1141.0 routing_6.1141.0 emissions_6.1141.0;88.00;6.1141.0;1;434.35;1.18;0.00;65.36;taxi;;2;52.00;259810.794631;10159.768051;52.379740;113.604167;5.816985;0;111.684995
89.00;199263543_0;77.99;11.46;0.00;0.00;583371595#1_1;119.78;18.25;vehroute_0.36.0 tripinfo_0.36.0 routing_0.36.0 emissions_0.36.0;89.00;0.36.0;1;1466.84;1.09;0.00;5.25;passenger;;0;0.00;221076.713829;1825.349512;13.136492;84.076436;3.610127;0;95.030904
89.00;775830384_2;114.22;20.95;0.00;0.00;192483968#1_1;0.00;22.04;vehroute_0.181.0 tripinfo_0.181.0 routing_0.181.0 emissions_0.181.0;89.00;0.181.0;1;1578.90;1.32;0.00;16.77;passenger;;1;5.00;321622.893058;3729.465673;24.758475;127.717504;6.259656;0;138.250774
91.00;53283046#0_0;165.89;18.53;9.00;9.00;--199263543_0;0.00;3.03;vehroute_0.89.0 tripinfo_0.89.0 routing_0.89.0 emissions_0.89.0;82.00;0.89.0;1;1273.32;1.14;0.00;11.40;passenger;;0;0.00;292267.536080;3697.641843;23.712183;119.307288;5.618432;0;125.632231
92.00;775830384_1;114.22;17.77;0.00;0.00;252220162_0;0.00;12.24;vehroute_0.221.0 tripinfo_0.221.0 routing_0.221.0 emissions_0.221.0;92.00;0.221.0;1;1024.55;1.10;0.00;26.13;passenger;;1;11.00;254982.555377;3879.081390;23.547176;101.878888;4.480528;0;109.606299
92.00;775830384_0;114.22;18.04;0.00;0.00;252220162_0;29.56;13.86;vehroute_6.1138.0 tripinfo_6.1138.0 routing_6.1138.0 emissions_6.1138.0;92.00;6.1138.0;1;994.99;1.25;0.00;36.21;taxi;;1;21.00;282338.194467;5745.775362;32.767068;115.494348;5.391377;0;121.365943
93.00;-37061736#7_0;33.63;12.66;4.00;4.00;gneE14_0;0.00;16.58;vehroute_0.3.0 tripinfo_0.3.0 routing_0.3.0 emissions_0.3.0;89.00;0.3.0;1;1597.92;1.22;0.00;8.48;passenger;;0;0.00;279672.621723;2640.253806;18.697320;108.695449;5.030432;0;120.218376
93.00;47661751#0_0;121.06;13.08;6.00;6.00;583371595#1_0;0.00;7.15;vehroute_6.1064.0 tripinfo_6.1064.0 routing_6.1064.0 emissions_6.1064.0;87.00;6.1064.0;1;1407.45;1.22;0.00;13.23;taxi;;0;0.00;343782.523222;4176.157098;27.153243;139.966237;6.630543;0;147.776008
93.00;775830384_1;114.22;18.94;1.00;1.00;192483968#1_0;0.00;16.06;vehroute_6.1131.0 tripinfo_6.1131.0 routing_6.1131.0 emissions_6.1131.0;92.00;6.1131.0;1;1578.90;1.21;0.00;12.90;taxi;;0;0.00;321216.939218;3474.381160;23.386102;127.313442;5.953248;0;138.076316
94.00;37022128_0;106.30;19.99;0.00;0.00;252220162_1;0.00;13.99;vehroute_0.222.0 tripinfo_0.222.0 routing_0.222.0 emissions_0.222.0;94.00;0.222.0;1;1019.01;1.26;0.00;36.30;passenger;;1;22.00;328623.453890;6833.313538;38.956703;137.798820;6.636991;0;141.261616
94.00;775830384_0;114.22;19.98;0.00;0.00;gneE8_0;0.00;13.86;vehroute_0.241.0 tripinfo_0.241.0 routing_0.241.0 emissions_0.241.0;94.00;0.241.0;1;583.53;1.25;0.00;61.61;passenger;;1;47.00;299662.483033;9576.681589;50.679827;129.402391;6.451912;0;128.814618
94.00;53281543_0;136.33;13.01;72.00;0.00;408074469#0_1;0.00;20.02;vehroute_1.292.1 tripinfo_1.292.1 routing_1.292.1 emissions_1.292.1;22.00;1.292.1;1;313.79;1.20;0.00;2.18;passenger;;0;0.00;49497.812294;580.782493;3.818069;19.794287;0.865032;0;21.276892
96.00;47663822#2.31_2;76.83;18.48;0.00;0.00;gneE1_0;0.00;12.74;vehroute_1.470.0 tripinfo_1.470.0 routing_1.470.0 emissions_1.470.0;96.00;1.470.0;1;1660.59;1.15;0.00;6.56;passenger;;0;0.00;276401.662745;2507.645520;17.784911;106.937422;4.814644;0;118.812403
96.00;199263543_0;77.99;13.39;8.00;8.00;583371595#1_0;0.00;7.65;vehroute_6.1065.0 tripinfo_6.1065.0 routing_6.1065.0 emissions_6.1065.0;88.00;6.1065.0;1;1586.62;1.27;0.00;9.67;taxi;;0;0.00;332306.504747;3710.526536;24.895560;133.424181;6.406236;0;142.842942
97.00;47663822#2.31_0;76.83;17.38;0.00;0.00;583371595#1_1;0.00;18.19;vehroute_1.32.0 tripinfo_1.32.0 routing_1.32.0 emissions_1.32.0;97.00;1.32.0;1;1043.94;1.09;0.00;38.84;passenger;;1;27.00;260621.567020;5707.779498;31.888648;106.109576;4.975853;0;112.031192
97.00;47663822#2.31_1;76.83;20.30;0.00;0.00;678477995_0;0.00;13.64;vehroute_1.510.0 tripinfo_1.510.0 routing_1.510.0 emissions_1.510.0;97.00;1.510.0;1;1074.13;1.23;0.00;42.71;passenger;;1;27.00;313426.366867;6795.059001;38.358938;130.251490;6.364289;0;134.729333
98.00;37022128_0;106.30;18.98;0.00;0.00;190511164#0_0;33.95;12.98;vehroute_0.202.0 tripinfo_0.202.0 routing_0.202.0 emissions_0.202.0;98.00;0.202.0;1;1308.09;1.17;0.00;20.17;passenger;;1;3.00;322380.554363;4187.827166;26.642168;130.113138;5.900598;0;138.576931
98.00;47663822#2.31_2;76.83;21.56;0.00;0.00;-252220824_0;0.00;14.84;vehroute_1.490.0 tripinfo_1.490.0 routing_1.490.0 emissions_1.490.0;98.00;1.490.0;1;1601.51;1.34;0.00;23.07;passenger;;1;5.00;367003.082965;4541.074505;29.556356;147.995421;7.116616;0;157.757657
99.00;583371580_0;93.20;10.32;0.00;0.00;408074469#0_2;0.00;17.38;vehroute_1.293.0 tripinfo_1.293.0 routing_1.293.0 emissions_1.293.0;99.00;1.293.0;1;725.11;1.04;0.00;53.70;passenger;;1;44.00;271286.975117;8494.412020;44.949308;114.117764;5.506439;0;116.617396
102.00;37022128_0;106.30;17.45;3.00;3.00;192483968#1_1;0.00;16.83;vehroute_0.189.0 tripinfo_0.189.0 routing_0.189.0 emissions_0.189.0;99.00;0.189.0;1;1570.27;1.11;0.00;13.15;passenger;;0;0.00;340963.703816;3505.289922;23.767123;134.722617;6.060702;0;146.564615
103.00;28639939#0_0;139.89;17.08;1.00;1.00;192483968#1_1;0.00;19.12;vehroute_0.187.0 tripinfo_0.187.0 routing_0.187.0 emissions_0.187.0;102.00;0.187.0;1;1514.06;1.29;0.00;28.64;passenger;;1;6.00;348000.698132;4747.401147;29.955604;141.118921;6.744512;0;149.589699
103.00;775830384_1;114.22;20.48;0.00;0.00;190511164#0_0;0.00;13.65;vehroute_0.201.0 tripinfo_0.201.0 routing_0.201.0 emissions_0.201.0;103.00;0.201.0;1;1350.67;1.23;0.00;26.49;passenger;;1;3.00;343043.243502;4726.763182;29.707315;139.733359;6.404446;0;147.458906
105.00;-292382413_0;152.29;13.87;2.00;2.00;192483968#1_1;0.00;19.27;vehroute_0.188.0 tripinfo_0.188.0 routing_0.188.0 emissions_0.188.0;103.00;0.188.0;1;1590.76;1.26;0.00;21.66;passenger;;1;1.00;383484.872811;4992.608840;31.935154;156.773462;7.436935;0;164.842398
106.00;47663822#2.31_0;76.83;17.37;0.00;0.00;-48484858#0_0;0.00;17.99;vehroute_1.450.0 tripinfo_1.450.0 routing_1.450.0 emissions_1.450.0;106.00;1.450.0;1;1764.97;1.08;0.00;6.85;passenger;;0;0.00;280189.625446;2120.232157;15.714468;105.519372;4.475251;0;120.440897
106.00;48484730#0_0;230.76;12.75;1.00;1.00;48484721#2_0;12.10;0.00;vehroute_3.400.0 tripinfo_3.400.0 routing_3.400.0 emissions_3.400.0;105.00;3.400.0;1;1097.64;1.20;15.00;28.08;bus;;1;1.00;1747858.256113;2738.841870;545.341303;13513.398928;292.382333;0;745.420845
107.00;47661751#0_0;121.06;11.39;21.00;0.43;583371595#1_1;0.00;18.34;vehroute_0.35.1 tripinfo_0.35.1 routing_0.35.1 emissions_0.35.1;86.00;0.35.1;1;1407.45;1.10;0.00;4.46;passenger;;0;0.00;212866.762217;1698.032954;12.694135;80.934819;3.452441;0;91.501849
109.00;53292419_0;342.11;13.97;1.00;1.00;583371595#1_1;0.00;15.74;vehroute_0.38.0 tripinfo_0.38.0 routing_0.38.0 emissions_0.38.0;108.00;0.38.0;1;2011.35;1.31;0.00;6.22;passenger;;0;0.00;367115.357569;3609.013671;25.249781;143.200625;6.752157;0;157.805926
109.00;53292659#0_0;67.48;22.12;0.00;0.00;199263544_0;64.64;16.85;vehroute_0.63.0 tripinfo_0.63.0 routing_0.63.0 emissions_0.63.0;109.00;0.63.0;0;148.43;1.46;0.00;102.16;passenger;;1;93.00;325756.394263;16121.569442;81.130483;147.043269;7.853274;0;140.035011
