step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;628673772;0;1;84;245;16.39;1.16;-1.00;0.00;84;0;0.00;161
0;0;628673801;0;1;99;245;15.34;1.07;-1.00;0.15;99;0;1.00;146
0;0;628673802;0;0;117;245;14.69;1.01;-1.00;0.44;117;0;2.00;128
0;0;628673803;0;1;131;245;13.49;0.92;-1.00;0.71;131;0;3.00;114
0;0;628673804;0;2;142;245;12.68;0.86;-1.00;0.96;142;0;4.00;103
0;0;628673806;0;5;150;245;11.85;0.80;-1.00;1.18;150;0;5.00;95
0;0;628673807;0;8;158;245;10.96;0.74;-1.00;1.42;158;0;6.00;87
0;0;628673809;0;10;165;245;10.46;0.70;-1.00;1.66;165;0;7.00;80
0;0;628673811;0;12;171;246;10.14;0.68;-1.00;1.88;171;0;8.00;75
0;0;628673813;0;15;179;247;9.85;0.66;-1.00;2.20;179;0;9.00;68
0;0;628673816;0;19;184;247;9.71;0.64;-1.00;2.41;184;0;10.00;63
0;0;628673818;0;24;190;248;9.45;0.62;-1.00;2.63;190;0;11.00;58
0;0;628673820;0;27;196;248;9.37;0.61;-1.00;2.92;196;0;12.00;52
1;0;628673823;1;31;199;248;9.36;0.61;13.00;3.07;198;0;13.00;49
1;0;628673825;1;33;203;248;9.34;0.61;13.00;3.29;202;0;14.00;45
1;0;628673828;1;38;207;252;9.38;0.60;13.00;3.44;206;0;15.00;45
1;0;628673832;1;40;209;252;9.44;0.60;13.00;3.56;208;0;16.00;43
1;0;628673835;1;46;217;252;9.27;0.59;13.00;4.06;216;0;17.00;35
1;0;628673838;1;46;220;255;9.41;0.59;13.00;4.25;219;0;18.00;35
1;0;628673842;1;49;224;255;9.53;0.60;13.00;4.51;223;0;19.00;31
2;0;628673845;2;55;227;255;9.56;0.60;16.50;4.69;225;0;20.00;28
3;0;628673848;3;59;235;259;9.63;0.61;18.00;4.84;232;0;21.00;24
4;0;628673852;4;63;238;260;9.58;0.60;19.00;4.98;234;0;22.00;22
5;0;628673856;5;67;242;260;9.63;0.60;19.80;5.19;237;0;23.00;18
5;0;628673859;5;70;246;264;9.58;0.60;19.80;5.11;241;0;24.00;18
5;0;628673862;5;73;248;264;9.50;0.59;19.80;5.27;243;0;25.00;16
6;0;628673865;6;77;251;264;9.41;0.59;20.17;5.43;245;0;26.00;13
6;0;628673869;6;78;253;265;9.45;0.59;20.17;5.53;247;0;27.00;12
6;0;628673873;6;80;254;265;9.47;0.59;20.17;5.51;248;0;28.00;11
6;0;628673876;6;83;259;271;9.37;0.58;20.17;5.47;253;0;29.00;12
7;0;628673882;7;85;260;271;9.28;0.57;21.14;5.57;253;0;30.00;11
7;0;628673886;7;87;262;272;9.21;0.57;21.14;5.58;255;0;31.00;10
7;0;628673889;7;92;264;272;9.07;0.56;21.14;5.67;257;0;32.00;8
8;0;628673893;8;95;264;272;9.05;0.56;22.63;5.67;256;0;33.00;8
8;0;628673897;8;100;265;272;9.00;0.55;22.63;5.68;257;0;34.00;7
9;0;628673900;9;104;266;272;8.90;0.55;23.56;5.79;257;0;35.00;6
10;0;628673904;10;105;279;284;9.11;0.56;24.20;5.65;269;0;36.00;5
10;0;628673909;10;110;279;284;9.07;0.56;24.20;5.65;269;0;37.00;5
11;0;628673913;11;113;279;284;8.99;0.56;25.45;5.65;268;0;38.00;5
12;0;628673916;12;116;279;284;8.90;0.55;26.33;5.65;267;0;39.00;5
12;0;628673920;12;120;279;284;8.82;0.55;26.33;5.65;267;0;40.00;5
13;0;628673924;13;121;279;284;8.68;0.54;27.08;5.65;266;0;41.00;5
14;0;628673927;14;127;283;288;8.59;0.53;28.00;5.58;269;0;42.00;5
15;0;628673931;15;129;283;288;8.38;0.52;27.60;5.58;268;0;43.00;5
15;0;628673934;15;131;286;292;8.21;0.51;27.60;5.53;271;0;44.00;6
