step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;627508586;0;1;86;245;16.16;1.14;-1.00;0.00;86;0;0.00;159
0;0;627508615;0;1;101;245;15.17;1.05;-1.00;0.15;101;0;1.00;144
0;0;627508616;0;0;118;245;14.60;0.99;-1.00;0.42;118;0;2.00;127
0;0;627508617;0;3;133;245;13.44;0.91;-1.00;0.71;133;0;3.00;112
0;0;627508618;0;2;144;245;12.57;0.85;-1.00;0.96;144;0;4.00;101
0;0;627508620;0;5;154;245;11.69;0.79;-1.00;1.22;154;0;5.00;91
0;0;627508621;0;7;163;245;11.00;0.74;-1.00;1.48;163;0;6.00;82
0;0;627508623;0;10;172;245;10.35;0.69;-1.00;1.77;172;0;7.00;73
0;0;627508624;0;18;177;246;9.95;0.66;-1.00;1.95;177;0;8.00;69
0;0;627508627;0;17;183;247;9.63;0.64;-1.00;2.18;183;0;9.00;64
0;0;627508629;0;20;190;247;9.31;0.62;-1.00;2.47;190;0;10.00;57
0;0;627508631;0;22;196;248;9.19;0.61;-1.00;2.64;196;0;11.00;52
0;0;627508633;0;28;201;248;9.10;0.60;-1.00;2.88;201;0;12.00;47
1;0;627508635;1;30;206;248;8.96;0.59;13.00;3.12;205;0;13.00;42
1;0;627508637;1;34;208;248;8.88;0.58;13.00;3.23;207;0;14.00;40
1;0;627508641;1;39;215;252;8.79;0.57;13.00;3.48;214;0;15.00;37
1;0;627508643;1;40;217;252;8.71;0.56;13.00;3.59;216;0;16.00;35
1;0;627508651;1;43;220;252;8.68;0.56;13.00;3.78;219;0;17.00;32
1;0;627508654;1;48;225;255;8.71;0.56;13.00;4.01;224;0;18.00;30
2;0;627508657;2;54;225;255;8.79;0.56;16.00;4.01;223;0;19.00;30
3;0;627508660;3;58;229;255;8.81;0.56;17.33;4.29;226;0;20.00;26
3;0;627508662;3;63;233;259;9.06;0.57;17.33;4.24;230;0;21.00;26
5;0;627508666;5;67;237;260;9.09;0.57;19.20;4.45;232;0;22.00;23
5;0;627508669;5;69;240;260;9.09;0.57;19.20;4.64;235;0;23.00;20
6;0;627508677;6;72;247;264;9.05;0.57;19.67;4.90;241;0;24.00;17
6;0;627508680;6;76;250;264;9.02;0.56;19.67;5.07;244;0;25.00;14
6;0;627508683;6;81;252;264;9.06;0.57;19.67;5.23;246;0;26.00;12
6;0;627508686;6;85;255;265;9.03;0.56;19.67;5.38;249;0;27.00;10
6;0;627508689;6;88;255;265;9.11;0.57;19.67;5.38;249;0;28.00;10
6;0;627508692;6;90;260;271;8.98;0.56;19.67;5.41;254;0;29.00;11
6;0;627508697;6;94;261;271;8.94;0.55;19.67;5.45;255;0;30.00;10
7;0;627508700;7;98;264;272;8.73;0.54;20.86;5.53;257;0;31.00;8
7;0;627508704;7;99;264;272;8.71;0.54;20.86;5.53;257;0;32.00;8
7;0;627508707;7;103;265;272;8.68;0.54;20.86;5.58;258;0;33.00;7
9;0;627508710;9;109;266;272;8.59;0.53;23.33;5.62;257;0;34.00;6
10;0;627508713;10;111;267;272;8.63;0.53;23.90;5.63;257;0;35.00;5
11;0;627508716;11;116;279;284;8.85;0.55;25.00;5.42;268;0;36.00;5
11;0;627508721;11;119;279;284;8.83;0.55;25.00;5.42;268;0;37.00;5
11;0;627508724;11;119;279;284;8.76;0.54;25.00;5.42;268;0;38.00;5
11;0;627508727;11;122;280;284;8.66;0.54;25.00;5.41;269;0;39.00;4
13;0;627508730;13;122;280;284;8.52;0.53;26.69;5.41;267;0;40.00;4
13;0;627508734;13;126;280;284;8.43;0.52;26.69;5.41;267;0;41.00;4
