tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
11.00;48484723_1;142.71;20.25;0.00;0.00;48484828#4_1;134.16;21.03;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;11.00;7.1122.0;0;213.57;1.26;0.00;0.42;taxi;;0;0.00;27208.983483;180.735064;1.480550;10.058582;0.461227;0;11.695902
13.00;53292332#0_0;29.81;12.48;0.00;0.00;240384794_0;57.04;8.91;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;13.00;0.122.0;1;147.16;1.16;0.00;2.39;passenger;;0;0.00;65771.556625;970.462163;5.993914;27.727931;1.298275;0;28.272140
18.00;48484723_1;142.71;20.78;0.00;0.00;48484828#4_1;0.00;20.78;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;18.00;0.162.0;0;347.73;1.25;0.00;0.49;passenger;;0;0.00;48208.008772;384.777935;2.920957;18.278494;0.860840;0;20.722397
20.00;53292332#0_0;29.81;13.27;0.00;0.00;--199263543_0;30.57;13.54;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;194.35;1.22;0.00;6.47;passenger;;0;0.00;72149.401639;1127.645151;6.853099;30.372912;1.396641;0;31.013762
21.00;53283046#0_0;165.89;19.43;0.00;0.00;192483968#1_0;0.00;19.60;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;21.00;0.182.0;0;368.27;1.18;0.00;1.91;passenger;;0;0.00;73729.074764;746.498012;5.154461;29.276857;1.367904;0;31.692674
23.00;53283046#0_0;165.89;18.03;1.00;1.00;192483968#1_0;0.00;16.28;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.13;0.00;1.94;taxi;;0;0.00;87751.229071;969.279140;6.531483;35.537663;1.679431;0;37.720100
25.00;53281543_0;136.33;13.16;0.00;0.00;408074469#0_2;0.00;19.78;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;25.00;1.292.0;1;313.79;1.19;0.00;5.04;passenger;;0;0.00;71541.405297;967.113728;6.086870;28.434047;1.213373;0;30.752604
30.00;48484723_1;142.71;19.52;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;27.00;2.150.0;0;335.63;1.20;0.00;10.20;bus;;0;0.00;677136.777799;984.280568;187.076549;5111.176536;105.799326;0;288.793763
34.00;775830384_1;114.22;20.08;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;34.00;0.281.0;1;403.47;1.23;0.00;13.14;passenger;;1;4.00;138003.092626;2112.552948;12.897672;57.318585;2.742591;0;59.321257
34.00;28639939#0_0;139.89;16.09;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;34.00;0.283.0;1;333.86;1.18;0.00;13.24;passenger;;2;2.00;136071.966918;2361.649233;13.999533;57.201701;2.671656;0;58.491356
34.00;53283046#0_1;165.89;20.00;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;28.00;3.450.0;0;356.19;1.20;0.00;10.13;bus;;0;0.00;722894.958285;1045.111872;201.183110;5443.349317;112.605087;0;308.313516
38.00;28639939#0_0;139.89;15.67;5.00;5.00;53281545#2_0;0.00;1.33;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;33.00;6.1162.0;1;341.71;1.16;0.00;12.54;taxi;;0;0.00;149375.335551;2671.348011;15.746364;63.851442;3.062515;0;64.209736
