step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;622001816;0;1;88;245;16.54;1.16;-1.00;0.00;88;0;0.00;157
0;0;622001845;0;0;99;245;15.81;1.09;-1.00;0.11;99;0;1.00;146
0;0;622001846;0;2;120;245;15.01;1.02;-1.00;0.44;120;0;2.00;125
0;0;622001848;0;2;137;245;13.94;0.94;-1.00;0.76;137;0;3.00;108
0;0;622001849;0;2;151;245;12.85;0.86;-1.00;1.06;151;0;4.00;94
0;0;622001850;0;3;159;245;11.96;0.80;-1.00;1.26;159;0;5.00;86
0;0;622001852;0;6;169;245;11.23;0.74;-1.00;1.54;169;0;6.00;76
0;0;622001853;0;14;179;245;10.46;0.69;-1.00;1.84;179;0;7.00;66
0;0;622001855;0;16;187;246;9.81;0.65;-1.00;2.11;187;0;8.00;59
0;0;622001857;0;20;192;247;9.51;0.63;-1.00;2.29;192;0;9.00;55
0;0;622001860;0;24;203;247;9.04;0.60;-1.00;2.70;203;0;10.00;44
0;0;622001862;0;30;205;248;8.86;0.58;-1.00;2.74;205;0;11.00;43
1;0;622001865;1;32;209;248;8.75;0.57;12.00;2.91;208;0;12.00;39
2;0;622001867;2;35;214;248;8.47;0.55;12.50;3.15;212;0;13.00;34
2;0;622001870;2;37;217;248;8.39;0.54;12.50;3.30;215;0;14.00;31
2;0;622001872;2;41;224;252;8.19;0.53;12.50;3.45;222;0;15.00;28
2;0;622001876;2;44;226;252;8.07;0.52;12.50;3.56;224;0;16.00;26
2;0;622001879;2;51;227;252;7.96;0.51;12.50;3.62;225;0;17.00;25
2;0;622001881;2;59;232;255;7.91;0.50;12.50;3.85;230;0;18.00;23
3;0;622001891;3;58;235;255;7.82;0.50;14.67;4.04;232;0;19.00;20
3;0;622001894;3;65;236;255;7.82;0.49;14.67;4.11;233;0;20.00;19
4;0;622001897;4;74;242;259;7.83;0.49;16.25;4.20;238;0;21.00;17
4;0;622001900;4;76;243;260;7.96;0.50;16.25;4.19;239;0;22.00;17
4;0;622001903;4;77;244;260;8.02;0.51;16.25;4.26;240;0;23.00;16
5;0;622001905;5;83;250;264;7.92;0.50;17.80;4.45;245;0;24.00;14
5;0;622001915;5;83;251;264;8.06;0.51;17.80;4.53;246;0;25.00;13
6;0;622001918;6;86;253;264;8.04;0.50;19.00;4.60;247;0;26.00;11
6;0;622001921;6;89;253;265;8.16;0.51;19.00;4.60;247;0;27.00;12
6;0;622001924;6;91;253;265;8.36;0.52;19.00;4.60;247;0;28.00;12
6;0;622001927;6;91;259;271;8.45;0.53;19.00;4.63;253;0;29.00;12
6;0;622001932;6;92;260;271;8.60;0.54;19.00;4.73;254;0;30.00;11
7;0;622001935;7;94;262;272;8.64;0.54;20.29;4.81;255;0;31.00;10
9;0;622001939;9;96;263;272;8.68;0.54;22.89;4.86;254;0;32.00;9
10;0;622001942;10;98;263;272;8.72;0.54;23.90;4.86;253;0;33.00;9
10;0;622001945;10;102;265;272;8.70;0.54;23.90;5.05;255;0;34.00;7
10;0;622001948;10;106;266;272;8.72;0.54;23.90;5.09;256;0;35.00;6
11;0;622001951;11;108;277;284;8.93;0.55;24.36;4.96;266;0;36.00;7
12;0;622001955;12;112;279;284;8.77;0.54;25.08;4.99;267;0;37.00;5
12;0;622001959;12;113;280;284;8.63;0.54;25.08;4.98;268;0;38.00;4
14;0;622001962;14;115;280;284;8.44;0.52;26.50;4.98;266;0;39.00;4
14;0;622001965;14;116;281;284;8.29;0.52;26.50;4.98;267;0;40.00;3
15;0;622001969;15;121;281;284;8.12;0.50;27.33;4.98;266;0;41.00;3
15;0;622001972;15;124;285;288;8.04;0.50;27.33;4.92;270;0;42.00;3
15;0;622001975;15;128;285;288;7.85;0.49;27.33;4.92;270;0;43.00;3
16;0;622001978;16;131;289;292;7.74;0.48;27.06;4.87;273;0;44.00;3
17;0;622001981;17;136;291;294;7.60;0.47;27.53;4.83;274;0;45.00;3
17;0;622001984;17;141;291;294;7.45;0.46;27.53;4.83;274;0;46.00;3
18;0;622001987;18;139;291;294;7.30;0.45;28.56;4.83;273;0;47.00;3
18;0;622001990;18;143;302;307;7.60;0.47;28.56;4.66;284;0;48.00;5
19;0;622001994;19;144;302;307;7.47;0.46;29.26;4.66;283;0;49.00;5
20;0;622001996;20;145;302;307;7.36;0.46;30.30;4.66;282;0;50.00;5
20;0;622001999;20;146;303;308;7.37;0.46;30.30;4.64;283;0;51.00;5
20;0;622002002;20;147;304;309;7.32;0.45;30.30;4.63;284;0;52.00;5
21;0;622002004;21;149;304;309;7.24;0.45;31.29;4.63;283;0;53.00;5
21;0;622002007;21;151;306;312;7.25;0.45;31.29;4.60;285;0;54.00;6
21;0;622002010;21;153;306;312;7.11;0.44;31.29;4.60;285;0;55.00;6
24;0;622002013;24;146;307;312;7.07;0.44;33.38;4.59;283;0;56.00;5
26;0;622002017;26;141;307;312;7.02;0.43;32.88;4.59;281;0;57.00;5
26;0;622002021;26;141;312;318;7.13;0.44;32.88;4.54;286;0;58.00;6
26;0;622002026;26;141;312;318;7.12;0.44;32.88;4.54;286;0;59.00;6
26;0;622002031;26;143;312;318;7.13;0.44;32.88;4.54;286;0;60.00;6
27;0;622002034;27;147;313;318;7.09;0.44;33.93;4.53;286;0;61.00;5
29;0;622002038;29;150;317;322;7.07;0.43;35.76;4.49;288;0;62.00;5
29;0;622002041;29;154;318;323;7.20;0.44;35.76;4.47;289;0;63.00;5
29;0;622002044;29;157;318;323;7.28;0.45;35.76;4.47;289;0;64.00;5
31;0;622002047;31;159;319;324;7.38;0.45;36.29;4.46;288;0;65.00;5
31;0;622002050;31;161;319;324;7.45;0.46;36.29;4.46;288;0;66.00;5
32;0;622002053;32;148;319;324;7.53;0.46;37.19;4.46;287;0;67.00;5
32;0;622002056;32;144;319;324;7.66;0.47;37.19;4.46;287;0;68.00;5
33;0;622002059;33;140;319;324;7.81;0.48;38.00;4.46;286;0;69.00;5
33;0;622002062;33;135;319;324;7.93;0.48;38.00;4.46;286;0;70.00;5
33;0;622002066;33;130;319;324;8.06;0.49;38.00;4.46;286;0;71.00;5
33;0;622002069;33;135;351;394;8.26;0.51;38.00;4.06;318;0;72.00;43
33;0;622002077;33;129;352;395;8.42;0.51;38.00;4.05;319;0;73.00;43
34;0;622002081;34;123;359;395;8.74;0.53;38.85;4.01;325;0;74.00;36
35;0;622002084;35;122;361;395;8.94;0.54;39.89;4.00;326;0;75.00;34
36;0;622002088;36;119;364;395;9.17;0.56;40.89;4.00;328;0;76.00;31
36;0;622002098;36;117;367;395;9.36;0.57;40.89;4.01;331;0;77.00;28
36;0;622002102;36;118;370;395;9.43;0.57;40.89;4.03;334;0;78.00;25
37;0;622002105;37;121;373;395;9.49;0.58;41.43;4.05;336;0;79.00;22
37;0;622002116;37;123;375;396;9.53;0.58;41.43;4.07;338;0;80.00;21
38;0;622002119;38;124;378;397;9.51;0.58;42.47;4.11;340;0;81.00;19
38;0;622002123;38;125;380;397;9.51;0.58;42.47;4.12;342;0;82.00;17
38;0;622002127;38;125;386;401;9.38;0.57;42.47;4.10;348;0;83.00;15
38;0;622002132;38;128;386;401;9.35;0.57;42.47;4.10;348;0;84.00;15
39;0;622002135;39;131;386;401;9.38;0.57;43.56;4.10;347;0;85.00;15
40;0;622002139;40;128;386;401;9.29;0.57;44.63;4.10;346;0;86.00;15
42;0;622002143;42;130;391;407;9.19;0.56;46.62;4.06;349;0;87.00;16
43;0;622002147;43;130;391;407;9.13;0.56;47.58;4.06;348;0;88.00;16
43;0;622002151;43;131;391;407;9.01;0.55;47.58;4.06;348;0;89.00;16
44;0;622002156;44;128;395;413;8.89;0.54;48.55;4.02;351;0;90.00;18
45;0;622002161;45;127;395;413;8.78;0.53;49.42;4.02;350;0;91.00;18
47;0;622002165;47;128;397;413;8.73;0.53;51.23;4.01;350;0;92.00;16
47;0;622002168;47;133;398;414;8.66;0.53;51.23;4.01;351;0;93.00;16
49;0;622002172;49;132;399;415;8.60;0.52;52.80;4.00;350;0;94.00;16
52;0;622002176;52;134;399;415;8.52;0.52;53.85;4.00;347;0;95.00;16
56;0;622002180;56;138;410;428;8.42;0.51;56.79;3.89;354;0;96.00;18
57;0;622002185;57;135;410;428;8.49;0.52;57.49;3.89;353;0;97.00;18
59;0;622002189;59;135;410;428;8.56;0.52;58.86;3.89;351;0;98.00;18
59;0;622002193;59;133;411;429;8.68;0.53;58.86;3.88;352;0;99.00;18
60;0;622002198;60;130;411;429;8.79;0.54;59.55;3.88;351;0;100.00;18
60;0;622002206;60;126;414;433;8.98;0.55;59.55;3.86;354;0;101.00;19
61;0;622002211;61;121;414;433;9.03;0.55;60.25;3.86;353;0;102.00;19
61;0;622002215;61;116;418;437;9.09;0.56;60.25;3.83;357;0;103.00;19
65;0;622002219;65;110;418;437;9.21;0.56;62.75;3.83;353;0;104.00;19
65;0;622002224;65;108;420;437;9.35;0.57;62.75;3.97;355;0;105.00;17
65;0;622002229;65;99;420;437;9.47;0.58;62.75;3.97;355;0;106.00;17
67;0;622002233;67;93;420;437;9.58;0.59;64.00;3.97;353;0;107.00;17
67;0;622002237;67;88;431;449;9.80;0.60;64.00;3.87;364;0;108.00;18
67;0;622002242;67;83;432;449;9.98;0.61;64.00;3.86;365;0;109.00;17
67;0;622002247;67;78;432;449;10.09;0.62;64.00;3.86;365;0;110.00;17
68;0;622002252;68;75;432;449;10.18;0.62;64.69;3.86;364;0;111.00;17
69;0;622002256;69;75;432;449;10.35;0.63;65.38;3.86;363;0;112.00;17
69;0;622002261;69;73;432;449;10.43;0.64;65.38;3.86;363;0;113.00;17
70;0;622002266;70;75;433;450;10.45;0.64;66.07;3.86;363;0;114.00;17
71;0;622002271;71;71;433;450;10.51;0.64;66.76;3.86;362;0;115.00;17
71;0;622002276;71;71;439;456;10.68;0.65;66.76;4.08;368;0;116.00;17
71;0;622002282;71;72;439;457;10.74;0.66;66.76;4.08;368;0;117.00;18
73;0;622002287;73;72;440;457;10.75;0.65;68.08;4.07;367;0;118.00;17
75;0;622002293;75;77;441;457;10.78;0.65;69.41;4.33;366;0;119.00;16
76;0;622002299;76;77;446;462;10.86;0.66;70.07;4.39;370;0;120.00;16
76;0;622002305;76;75;448;462;10.89;0.66;70.07;4.75;372;0;121.00;14
76;0;622002310;76;76;448;462;10.90;0.66;70.07;4.75;372;0;122.00;14
77;0;622002316;77;77;452;463;10.82;0.66;70.71;5.10;375;0;123.00;11
77;0;622002321;77;78;456;467;10.67;0.65;70.71;5.07;379;0;124.00;11
78;0;622002327;78;83;457;467;10.72;0.65;71.37;5.23;379;0;125.00;10
80;0;622002333;80;81;460;470;10.77;0.65;72.24;5.31;380;0;126.00;10
81;0;622002339;81;85;465;470;10.89;0.66;72.75;5.64;384;0;127.00;5
82;0;622002345;82;83;465;470;11.10;0.68;72.99;5.64;383;0;128.00;5
