step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;622809166;0;1;88;245;15.85;1.12;-1.00;0.00;88;0;0.00;157
0;0;622809192;0;1;102;245;14.91;1.04;-1.00;0.14;102;0;1.00;143
0;0;622809194;0;2;122;245;14.04;0.96;-1.00;0.44;122;0;2.00;123
0;0;622809195;0;4;133;245;13.10;0.89;-1.00;0.65;133;0;3.00;112
0;0;622809196;0;6;148;245;12.24;0.83;-1.00;0.99;148;0;4.00;97
0;0;622809197;0;7;156;245;11.33;0.76;-1.00;1.20;156;0;5.00;89
0;0;622809199;0;8;166;245;10.65;0.71;-1.00;1.49;166;0;6.00;79
0;0;622809200;0;15;176;245;10.08;0.67;-1.00;1.80;176;0;7.00;69
0;0;622809202;0;24;183;246;9.61;0.64;-1.00;2.04;183;0;8.00;63
0;0;622809204;0;23;191;247;9.16;0.61;-1.00;2.33;191;0;9.00;56
0;0;622809206;0;27;197;247;8.83;0.58;-1.00;2.56;197;0;10.00;50
0;0;622809208;0;32;202;248;8.62;0.57;-1.00;2.72;202;0;11.00;46
1;0;622809210;1;38;205;248;8.55;0.56;12.00;2.86;204;0;12.00;43
1;0;622809213;1;38;209;248;8.51;0.56;12.00;3.05;208;0;13.00;39
2;0;622809215;2;43;214;248;8.45;0.55;13.00;3.31;212;0;14.00;34
2;0;622809217;2;43;218;252;8.51;0.55;13.00;3.39;216;0;15.00;34
2;0;622809220;2;50;221;252;8.62;0.55;13.00;3.57;219;0;16.00;31
2;0;622809223;2;54;225;252;8.60;0.55;13.00;3.80;223;0;17.00;27
2;0;622809225;2;56;228;255;8.65;0.55;13.00;3.96;226;0;18.00;27
2;0;622809228;2;60;232;255;8.67;0.55;13.00;4.16;230;0;19.00;23
2;1;622809231;2;65;234;255;8.88;0.56;13.00;4.22;232;1;20.00;21
4;1;622809250;4;73;240;259;9.01;0.57;17.00;4.30;236;1;21.00;19
5;1;622809257;5;72;243;260;9.01;0.57;18.00;4.38;238;1;22.00;17
6;1;622809260;6;73;244;260;8.97;0.56;18.67;4.45;238;1;23.00;16
7;1;622809263;7;78;249;264;8.89;0.55;19.43;4.65;242;1;24.00;15
7;1;622809267;7;78;251;264;8.88;0.55;19.43;4.72;244;1;25.00;13
7;1;622809269;7;82;252;264;8.81;0.55;19.43;4.71;245;1;26.00;12
7;1;622809272;7;86;252;265;8.73;0.54;19.43;4.71;245;1;27.00;13
7;1;622809275;7;91;254;265;8.57;0.53;19.43;4.82;247;1;28.00;11
7;1;622809278;7;92;259;271;8.50;0.53;19.43;4.75;252;1;29.00;12
7;1;622809283;7;92;260;271;8.50;0.53;19.43;4.85;253;1;30.00;11
8;1;622809286;8;96;262;272;8.43;0.52;20.50;4.93;254;1;31.00;10
8;1;622809290;8;98;263;272;8.38;0.52;20.50;5.03;255;1;32.00;9
8;1;622809293;8;100;264;272;8.26;0.51;20.50;5.14;256;1;33.00;8
10;1;622809295;10;107;264;272;8.09;0.50;23.20;5.14;254;1;34.00;8
10;1;622809298;10;108;265;272;8.13;0.50;23.20;5.25;255;1;35.00;7
11;1;622809301;11;111;275;284;8.34;0.52;23.73;5.09;264;1;36.00;9
11;1;622809305;11;115;276;284;8.39;0.52;23.73;5.17;265;1;37.00;8
13;1;622809308;13;116;278;284;8.38;0.52;25.23;5.15;265;1;38.00;6
13;1;622809311;13;118;279;284;8.36;0.52;25.23;5.21;266;1;39.00;5
14;1;622809314;14;120;279;284;8.23;0.51;26.07;5.21;265;1;40.00;5
14;1;622809317;14;124;280;284;8.20;0.51;26.07;5.24;266;1;41.00;4
15;1;622809320;15;126;285;288;8.25;0.51;27.00;5.18;270;1;42.00;3
16;1;622809323;16;128;285;288;8.11;0.50;26.69;5.18;269;1;43.00;3
17;1;622809326;17;131;289;292;7.98;0.50;27.18;5.12;272;1;44.00;3
17;1;622809329;17;136;291;294;7.93;0.50;27.18;5.09;274;1;45.00;3
17;1;622809332;17;139;291;294;7.78;0.49;27.18;5.09;274;1;46.00;3
19;1;622809334;19;137;291;294;7.69;0.48;28.89;5.09;272;1;47.00;3
19;1;622809337;19;141;302;307;7.90;0.49;28.89;4.90;283;1;48.00;5
19;1;622809341;19;145;302;307;7.77;0.49;28.89;4.90;283;1;49.00;5
19;1;622809344;19;145;302;307;7.71;0.48;28.89;4.90;283;1;50.00;5
19;1;622809347;19;146;303;308;7.62;0.48;28.89;4.89;284;1;51.00;5
21;1;622809350;21;147;304;309;7.49;0.46;30.86;4.88;283;1;52.00;5
22;1;622809353;22;150;304;309;7.42;0.46;31.86;4.88;282;1;53.00;5
22;1;622809355;22;152;306;312;7.44;0.46;31.86;4.85;284;1;54.00;6
23;1;622809358;23;152;306;312;7.38;0.45;32.78;4.85;283;1;55.00;6
25;1;622809361;25;143;307;312;7.33;0.45;33.72;4.84;282;1;56.00;5
28;1;622809364;28;140;307;312;7.20;0.44;34.93;4.84;279;1;57.00;5
30;1;622809367;30;139;313;318;7.16;0.44;35.67;4.76;283;1;58.00;5
30;1;622809370;30;138;313;318;7.16;0.44;35.67;4.76;283;1;59.00;5
30;1;622809375;30;144;313;318;7.16;0.44;35.67;4.76;283;1;60.00;5
30;1;622809378;30;146;313;318;7.19;0.44;35.67;4.76;283;1;61.00;5
30;1;622809383;30;149;317;322;7.27;0.45;35.67;4.72;287;1;62.00;5
30;1;622809387;30;153;318;323;7.40;0.45;35.67;4.70;288;1;63.00;5
31;1;622809390;31;153;318;323;7.42;0.45;36.48;4.70;287;1;64.00;5
31;1;622809393;31;153;319;324;7.46;0.45;36.48;4.69;288;1;65.00;5
