step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;621919839;0;1;87;245;16.24;1.14;-1.00;0.00;87;0;0.00;158
0;0;621919867;0;1;101;245;15.35;1.06;-1.00;0.14;101;0;1.00;144
0;0;621919868;0;0;120;245;14.59;0.99;-1.00;0.43;120;0;2.00;125
0;0;621919869;0;3;136;245;13.56;0.91;-1.00;0.74;136;0;3.00;109
0;0;621919871;0;1;148;245;12.68;0.85;-1.00;1.00;148;0;4.00;97
0;0;621919873;0;5;161;245;11.56;0.77;-1.00;1.32;161;0;5.00;84
0;0;621919876;0;7;171;245;10.94;0.72;-1.00;1.60;171;0;6.00;74
0;0;621919878;0;11;182;245;10.18;0.67;-1.00;1.92;182;0;7.00;63
0;0;621919880;0;20;189;246;9.72;0.64;-1.00;2.15;189;0;8.00;57
0;0;621919882;0;20;193;247;9.32;0.61;-1.00;2.29;193;0;9.00;54
0;0;621919886;0;25;201;247;8.84;0.58;-1.00;2.60;201;0;10.00;46
1;0;621919888;1;28;206;248;8.44;0.56;11.00;2.75;205;0;11.00;42
2;0;621919891;2;32;209;248;8.24;0.54;11.50;2.89;207;0;12.00;39
2;0;621919894;2;34;214;248;8.05;0.53;11.50;3.12;212;0;13.00;34
3;0;621919896;3;40;216;248;7.99;0.52;12.33;3.22;213;0;14.00;32
3;0;621919898;3;45;221;252;7.89;0.51;12.33;3.36;218;0;15.00;31
3;0;621919901;3;48;223;252;7.89;0.51;12.33;3.48;220;0;16.00;29
3;0;621919904;3;47;226;252;7.94;0.51;12.33;3.62;223;0;17.00;26
4;0;621919907;4;53;230;255;7.92;0.51;13.75;3.81;226;0;18.00;25
4;0;621919910;4;59;232;255;7.98;0.51;13.75;3.87;228;0;19.00;23
4;0;621919913;4;64;235;255;8.01;0.51;13.75;4.07;231;0;20.00;20
5;0;621919916;5;72;242;259;8.06;0.51;15.20;4.23;237;0;21.00;17
5;0;621919919;5;76;244;260;8.08;0.51;15.20;4.29;239;0;22.00;16
5;0;621919922;5;81;245;260;8.02;0.51;15.20;4.37;240;0;23.00;15
6;0;621919926;6;85;249;264;8.01;0.51;16.67;4.39;243;0;24.00;15
6;0;621919929;6;84;253;264;7.97;0.50;16.67;4.57;247;0;25.00;11
6;0;621919932;6;86;253;264;8.09;0.51;16.67;4.57;247;0;26.00;11
6;0;621919936;6;89;253;265;8.25;0.52;16.67;4.57;247;0;27.00;12
