step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;621116922;0;1;88;245;16.24;1.14;-1.00;0.00;88;0;0.00;157
0;0;621116953;0;1;101;245;15.21;1.05;-1.00;0.13;101;0;1.00;144
0;0;621116955;0;1;120;245;14.41;0.98;-1.00;0.42;120;0;2.00;125
0;0;621116956;0;5;134;245;13.26;0.90;-1.00;0.69;134;0;3.00;111
0;0;621116958;0;4;147;245;12.56;0.84;-1.00;0.99;147;0;4.00;98
0;0;621116961;0;6;157;245;11.77;0.79;-1.00;1.24;157;0;5.00;88
0;0;621116964;0;8;171;245;11.07;0.73;-1.00;1.63;171;0;6.00;74
0;0;621116967;0;14;182;245;10.42;0.69;-1.00;1.96;182;0;7.00;63
0;0;621116969;0;21;190;246;9.86;0.65;-1.00;2.21;190;0;8.00;56
0;0;621116972;0;26;195;247;9.53;0.63;-1.00;2.38;195;0;9.00;52
0;0;621116975;0;23;200;247;9.22;0.61;-1.00;2.58;200;0;10.00;47
1;0;621116977;1;26;205;248;8.85;0.58;11.00;2.73;204;0;11.00;43
2;0;621116980;2;32;209;248;8.57;0.56;11.50;2.91;207;0;12.00;39
2;0;621116985;2;33;214;248;8.39;0.55;11.50;3.14;212;0;13.00;34
2;0;621116988;2;41;217;248;8.30;0.54;11.50;3.29;215;0;14.00;31
2;0;621116992;2;46;220;252;8.10;0.52;11.50;3.30;218;0;15.00;32
2;0;621116996;2;46;226;252;7.90;0.51;11.50;3.57;224;0;16.00;26
2;0;621117000;2;54;227;252;7.78;0.50;11.50;3.63;225;0;17.00;25
3;0;621117003;3;61;231;255;7.72;0.50;13.67;3.80;228;0;18.00;24
3;0;621117008;3;66;233;255;7.78;0.50;13.67;3.93;230;0;19.00;22
4;0;621117013;4;67;235;255;7.79;0.50;15.25;4.07;231;0;20.00;20
4;0;621117018;4;72;239;259;7.98;0.51;15.25;4.02;235;0;21.00;20
4;0;621117022;4;77;242;260;7.95;0.50;15.25;4.15;238;0;22.00;18
4;0;621117027;4;82;243;260;8.06;0.51;15.25;4.23;239;0;23.00;17
5;0;621117032;5;86;248;264;8.11;0.51;17.00;4.34;243;0;24.00;16
5;0;621117040;5;85;248;264;8.34;0.52;17.00;4.34;243;0;25.00;16
5;0;621117044;5;85;251;264;8.37;0.52;17.00;4.45;246;0;26.00;13
5;0;621117048;5;88;251;265;8.44;0.53;17.00;4.45;246;0;27.00;14
5;0;621117054;5;91;251;265;8.39;0.52;17.00;4.45;246;0;28.00;14
5;0;621117059;5;91;256;271;8.27;0.52;17.00;4.38;251;0;29.00;15
7;0;621117068;7;90;258;271;8.16;0.51;20.29;4.51;251;0;30.00;13
7;0;621117073;7;91;259;272;8.00;0.50;20.29;4.49;252;0;31.00;13
7;0;621117078;7;95;260;272;7.90;0.49;20.29;4.60;253;0;32.00;12
7;0;621117082;7;99;260;272;7.89;0.49;20.29;4.60;253;0;33.00;12
8;0;621117086;8;103;260;272;7.90;0.49;22.00;4.60;252;0;34.00;12
10;0;621117090;10;105;260;272;8.00;0.50;24.00;4.60;250;0;35.00;12
10;0;621117094;10;108;272;284;8.28;0.51;24.00;4.56;262;0;36.00;12
10;0;621117100;10;111;272;284;8.23;0.51;24.00;4.56;262;0;37.00;12
10;0;621117104;10;113;274;284;8.15;0.50;24.00;4.67;264;0;38.00;10
10;0;621117107;10;115;274;284;8.05;0.50;24.00;4.67;264;0;39.00;10
12;0;621117111;12;117;275;284;7.85;0.49;25.92;4.80;263;0;40.00;9
12;0;621117115;12;122;275;284;7.79;0.49;25.92;4.80;263;0;41.00;9
12;0;621117118;12;125;281;288;7.77;0.48;25.92;4.98;269;0;42.00;7
12;0;621117122;12;127;281;288;7.67;0.48;25.92;4.98;269;0;43.00;7
13;0;621117126;13;131;286;292;7.62;0.47;27.15;5.00;273;0;44.00;6
13;0;621117131;13;135;287;294;7.62;0.47;27.15;4.98;274;0;45.00;7
16;0;621117135;16;139;288;294;7.42;0.46;28.81;5.03;272;0;46.00;6
16;0;621117139;16;138;289;294;7.32;0.46;28.81;5.05;273;0;47.00;5
17;0;621117143;17;144;300;307;7.58;0.47;29.53;4.87;283;0;48.00;7
18;0;621117150;18;148;301;307;7.53;0.47;30.61;4.86;283;0;49.00;6
19;0;621117153;19;150;301;307;7.45;0.46;31.58;4.86;282;0;50.00;6
19;0;621117157;19;150;302;308;7.46;0.46;31.58;4.85;283;0;51.00;6
19;0;621117161;19;152;303;309;7.44;0.46;31.58;4.83;284;0;52.00;6
20;0;621117165;20;155;303;309;7.37;0.46;32.65;4.83;283;0;53.00;6
21;0;621117169;21;155;305;312;7.42;0.46;33.67;4.80;284;0;54.00;7
21;0;621117172;21;157;305;312;7.33;0.46;33.67;4.80;284;0;55.00;7
24;0;621117176;24;145;306;312;7.21;0.45;33.00;4.79;282;0;56.00;6
26;0;621117179;26;141;306;312;7.06;0.44;34.85;4.79;280;0;57.00;6
28;0;621117183;28;140;311;318;7.08;0.44;36.32;4.73;283;0;58.00;7
28;0;621117187;28;141;311;318;7.10;0.44;36.32;4.73;283;0;59.00;7
28;0;621117193;28;144;311;318;7.15;0.44;36.32;4.73;283;0;60.00;7
28;0;621117197;28;148;311;318;7.21;0.45;36.32;4.73;283;0;61.00;7
29;0;621117200;29;150;315;322;7.22;0.45;37.07;4.69;286;0;62.00;7
29;0;621117205;29;152;316;323;7.29;0.45;37.07;4.67;287;0;63.00;7
30;0;621117208;30;152;316;323;7.34;0.45;36.57;4.67;286;0;64.00;7
31;0;621117212;31;156;317;324;7.42;0.45;37.48;4.66;286;0;65.00;7
31;0;621117216;31;156;317;324;7.46;0.46;37.48;4.66;286;0;66.00;7
32;0;621117220;32;148;317;324;7.57;0.46;38.25;4.66;285;0;67.00;7
33;0;621117224;33;143;317;324;7.66;0.47;38.94;4.66;284;0;68.00;7
34;0;621117228;34;140;317;324;7.78;0.47;39.82;4.66;283;0;69.00;7
34;0;621117232;34;135;317;324;7.90;0.48;39.82;4.66;283;0;70.00;7
35;0;621117235;35;132;317;324;8.04;0.49;40.71;4.66;282;0;71.00;7
35;0;621117239;35;137;351;394;8.29;0.51;40.71;4.21;316;0;72.00;43
35;0;621117250;35;130;352;395;8.44;0.51;40.71;4.20;317;0;73.00;43
35;0;621117255;35;121;359;395;8.78;0.54;40.71;4.16;324;0;74.00;36
35;0;621117259;35;119;361;395;9.03;0.55;40.71;4.15;326;0;75.00;34
35;0;621117264;35;115;364;395;9.28;0.57;40.71;4.15;329;0;76.00;31
37;0;621117268;37;115;365;395;9.45;0.58;42.11;4.15;328;0;77.00;30
37;0;621117272;37;116;368;395;9.61;0.59;42.11;4.17;331;0;78.00;27
37;0;621117276;37;122;371;395;9.63;0.59;42.11;4.19;334;0;79.00;24
37;0;621117281;37;120;374;396;9.61;0.58;42.11;4.22;337;0;80.00;22
40;0;621117293;40;118;377;397;9.57;0.58;44.58;4.26;337;0;81.00;20
40;0;621117299;40;117;379;397;9.56;0.58;44.58;4.27;339;0;82.00;18
40;0;621117303;40;126;384;401;9.46;0.57;44.58;4.23;344;0;83.00;17
40;0;621117309;40;130;384;401;9.44;0.57;44.58;4.23;344;0;84.00;17
40;0;621117314;40;129;384;401;9.39;0.57;44.58;4.23;344;0;85.00;17
41;0;621117318;41;129;384;401;9.30;0.56;45.56;4.23;343;0;86.00;17
42;0;621117323;42;129;389;407;9.23;0.56;46.55;4.19;347;0;87.00;18
43;0;621117329;43;133;389;407;9.11;0.55;47.51;4.19;346;0;88.00;18
45;0;621117334;45;131;389;407;8.96;0.54;49.24;4.19;344;0;89.00;18
45;0;621117342;45;128;393;413;8.97;0.54;49.24;4.15;348;0;90.00;20
46;0;621117347;46;128;393;413;8.87;0.54;50.15;4.15;347;0;91.00;20
48;0;621117352;48;128;395;413;8.90;0.54;51.58;4.13;347;0;92.00;18
48;0;621117357;48;131;396;414;8.83;0.54;51.58;4.13;348;0;93.00;18
48;0;621117362;48;131;397;415;8.91;0.54;51.58;4.12;349;0;94.00;18
48;0;621117367;48;131;397;415;8.85;0.54;51.58;4.12;349;0;95.00;18
50;0;621117371;50;136;408;428;8.69;0.53;53.36;4.01;358;0;96.00;20
51;0;621117377;51;136;408;428;8.63;0.53;54.20;4.01;357;0;97.00;20
54;0;621117382;54;136;408;428;8.62;0.53;56.63;4.01;354;0;98.00;20
56;0;621117387;56;136;409;429;8.74;0.53;56.86;4.00;353;0;99.00;20
57;0;621117393;57;132;409;429;8.87;0.54;57.61;4.00;352;0;100.00;20
57;0;621117402;57;128;412;433;9.08;0.56;57.61;3.98;355;0;101.00;21
57;0;621117407;57;123;412;433;9.12;0.56;57.61;3.98;355;0;102.00;21
58;0;621117412;58;121;418;437;9.08;0.56;58.40;4.28;360;0;103.00;19
60;0;621117419;60;111;418;437;9.11;0.56;59.80;4.28;358;0;104.00;19
61;0;621117424;61;108;418;437;9.24;0.57;60.51;4.28;357;0;105.00;19
62;0;621117429;62;105;418;437;9.43;0.58;61.23;4.28;356;0;106.00;19
63;0;621117435;63;96;418;437;9.59;0.59;61.95;4.28;355;0;107.00;19
64;0;621117441;64;90;428;449;9.72;0.59;62.63;4.18;364;0;108.00;21
66;0;621117448;66;84;429;449;9.83;0.60;63.97;4.18;363;0;109.00;20
66;0;621117454;66;79;430;449;10.02;0.61;63.97;4.17;364;0;110.00;19
67;0;621117460;67;75;430;449;10.24;0.63;64.67;4.17;363;0;111.00;19
67;0;621117466;67;75;430;449;10.47;0.64;64.67;4.17;363;0;112.00;19
67;0;621117474;67;72;430;449;10.65;0.65;64.67;4.17;363;0;113.00;19
68;0;621117480;68;69;431;450;10.75;0.66;65.37;4.16;363;0;114.00;19
69;0;621117486;69;70;431;450;10.84;0.66;66.06;4.16;362;0;115.00;19
69;0;621117493;69;72;436;456;10.95;0.67;66.06;4.13;367;0;116.00;20
70;0;621117500;70;71;438;457;10.99;0.67;66.79;4.38;368;0;117.00;19
71;0;621117507;71;70;440;457;10.98;0.67;67.45;4.57;369;0;118.00;17
72;0;621117514;72;71;440;457;11.09;0.68;68.14;4.57;368;0;119.00;17
74;0;621117523;74;76;444;462;11.21;0.68;69.50;4.52;370;0;120.00;18
75;0;621117531;75;77;447;462;11.20;0.68;70.11;4.98;372;0;121.00;15
77;0;621117538;77;76;447;462;11.36;0.69;71.42;4.98;370;0;122.00;15
77;0;621117545;77;77;450;463;11.49;0.70;71.42;5.34;373;0;123.00;13
78;0;621117553;78;77;455;467;11.51;0.70;72.04;5.40;377;0;124.00;12
79;0;621117561;79;81;456;467;11.54;0.70;72.56;5.56;377;0;125.00;11
80;0;621117568;80;84;458;470;11.70;0.71;73.20;5.54;378;0;126.00;12
81;0;621117576;81;87;463;470;11.69;0.71;73.86;5.98;382;0;127.00;7
83;0;621117584;83;87;464;470;11.77;0.72;74.71;6.08;381;0;128.00;6
85;0;621117591;85;87;465;470;11.87;0.72;75.38;6.13;380;0;129.00;5
86;0;621117599;86;83;469;474;12.07;0.74;75.59;6.21;383;0;130.00;5
88;0;621117606;88;85;470;474;12.08;0.73;76.82;6.23;382;0;131.00;4
91;0;621117613;91;88;471;474;12.06;0.73;77.70;6.23;380;0;132.00;3
92;0;621117620;92;87;472;474;12.05;0.73;77.13;6.29;380;0;133.00;2
92;0;621117626;92;87;473;475;12.05;0.73;77.13;6.28;381;0;134.00;2
93;0;621117633;93;89;476;477;11.99;0.73;77.75;6.32;383;0;135.00;1
94;0;621117641;94;92;476;477;11.91;0.73;78.12;6.32;382;0;136.00;1
95;0;621117649;95;92;477;478;11.91;0.73;78.74;6.31;382;0;137.00;1
95;0;621117658;95;93;478;478;11.90;0.73;78.74;6.33;383;0;138.00;0
97;0;621117666;97;95;478;478;11.88;0.73;79.24;6.33;381;0;139.00;0
101;0;621117674;101;97;478;478;11.81;0.73;81.17;6.33;377;0;140.00;0
103;0;621117683;103;99;478;478;11.83;0.73;81.38;6.33;375;0;141.00;0
103;0;621117696;103;100;478;478;11.92;0.73;81.38;6.33;375;0;142.00;0
106;0;621117704;106;100;478;478;11.96;0.74;82.78;6.33;372;0;143.00;0
107;0;621117712;107;120;554;605;11.62;0.73;83.34;5.47;447;0;144.00;51
108;0;621117734;108;115;561;606;11.54;0.73;83.78;5.42;453;0;145.00;45
110;0;621117749;110;115;567;606;11.47;0.72;84.72;5.38;457;0;146.00;39
112;0;621117764;112;115;571;606;11.24;0.71;84.76;5.36;459;0;147.00;35
114;0;621117770;114;117;576;606;11.11;0.70;85.81;5.35;462;0;148.00;30
115;0;621117776;115;114;578;606;11.05;0.69;86.36;5.35;463;0;149.00;28
115;0;621117785;115;115;581;611;10.88;0.68;86.36;5.33;466;0;150.00;30
117;0;621117794;117;111;583;611;10.94;0.68;87.30;5.34;466;0;151.00;28
