step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;621357434;0;1;89;245;16.01;1.13;-1.00;0.00;89;0;0.00;156
0;0;621357464;0;1;102;245;15.18;1.05;-1.00;0.13;102;0;1.00;143
0;0;621357465;0;2;123;245;14.18;0.97;-1.00;0.45;123;0;2.00;122
0;0;621357466;0;2;134;245;13.23;0.90;-1.00;0.66;134;0;3.00;111
0;0;621357468;0;4;148;245;12.04;0.81;-1.00;0.97;148;0;4.00;97
0;0;621357469;0;6;154;245;11.42;0.77;-1.00;1.13;154;0;5.00;91
0;0;621357471;0;11;166;245;10.68;0.71;-1.00;1.48;166;0;6.00;79
0;0;621357472;0;13;175;245;9.94;0.66;-1.00;1.77;175;0;7.00;70
0;0;621357474;0;17;181;246;9.56;0.64;-1.00;1.97;181;0;8.00;65
0;0;621357476;0;22;188;247;9.24;0.61;-1.00;2.23;188;0;9.00;59
0;0;621357478;0;21;197;247;9.01;0.60;-1.00;2.59;197;0;10.00;50
0;0;621357480;0;23;200;248;9.06;0.60;-1.00;2.67;200;0;11.00;48
1;0;621357483;1;28;205;248;8.96;0.59;12.00;2.89;204;0;12.00;43
2;0;621357485;2;31;209;248;8.89;0.58;12.50;3.09;207;0;13.00;39
2;0;621357488;2;39;213;248;8.86;0.58;12.50;3.29;211;0;14.00;35
2;0;621357490;2;40;218;252;8.83;0.57;12.50;3.43;216;0;15.00;34
2;0;621357493;2;44;219;252;8.93;0.57;12.50;3.49;217;0;16.00;33
2;0;621357496;2;50;226;252;8.86;0.57;12.50;3.91;224;0;17.00;26
2;0;621357498;2;53;227;255;8.92;0.57;12.50;3.97;225;0;18.00;28
3;0;621357501;3;63;229;255;8.88;0.56;14.67;4.10;226;0;19.00;26
4;0;621357504;4;69;234;255;8.83;0.56;16.00;4.41;230;0;20.00;21
6;0;621357507;6;70;239;259;8.95;0.56;17.50;4.36;233;0;21.00;20
6;0;621357510;6;75;243;260;8.93;0.56;17.50;4.52;237;0;22.00;17
6;0;621357513;6;81;246;260;8.82;0.55;17.50;4.66;240;0;23.00;14
