tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
11.00;53283046#0_0;165.89;19.87;0.00;0.00;192483968#1_0;159.91;20.43;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;11.00;7.1132.0;0;208.36;1.23;0.00;0.31;taxi;;0;0.00;36587.119037;298.787705;2.246587;13.958712;0.654926;0;15.727109
12.00;48484723_1;142.71;19.75;0.00;0.00;48484828#4_1;120.51;20.27;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;227.22;1.22;0.00;0.43;taxi;;0;0.00;34298.050740;328.803463;2.329464;13.459500;0.644163;0;14.743121
18.00;48484723_1;142.71;19.88;0.00;0.00;48484828#4_1;0.00;20.40;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;18.00;0.162.0;0;347.73;1.22;0.00;0.53;passenger;;0;0.00;44453.367193;322.142292;2.486147;16.591614;0.759393;0;19.108469
20.00;53292332#0_0;29.81;12.85;0.00;0.00;--199263543_0;35.56;14.63;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;189.36;1.32;0.00;8.56;passenger;;0;0.00;66550.938661;1131.870916;6.741196;28.271562;1.318755;0;28.607262
23.00;53283046#0_0;165.89;16.67;0.00;0.00;192483968#1_0;0.00;16.77;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;23.00;0.182.0;0;368.27;1.01;0.00;0.84;passenger;;0;0.00;56367.474622;364.897743;2.967662;21.058744;0.856974;0;24.229858
27.00;53281543_0;136.33;13.82;0.00;0.00;408074469#0_2;0.00;21.26;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;27.00;1.292.0;1;313.79;1.28;0.00;8.13;passenger;;0;0.00;77251.555880;1222.725427;7.384706;31.889289;1.425425;0;33.207083
31.00;48484723_1;142.71;19.74;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.31;bus;;0;0.00;696559.155621;1012.072531;193.690937;5255.348542;108.880333;0;297.078789
34.00;28639939#0_0;139.89;14.00;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;34.00;0.283.0;1;333.86;1.10;0.00;12.43;passenger;;1;1.00;117568.870279;2088.965666;12.313769;49.653150;2.315983;0;50.537699
35.00;775830384_1;114.22;17.63;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;35.00;0.281.0;1;403.47;1.08;0.00;11.08;passenger;;1;3.00;114936.336782;1684.840364;10.403029;47.466708;2.204285;0;49.405943
35.00;53283046#0_1;165.89;19.83;7.00;7.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;28.00;3.450.0;0;356.19;1.20;0.00;10.18;bus;;0;0.00;683603.350083;991.615256;187.921397;5157.012049;106.589993;0;291.551688
