step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;5376776;0;1;88;245;16.54;1.16;-1.00;0.00;88;0;0.00;157
0;0;5376799;0;0;99;245;15.81;1.09;-1.00;0.11;99;0;1.00;146
0;0;5376800;0;2;120;245;15.01;1.02;-1.00;0.44;120;0;2.00;125
0;0;5376801;0;2;137;245;13.94;0.94;-1.00;0.76;137;0;3.00;108
0;0;5376802;0;2;151;245;12.85;0.86;-1.00;1.06;151;0;4.00;94
0;0;5376803;0;3;159;245;11.96;0.80;-1.00;1.26;159;0;5.00;86
0;0;5376804;0;6;169;245;11.23;0.74;-1.00;1.54;169;0;6.00;76
0;0;5376806;0;14;179;245;10.46;0.69;-1.00;1.84;179;0;7.00;66
0;0;5376807;0;16;187;246;9.81;0.65;-1.00;2.11;187;0;8.00;59
0;0;5376809;0;20;192;247;9.51;0.63;-1.00;2.29;192;0;9.00;55
0;0;5376811;0;24;203;247;9.04;0.60;-1.00;2.70;203;0;10.00;44
0;0;5376813;0;30;205;248;8.86;0.58;-1.00;2.74;205;0;11.00;43
1;0;5376815;1;32;209;248;8.75;0.57;12.00;2.91;208;0;12.00;39
2;0;5376817;2;35;214;248;8.47;0.55;12.50;3.15;212;0;13.00;34
2;0;5376819;2;37;217;248;8.39;0.54;12.50;3.30;215;0;14.00;31
2;0;5376821;2;41;224;252;8.19;0.53;12.50;3.45;222;0;15.00;28
2;0;5376823;2;44;226;252;8.07;0.52;12.50;3.56;224;0;16.00;26
2;0;5376826;2;51;227;252;7.96;0.51;12.50;3.62;225;0;17.00;25
2;0;5376828;2;59;232;255;7.91;0.50;12.50;3.85;230;0;18.00;23
3;0;5376835;3;58;235;255;7.82;0.50;14.67;4.04;232;0;19.00;20
3;0;5376838;3;65;236;255;7.82;0.49;14.67;4.11;233;0;20.00;19
4;0;5376840;4;74;242;259;7.83;0.49;16.25;4.20;238;0;21.00;17
4;0;5376843;4;76;243;260;7.96;0.50;16.25;4.19;239;0;22.00;17
4;0;5376845;4;77;244;260;8.02;0.51;16.25;4.26;240;0;23.00;16
5;0;5376848;5;83;250;264;7.92;0.50;17.80;4.45;245;0;24.00;14
5;0;5376856;5;83;251;264;8.06;0.51;17.80;4.53;246;0;25.00;13
6;0;5376859;6;86;253;264;8.04;0.50;19.00;4.60;247;0;26.00;11
6;0;5376862;6;89;253;265;8.16;0.51;19.00;4.60;247;0;27.00;12
6;0;5376865;6;91;253;265;8.36;0.52;19.00;4.60;247;0;28.00;12
6;0;5376868;6;91;259;271;8.45;0.53;19.00;4.63;253;0;29.00;12
6;0;5376872;6;92;260;271;8.60;0.54;19.00;4.73;254;0;30.00;11
7;0;5376875;7;94;262;272;8.64;0.54;20.29;4.81;255;0;31.00;10
9;0;5376878;9;96;263;272;8.68;0.54;22.89;4.86;254;0;32.00;9
10;0;5376881;10;98;263;272;8.72;0.54;23.90;4.86;253;0;33.00;9
10;0;5376884;10;102;265;272;8.70;0.54;23.90;5.05;255;0;34.00;7
10;0;5376887;10;106;266;272;8.72;0.54;23.90;5.09;256;0;35.00;6
11;0;5376890;11;108;277;284;8.93;0.55;24.36;4.96;266;0;36.00;7
12;0;5376893;12;112;279;284;8.77;0.54;25.08;4.99;267;0;37.00;5
12;0;5376896;12;113;280;284;8.63;0.54;25.08;4.98;268;0;38.00;4
14;0;5376899;14;115;280;284;8.44;0.52;26.50;4.98;266;0;39.00;4
14;0;5376902;14;116;281;284;8.29;0.52;26.50;4.98;267;0;40.00;3
15;0;5376904;15;121;281;284;8.12;0.50;27.33;4.98;266;0;41.00;3
15;0;5376907;15;124;285;288;8.04;0.50;27.33;4.92;270;0;42.00;3
15;0;5376910;15;128;285;288;7.85;0.49;27.33;4.92;270;0;43.00;3
16;0;5376912;16;131;289;292;7.74;0.48;27.06;4.87;273;0;44.00;3
17;0;5376915;17;136;291;294;7.60;0.47;27.53;4.83;274;0;45.00;3
17;0;5376918;17;141;291;294;7.45;0.46;27.53;4.83;274;0;46.00;3
18;0;5376920;18;139;291;294;7.30;0.45;28.56;4.83;273;0;47.00;3
18;0;5376923;18;143;302;307;7.60;0.47;28.56;4.66;284;0;48.00;5
19;0;5376927;19;144;302;307;7.47;0.46;29.26;4.66;283;0;49.00;5
20;0;5376930;20;145;302;307;7.36;0.46;30.30;4.66;282;0;50.00;5
20;0;5376932;20;146;303;308;7.37;0.46;30.30;4.64;283;0;51.00;5
20;0;5376935;20;147;304;309;7.32;0.45;30.30;4.63;284;0;52.00;5
21;0;5376937;21;149;304;309;7.24;0.45;31.29;4.63;283;0;53.00;5
21;0;5376940;21;151;306;312;7.25;0.45;31.29;4.60;285;0;54.00;6
21;0;5376943;21;153;306;312;7.11;0.44;31.29;4.60;285;0;55.00;6
24;0;5376945;24;146;307;312;7.07;0.44;33.38;4.59;283;0;56.00;5
26;0;5376948;26;141;307;312;7.02;0.43;32.88;4.59;281;0;57.00;5
26;0;5376950;26;141;312;318;7.13;0.44;32.88;4.54;286;0;58.00;6
26;0;5376953;26;141;312;318;7.12;0.44;32.88;4.54;286;0;59.00;6
26;0;5376957;26;143;312;318;7.13;0.44;32.88;4.54;286;0;60.00;6
27;0;5376960;27;147;313;318;7.09;0.44;33.93;4.53;286;0;61.00;5
29;0;5376962;29;150;317;322;7.07;0.43;35.76;4.49;288;0;62.00;5
29;0;5376965;29;154;318;323;7.20;0.44;35.76;4.47;289;0;63.00;5
29;0;5376968;29;157;318;323;7.28;0.45;35.76;4.47;289;0;64.00;5
31;0;5376970;31;159;319;324;7.38;0.45;36.29;4.46;288;0;65.00;5
31;0;5376973;31;161;319;324;7.45;0.46;36.29;4.46;288;0;66.00;5
32;0;5376976;32;148;319;324;7.53;0.46;37.19;4.46;287;0;67.00;5
32;0;5376979;32;144;319;324;7.66;0.47;37.19;4.46;287;0;68.00;5
33;0;5376982;33;140;319;324;7.81;0.48;38.00;4.46;286;0;69.00;5
33;0;5376984;33;135;319;324;7.93;0.48;38.00;4.46;286;0;70.00;5
33;0;5376987;33;130;319;324;8.06;0.49;38.00;4.46;286;0;71.00;5
33;0;5376990;33;135;351;394;8.26;0.51;38.00;4.06;318;0;72.00;43
33;0;5376998;33;129;352;395;8.42;0.51;38.00;4.05;319;0;73.00;43
34;0;5377001;34;123;359;395;8.74;0.53;38.85;4.01;325;0;74.00;36
35;0;5377004;35;122;361;395;8.94;0.54;39.89;4.00;326;0;75.00;34
36;0;5377007;36;119;364;395;9.17;0.56;40.89;4.00;328;0;76.00;31
36;0;5377016;36;117;367;395;9.36;0.57;40.89;4.01;331;0;77.00;28
36;0;5377019;36;118;370;395;9.43;0.57;40.89;4.03;334;0;78.00;25
37;0;5377022;37;121;373;395;9.49;0.58;41.43;4.05;336;0;79.00;22
37;0;5377030;37;123;375;396;9.53;0.58;41.43;4.07;338;0;80.00;21
38;0;5377035;38;124;378;397;9.51;0.58;42.47;4.11;340;0;81.00;19
38;0;5377038;38;125;380;397;9.51;0.58;42.47;4.12;342;0;82.00;17
38;0;5377041;38;125;386;401;9.38;0.57;42.47;4.10;348;0;83.00;15
38;0;5377045;38;128;386;401;9.35;0.57;42.47;4.10;348;0;84.00;15
39;0;5377048;39;131;386;401;9.38;0.57;43.56;4.10;347;0;85.00;15
40;0;5377051;40;128;386;401;9.29;0.57;44.63;4.10;346;0;86.00;15
42;0;5377055;42;130;391;407;9.19;0.56;46.62;4.06;349;0;87.00;16
43;0;5377058;43;130;391;407;9.13;0.56;47.58;4.06;348;0;88.00;16
43;0;5377062;43;131;391;407;9.01;0.55;47.58;4.06;348;0;89.00;16
44;0;5377067;44;128;395;413;8.89;0.54;48.55;4.02;351;0;90.00;18
45;0;5377071;45;127;395;413;8.78;0.53;49.42;4.02;350;0;91.00;18
47;0;5377074;47;128;397;413;8.73;0.53;51.23;4.01;350;0;92.00;16
47;0;5377078;47;133;398;414;8.66;0.53;51.23;4.01;351;0;93.00;16
49;0;5377082;49;129;399;415;8.62;0.53;52.80;4.00;350;0;94.00;16
52;0;5377085;52;128;399;415;8.58;0.52;53.85;4.00;347;0;95.00;16
56;0;5377089;56;129;410;428;8.50;0.52;56.79;3.89;354;0;96.00;18
57;0;5377093;57;119;410;428;8.66;0.53;57.49;3.89;353;0;97.00;18
