tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;53292332#0_0;29.81;12.34;0.00;0.00;240384794_0;50.43;11.15;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;12.00;0.122.0;1;153.77;1.16;0.00;2.08;passenger;;0;0.00;59579.981373;826.664246;5.165177;24.915001;1.170716;0;25.610645
12.00;48484723_1;142.71;19.11;0.00;0.00;48484828#4_1;121.74;20.03;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;225.99;1.20;0.00;0.40;taxi;;0;0.00;31761.158616;84.696224;1.000653;10.705279;0.424501;0;13.652746
19.00;53283046#0_0;165.89;21.06;0.00;0.00;192483968#1_0;0.00;21.85;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;19.00;0.182.0;0;368.27;1.31;0.00;1.78;passenger;;0;0.00;82122.753219;1099.534846;7.018190;34.343013;1.749667;0;35.300584
20.00;53292332#0_0;29.81;12.26;0.00;0.00;--199263543_0;26.98;14.23;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;197.94;1.28;0.00;7.12;passenger;;0;0.00;68583.813398;1124.528563;6.757591;29.114897;1.358201;0;29.481070
20.00;48484723_1;142.71;17.68;0.00;0.00;48484828#4_1;0.00;18.63;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;20.00;0.162.0;0;347.73;1.12;0.00;0.59;passenger;;0;0.00;36942.495651;130.836318;1.359324;12.877953;0.503567;0;15.879963
22.00;53283046#0_0;165.89;19.81;1.00;1.00;192483968#1_0;0.00;14.10;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;21.00;7.1132.0;0;368.27;1.19;0.00;1.56;taxi;;0;0.00;92831.880351;1186.927425;7.643621;38.656060;1.915280;0;39.903936
30.00;53281543_0;136.33;12.64;0.00;0.00;408074469#0_2;0.00;19.81;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;30.00;1.292.0;1;313.79;1.19;0.00;9.46;passenger;;2;3.00;93541.307495;1694.709576;9.941288;38.875270;1.797299;0;40.209437
31.00;48484723_1;142.71;19.46;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.77;bus;;0;0.00;691882.737652;1010.996398;193.121436;5230.634724;108.637055;0;295.082393
33.00;28639939#0_0;139.89;15.88;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.17;0.00;12.77;passenger;;2;2.00;129913.635610;2247.916007;13.340721;55.114853;2.618815;0;55.844043
35.00;775830384_1;114.22;19.32;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;35.00;0.281.0;1;403.47;1.18;0.00;12.95;passenger;;1;4.00;135122.588304;2171.317892;13.125418;56.431696;2.692788;0;58.083115
36.00;53283046#0_1;165.89;19.89;7.00;7.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;11.11;bus;;0;0.00;699479.825805;1027.713125;198.213792;5295.650546;110.453806;0;298.322977
38.00;28639939#0_0;139.89;16.30;5.00;5.00;53281545#2_0;0.00;1.26;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;33.00;6.1162.0;1;341.71;1.20;0.00;13.39;taxi;;0;0.00;141851.907468;2655.304892;15.443515;60.681201;2.897970;0;60.975850
40.00;37022128_0;106.30;16.46;3.00;3.00;53281545#2_0;0.00;9.05;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;37.00;0.285.0;1;390.07;1.00;0.00;12.62;passenger;;1;1.00;133103.600222;2138.270379;12.749440;54.427885;2.442626;0;57.215517
40.00;775830384_1;114.22;19.29;4.00;4.00;53281545#2_0;0.00;4.87;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;36.00;6.1161.0;1;398.70;1.21;0.00;15.64;taxi;;0;0.00;149124.244604;2698.792518;15.854202;62.786777;2.972721;0;64.102003
42.00;37022128_0;106.30;17.78;7.00;7.00;53281545#2_0;0.00;0.08;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;35.00;6.1164.0;1;397.92;1.13;0.00;13.29;taxi;;1;1.00;169105.512768;2809.456589;16.845038;71.220189;3.377403;0;72.690855
43.00;-292382413_0;152.29;11.50;6.00;6.00;53281545#2_0;11.80;6.44;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;37.00;6.1163.0;1;406.61;1.11;0.00;9.41;taxi;;0;0.00;135633.128542;2190.092803;13.201775;56.720460;2.609324;0;58.302655
44.00;53292419_0;342.11;13.28;0.00;0.00;--199263543_0;63.27;14.36;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;44.00;0.83.0;1;521.28;1.29;0.00;10.32;passenger;;0;0.00;137977.624973;2026.901344;12.501957;57.520084;2.648979;0;59.310298
44.00;775830384_1;114.22;19.06;21.00;0.43;53281545#2_1;0.00;19.70;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;23.00;0.281.1;1;398.70;1.18;0.00;1.31;passenger;;0;0.00;79549.241025;711.648307;5.114138;30.914863;1.417218;0;34.194528
45.00;-292382413_0;152.29;13.45;2.00;2.00;53281545#2_1;0.00;12.76;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;43.00;0.284.0;1;410.56;1.32;0.00;18.98;passenger;;0;0.00;175389.561775;2887.048299;17.317949;73.663197;3.400878;0;75.392170
52.00;53292418_0;332.16;13.10;1.00;1.00;--199263543_0;0.00;8.25;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;51.00;0.84.0;1;624.08;1.28;0.00;9.54;passenger;;0;0.00;163041.281756;2124.718490;13.522684;66.213613;2.910775;0;70.084164
53.00;28639939#0_0;139.89;16.39;19.00;19.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;34.00;2.350.0;1;329.61;1.20;0.00;14.74;bus;;0;0.00;752811.529208;1139.078233;217.741550;5760.174026;121.702979;0;321.057629
54.00;-53292327_0;316.56;15.32;2.00;2.00;--199263543_0;0.00;4.81;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;52.00;0.85.0;1;679.97;1.39;0.00;12.70;passenger;;0;0.00;213541.469246;2870.992517;18.090507;87.614956;3.990343;0;91.791758
54.00;53283046#0_0;165.89;22.18;36.00;0.00;192483968#1_0;0.00;22.19;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;18.00;0.182.1;0;368.27;1.33;0.00;0.48;passenger;;0;0.00;62177.550058;520.725678;3.890105;23.420982;1.144083;0;26.727266
55.00;50172050#0_0;132.31;14.41;0.00;0.00;192483968#1_1;127.31;21.80;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;55.00;0.185.0;1;999.00;1.31;0.00;4.54;passenger;;0;0.00;177922.769050;1790.347280;12.454834;69.587858;3.287132;0;76.480785
56.00;-37061736#7_0;33.63;13.82;0.00;0.00;583371595#1_0;60.90;21.77;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;56.00;0.33.0;1;870.11;1.31;0.00;13.64;passenger;;1;1.00;202935.724838;2893.811691;18.090975;84.312694;4.118812;0;87.232598
57.00;53281543_0;136.33;13.09;24.00;24.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;33.00;3.300.0;1;301.69;1.20;0.00;12.98;bus;;0;0.00;646695.250317;1013.894823;199.809962;5003.386102;108.095022;0;275.798134
58.00;-49049137_0;228.40;11.76;4.00;4.00;--199263543_0;0.00;4.14;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;54.00;0.86.0;1;666.79;1.15;0.00;9.33;passenger;;0;0.00;190361.014389;2577.470731;16.186069;77.467631;3.466100;0;81.827694
58.00;775830384_0;114.22;8.18;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;58.00;2.250.0;1;336.50;1.20;15.00;22.13;bus;;0;0.00;826497.391640;1485.907813;302.316980;6717.740556;155.819861;0;352.438731
61.00;-49030944#2_0;126.35;19.17;0.00;0.00;-47826546_0;28.59;12.99;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;61.00;1.550.0;1;735.01;1.17;0.00;6.67;passenger;;0;0.00;177049.630799;2212.631442;14.250079;71.079122;3.045107;0;76.105834
64.00;48484826_0;279.83;14.73;6.00;6.00;--199263543_0;0.00;4.86;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;58.00;0.87.0;1;792.77;1.36;0.00;13.33;passenger;;0;0.00;247323.154131;3466.934047;21.718747;102.799065;4.830195;0;106.312787
64.00;-37061736#7_0;33.63;14.34;5.00;5.00;583371595#1_0;0.00;9.65;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;59.00;6.1062.0;1;933.54;1.30;0.00;13.75;taxi;;0;0.00;240578.096242;3055.897788;19.718273;99.387782;4.752755;0;103.413145
