step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;6129549;0;1;88;245;15.85;1.12;-1.00;0.00;88;0;0.00;157
0;0;6129572;0;1;102;245;14.91;1.04;-1.00;0.14;102;0;1.00;143
0;0;6129573;0;2;122;245;14.04;0.96;-1.00;0.44;122;0;2.00;123
0;0;6129574;0;4;133;245;13.10;0.89;-1.00;0.65;133;0;3.00;112
0;0;6129574;0;6;148;245;12.24;0.83;-1.00;0.99;148;0;4.00;97
0;0;6129576;0;7;156;245;11.33;0.76;-1.00;1.20;156;0;5.00;89
0;0;6129577;0;8;166;245;10.65;0.71;-1.00;1.49;166;0;6.00;79
0;0;6129578;0;15;176;245;10.08;0.67;-1.00;1.80;176;0;7.00;69
0;0;6129580;0;24;183;246;9.61;0.64;-1.00;2.04;183;0;8.00;63
0;0;6129581;0;23;191;247;9.16;0.61;-1.00;2.33;191;0;9.00;56
0;0;6129583;0;27;197;247;8.83;0.58;-1.00;2.56;197;0;10.00;50
0;0;6129585;0;32;202;248;8.62;0.57;-1.00;2.72;202;0;11.00;46
1;0;6129587;1;38;205;248;8.55;0.56;12.00;2.86;204;0;12.00;43
1;0;6129589;1;38;209;248;8.51;0.56;12.00;3.05;208;0;13.00;39
2;0;6129591;2;43;214;248;8.45;0.55;13.00;3.31;212;0;14.00;34
2;0;6129593;2;43;218;252;8.51;0.55;13.00;3.39;216;0;15.00;34
2;0;6129596;2;50;221;252;8.62;0.55;13.00;3.57;219;0;16.00;31
2;0;6129598;2;54;225;252;8.60;0.55;13.00;3.80;223;0;17.00;27
2;0;6129601;2;56;228;255;8.65;0.55;13.00;3.96;226;0;18.00;27
2;0;6129604;2;60;232;255;8.67;0.55;13.00;4.16;230;0;19.00;23
2;1;6129606;2;65;234;255;8.88;0.56;13.00;4.22;232;1;20.00;21
4;1;6129618;4;73;240;259;9.01;0.57;17.00;4.30;236;1;21.00;19
5;1;6129625;5;72;243;260;9.01;0.57;18.00;4.38;238;1;22.00;17
6;1;6129628;6;73;244;260;8.97;0.56;18.67;4.45;238;1;23.00;16
7;1;6129630;7;78;249;264;8.89;0.55;19.43;4.65;242;1;24.00;15
7;1;6129633;7;78;251;264;8.88;0.55;19.43;4.72;244;1;25.00;13
7;1;6129636;7;82;252;264;8.81;0.55;19.43;4.71;245;1;26.00;12
7;1;6129638;7;86;252;265;8.73;0.54;19.43;4.71;245;1;27.00;13
7;1;6129641;7;91;254;265;8.57;0.53;19.43;4.82;247;1;28.00;11
7;1;6129643;7;92;259;271;8.50;0.53;19.43;4.75;252;1;29.00;12
7;1;6129648;7;92;260;271;8.50;0.53;19.43;4.85;253;1;30.00;11
8;1;6129651;8;96;262;272;8.43;0.52;20.50;4.93;254;1;31.00;10
8;1;6129654;8;98;263;272;8.38;0.52;20.50;5.03;255;1;32.00;9
8;1;6129657;8;100;264;272;8.26;0.51;20.50;5.14;256;1;33.00;8
10;1;6129660;10;107;264;272;8.09;0.50;23.20;5.14;254;1;34.00;8
10;1;6129663;10;108;265;272;8.13;0.50;23.20;5.25;255;1;35.00;7
11;1;6129665;11;111;275;284;8.34;0.52;23.73;5.09;264;1;36.00;9
11;1;6129669;11;115;276;284;8.39;0.52;23.73;5.17;265;1;37.00;8
13;1;6129672;13;116;278;284;8.38;0.52;25.23;5.15;265;1;38.00;6
