interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;8.60;0;5.00;1;1;1.94;8.60
0.00;30.00;120.00;6.49;1;5.00;1;2;10.80;6.49
0.00;30.00;120.00;6.73;2;5.00;1;2;12.14;6.73
0.00;30.00;120.00;6.85;3;5.00;1;2;27.95;6.85
0.00;30.00;120.00;5.63;4;5.00;1;1;2.96;5.63
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.17;6;5.00;1;1;3.22;5.17
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.69;8;5.00;1;1;1.72;9.69
0.00;30.00;120.00;9.15;9;12.00;1;1;4.37;9.15
0.00;30.00;600.00;2.98;10;5.00;5;6;31.41;6.71
0.00;30.00;600.00;2.39;11;5.00;5;5;34.91;7.30
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.74;13;5.00;1;1;1.71;9.74
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;16.40;110;5.00;3;3;3.05;16.42
0.00;30.00;0.00;-1.00;111;-1.00;0;0;0.00;-1.00
0.00;30.00;720.00;14.29;112;5.00;6;6;7.00;14.36
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;1.25;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;15.87;23;5.00;8;8;8.40;15.92
0.00;30.00;120.00;8.77;24;5.00;1;1;1.90;8.77
0.00;30.00;120.00;8.87;25;5.00;1;1;1.88;8.87
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.79;28;5.00;1;2;16.74;5.79
0.00;30.00;120.00;5.61;29;5.00;1;1;2.97;5.61
0.00;30.00;120.00;5.48;30;5.00;1;2;50.98;5.48
0.00;30.00;120.00;4.94;31;5.00;1;1;3.37;4.94
0.00;30.00;240.00;17.39;150;5.00;2;2;1.92;17.41
0.00;30.00;120.00;19.25;151;12.00;1;1;2.08;19.25
0.00;30.00;600.00;6.14;152;6.40;5;5;23.35;8.60
0.00;30.00;1080.00;15.87;153;5.78;9;9;10.89;16.03
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.66;33;5.00;1;1;0.85;19.66
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;13.40;36;5.00;3;3;3.73;13.40
0.00;30.00;1080.00;14.53;37;5.00;9;9;10.32;15.18
0.00;30.00;120.00;23.00;38;5.00;1;1;0.72;23.00
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.36;42;5.00;1;1;0.86;19.36
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;5.13;44;5.00;2;3;6.75;5.13
0.00;30.00;1080.00;7.98;45;5.00;9;9;18.79;8.96
0.00;30.00;120.00;22.91;46;5.00;1;1;0.73;22.91
0.00;30.00;240.00;6.98;47;5.00;2;3;76.42;8.58
0.00;30.00;120.00;5.42;48;5.00;1;2;80.95;5.42
0.00;30.00;120.00;4.57;49;5.00;1;2;84.01;4.57
0.00;30.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;54;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
