step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;5759727;0;1;83;245;16.55;1.17;-1.00;0.00;83;0;0.00;162
0;0;5759750;0;0;94;245;15.95;1.11;-1.00;0.12;94;0;1.00;151
0;0;5759751;0;1;115;245;15.13;1.03;-1.00;0.46;115;0;2.00;130
0;0;5759752;0;1;131;245;14.12;0.95;-1.00;0.77;131;0;3.00;114
0;0;5759753;0;1;147;245;12.97;0.87;-1.00;1.12;147;0;4.00;98
0;0;5759754;0;5;157;245;12.21;0.81;-1.00;1.37;157;0;5.00;88
0;0;5759755;0;4;170;245;11.26;0.74;-1.00;1.72;170;0;6.00;75
0;0;5759757;0;11;179;245;10.54;0.70;-1.00;1.99;179;0;7.00;66
0;0;5759759;0;15;189;246;9.92;0.65;-1.00;2.31;189;0;8.00;57
0;0;5759761;0;18;193;247;9.52;0.63;-1.00;2.45;193;0;9.00;54
0;0;5759762;0;16;198;247;9.26;0.61;-1.00;2.64;198;0;10.00;49
0;0;5759764;0;22;204;248;9.02;0.59;-1.00;2.83;204;0;11.00;44
0;0;5759766;0;27;209;248;8.74;0.57;-1.00;3.05;209;0;12.00;39
1;0;5759768;1;33;211;248;8.48;0.55;13.00;3.15;210;0;13.00;37
1;0;5759770;1;36;215;248;8.24;0.53;13.00;3.35;214;0;14.00;33
1;0;5759772;1;42;220;252;8.01;0.52;13.00;3.45;219;0;15.00;32
1;0;5759775;1;48;223;252;7.94;0.51;13.00;3.62;222;0;16.00;29
1;0;5759777;1;53;227;252;7.85;0.50;13.00;3.80;226;0;17.00;25
1;0;5759780;1;58;229;255;7.84;0.50;13.00;3.84;228;0;18.00;26
1;0;5759782;1;63;232;255;7.80;0.50;13.00;4.04;231;0;19.00;23
2;0;5759784;2;71;233;255;7.76;0.49;16.50;4.11;231;0;20.00;22
3;0;5759787;3;73;239;259;7.84;0.49;18.00;4.20;236;0;21.00;20
3;0;5759790;3;76;240;260;8.02;0.50;18.00;4.18;237;0;22.00;20
4;0;5759792;4;82;243;260;8.06;0.51;19.25;4.42;239;0;23.00;17
5;0;5759795;5;85;246;264;8.09;0.51;20.00;4.36;241;0;24.00;18
