interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;5.78;0;5.00;1;1;2.88;5.78
0.00;30.00;120.00;6.89;1;5.00;1;2;14.71;6.89
0.00;30.00;120.00;6.68;2;5.00;1;2;11.36;6.68
0.00;30.00;120.00;7.16;3;5.00;1;2;27.94;7.16
0.00;30.00;120.00;3.90;4;5.00;1;1;4.27;3.90
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.54;6;5.00;1;1;3.01;5.54
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.64;8;5.00;1;1;1.73;9.64
0.00;30.00;120.00;10.09;9;12.00;1;1;3.96;10.09
0.00;30.00;720.00;2.78;10;6.17;6;7;39.49;5.64
0.00;30.00;600.00;3.17;11;5.00;5;5;26.30;7.94
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.95;13;5.00;1;1;1.68;9.95
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;16.06;110;5.00;3;3;3.11;16.08
0.00;30.00;120.00;7.28;111;5.00;1;1;2.29;7.28
0.00;30.00;600.00;12.65;112;5.00;5;5;6.59;13.23
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;0.69;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;13.57;20;5.00;1;1;1.23;13.57
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;14.55;23;5.00;7;7;8.02;14.68
0.00;30.00;120.00;9.61;24;5.00;1;1;1.73;9.61
0.00;30.00;120.00;9.13;25;5.00;1;1;1.83;9.13
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.48;28;5.00;1;2;20.27;5.48
0.00;30.00;120.00;4.82;29;5.00;1;1;3.46;4.82
0.00;30.00;120.00;5.37;30;5.00;1;2;49.76;5.37
0.00;30.00;120.00;5.43;31;5.00;1;1;3.07;5.43
0.00;30.00;240.00;16.38;150;5.00;2;2;2.03;16.39
0.00;30.00;120.00;19.24;151;12.00;1;1;2.08;19.24
0.00;30.00;720.00;3.98;152;6.17;6;6;36.07;5.08
0.00;30.00;960.00;13.36;153;5.88;8;8;11.47;13.65
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.35;33;5.00;1;1;0.86;19.35
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;13.52;36;5.00;3;3;3.70;13.56
0.00;30.00;960.00;16.07;37;5.00;8;8;8.30;16.09
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
