step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;213060477;0;1;89;246;16.06;1.13;-1.00;0.00;89;0;0.00;156
0;0;213060523;0;0;102;246;15.13;1.05;-1.00;0.13;102;0;1.00;143
0;0;213060525;0;2;121;246;14.33;0.98;-1.00;0.42;121;0;2.00;124
0;0;213060526;0;3;134;246;13.27;0.90;-1.00;0.67;134;0;3.00;111
0;0;213060528;0;4;146;246;12.39;0.83;-1.00;0.95;146;0;4.00;99
0;0;213060531;0;7;156;246;11.41;0.77;-1.00;1.21;156;0;5.00;89
0;0;213060535;0;7;167;246;10.76;0.72;-1.00;1.52;167;0;6.00;78
0;0;213060538;0;13;177;246;9.87;0.66;-1.00;1.83;177;0;7.00;68
0;0;213060541;0;19;182;247;9.65;0.64;-1.00;2.00;182;0;8.00;64
0;0;213060544;0;22;191;248;9.35;0.62;-1.00;2.33;191;0;9.00;56
0;0;213060548;0;21;197;248;9.16;0.61;-1.00;2.56;197;0;10.00;50
0;0;213060553;0;26;201;249;8.98;0.59;-1.00;2.68;201;0;11.00;47
1;0;213060557;1;30;206;249;8.75;0.57;12.00;2.91;205;0;12.00;42
2;0;213060561;2;31;209;249;8.66;0.56;12.50;3.05;207;0;13.00;39
2;0;213060567;2;40;214;249;8.47;0.55;12.50;3.31;212;0;14.00;34
2;0;213060572;2;41;220;253;8.40;0.54;12.50;3.50;218;0;15.00;32
2;0;213060576;2;42;222;253;8.27;0.53;12.50;3.61;220;0;16.00;30
2;0;213060581;2;47;225;253;8.22;0.52;12.50;3.76;223;0;17.00;27
2;0;213060586;2;53;228;256;8.27;0.52;12.50;3.89;226;0;18.00;27
2;0;213060591;2;61;231;256;8.37;0.53;12.50;4.00;229;0;19.00;24
2;0;213060596;2;67;235;256;8.32;0.52;12.50;4.28;233;0;20.00;20
4;0;213060603;4;67;240;260;8.47;0.53;16.75;4.29;236;0;21.00;19
5;0;213060608;5;71;242;261;8.44;0.53;17.80;4.35;237;0;22.00;18
6;0;213060615;6;76;242;261;8.34;0.52;18.50;4.35;236;0;23.00;18
6;0;213060622;6;79;246;265;8.34;0.52;18.50;4.48;240;0;24.00;18
6;0;213060628;6;84;248;265;8.44;0.53;18.50;4.54;242;0;25.00;16
6;0;213060635;6;83;248;265;8.43;0.53;18.50;4.54;242;0;26.00;16
6;0;213060641;6;85;252;266;8.42;0.52;18.50;4.81;246;0;27.00;13
6;0;213060647;6;89;252;266;8.51;0.53;18.50;4.81;246;0;28.00;13
7;0;213060654;7;92;258;272;8.62;0.54;20.00;4.83;251;0;29.00;13
7;0;213060661;7;93;259;272;8.60;0.54;20.00;4.92;252;0;30.00;12
8;0;213060666;8;94;261;273;8.51;0.53;21.00;5.01;253;0;31.00;11
8;0;213060671;8;96;262;273;8.43;0.53;21.00;5.11;254;0;32.00;10
8;0;213060675;8;98;263;273;8.44;0.53;21.00;5.22;255;0;33.00;9
9;0;213060679;9;102;263;273;8.48;0.53;22.44;5.22;254;0;34.00;9
9;0;213060685;9;106;264;273;8.47;0.53;22.44;5.30;255;0;35.00;8
10;0;213060689;10;108;277;285;8.67;0.54;23.10;5.26;267;0;36.00;7
11;0;213060694;11;113;277;285;8.56;0.53;24.00;5.26;266;0;37.00;7
12;0;213060697;12;113;278;285;8.44;0.52;24.75;5.27;266;0;38.00;6
12;0;213060702;12;117;278;285;8.35;0.52;24.75;5.27;266;0;39.00;6
12;0;213060707;12;119;280;285;8.19;0.51;24.75;5.30;268;0;40.00;4
13;0;213060712;13;120;281;285;8.04;0.50;26.00;5.30;268;0;41.00;3
14;0;213060718;14;125;285;289;8.06;0.50;27.00;5.24;271;0;42.00;3
15;0;213060723;15;127;285;289;7.89;0.49;27.87;5.24;270;0;43.00;3
18;0;213060728;18;131;289;293;7.67;0.47;28.67;5.18;271;0;44.00;3
18;0;213060736;18;134;291;295;7.52;0.47;28.67;5.14;273;0;45.00;3
18;0;213060741;18;138;291;295;7.42;0.46;28.67;5.14;273;0;46.00;3
19;0;213060745;19;138;291;295;7.39;0.46;29.63;5.14;272;0;47.00;3
19;0;213060750;19;141;302;308;7.65;0.48;29.63;4.95;283;0;48.00;5
19;0;213060757;19;144;302;308;7.63;0.48;29.63;4.95;283;0;49.00;5
20;0;213060760;20;147;302;308;7.65;0.48;30.65;4.95;282;0;50.00;5
20;0;213060764;20;147;303;309;7.74;0.48;30.65;4.94;283;0;51.00;5
22;0;213060768;22;148;304;310;7.58;0.47;32.45;4.93;282;0;52.00;5
24;0;213060771;24;150;304;310;7.47;0.46;33.17;4.93;280;0;53.00;5
24;0;213060775;24;150;306;313;7.49;0.46;33.17;4.90;282;0;54.00;6
24;0;213060778;24;153;306;313;7.34;0.45;33.17;4.90;282;0;55.00;6
26;0;213060782;26;140;307;313;7.28;0.45;33.54;4.89;281;0;56.00;5
26;0;213060788;26;139;307;313;7.26;0.45;33.54;4.89;281;0;57.00;5
27;0;213060792;27;139;313;319;7.36;0.45;33.52;4.81;286;0;58.00;5
27;0;213060797;27;139;313;319;7.40;0.45;33.52;4.81;286;0;59.00;5
27;0;213060805;27;143;313;319;7.46;0.46;33.52;4.81;286;0;60.00;5
27;0;213060809;27;146;313;319;7.50;0.46;33.52;4.81;286;0;61.00;5
28;0;213060812;28;149;317;323;7.52;0.46;34.54;4.76;289;0;62.00;5
28;0;213060819;28;152;318;324;7.70;0.47;34.54;4.75;290;0;63.00;5
30;0;213060824;30;151;318;324;7.67;0.47;36.30;4.75;288;0;64.00;5
30;0;213060829;30;153;319;325;7.81;0.48;36.30;4.74;289;0;65.00;5
30;0;213060834;30;154;319;325;7.86;0.48;36.30;4.74;289;0;66.00;5
32;0;213060838;32;143;319;325;7.87;0.48;36.78;4.74;287;0;67.00;5
32;0;213060843;32;139;319;325;7.96;0.49;36.78;4.74;287;0;68.00;5
33;0;213060847;33;138;319;325;8.02;0.49;37.76;4.74;286;0;69.00;5
34;0;213060852;34;133;319;325;8.14;0.49;38.50;4.74;285;0;70.00;5
35;0;213060858;35;130;319;325;8.27;0.50;39.43;4.74;284;0;71.00;5
35;0;213060866;35;134;351;395;8.47;0.52;39.43;4.30;316;0;72.00;43
35;0;213060880;35;127;352;396;8.64;0.53;39.43;4.30;317;0;73.00;43
35;0;213060887;35;120;359;396;9.02;0.55;39.43;4.25;324;0;74.00;36
35;0;213060894;35;118;361;396;9.17;0.56;39.43;4.24;326;0;75.00;34
36;1;213060899;36;115;363;396;9.31;0.57;40.44;4.24;327;1;76.00;32
36;1;213060935;36;114;364;396;9.46;0.58;40.44;4.24;328;1;77.00;31
36;1;213060941;36;117;368;396;9.64;0.59;40.44;4.26;332;1;78.00;27
37;1;213060955;37;120;369;396;9.68;0.59;41.11;4.27;332;1;79.00;26
38;2;213060972;38;122;372;397;9.70;0.59;42.13;4.30;334;2;80.00;24
39;2;213061004;39;119;374;398;9.71;0.59;43.13;4.33;335;2;81.00;23
40;2;213061012;40;119;377;398;9.78;0.59;44.10;4.37;337;2;82.00;20
40;2;213061019;40;123;384;402;9.60;0.58;44.10;4.39;344;2;83.00;17
40;2;213061026;40;126;386;402;9.57;0.58;44.10;4.39;346;2;84.00;15
40;2;213061033;40;128;386;402;9.51;0.58;44.10;4.39;346;2;85.00;15
40;2;213061039;40;128;386;402;9.39;0.57;44.10;4.39;346;2;86.00;15
40;2;213061047;40;130;391;408;9.31;0.57;44.10;4.34;351;2;87.00;16
42;2;213061055;42;132;391;408;9.18;0.56;45.98;4.34;349;2;88.00;16
44;2;213061061;44;134;391;408;9.05;0.55;47.93;4.34;347;2;89.00;16
46;2;213061070;46;130;395;414;9.10;0.55;49.63;4.30;349;2;90.00;18
47;2;213061077;47;127;395;414;9.01;0.55;50.51;4.30;348;2;91.00;18
48;2;213061085;48;129;397;414;8.97;0.54;51.38;4.29;349;2;92.00;16
49;2;213061092;49;133;398;415;8.84;0.54;52.22;4.28;349;2;93.00;16
51;2;213061097;51;133;399;416;8.73;0.53;53.86;4.27;348;2;94.00;16
54;2;213061104;54;134;399;416;8.55;0.52;54.81;4.27;345;2;95.00;16
55;2;213061111;55;137;410;429;8.49;0.52;55.56;4.16;355;2;96.00;18
56;2;213061119;56;134;410;429;8.51;0.52;56.30;4.16;354;2;97.00;18
57;2;213061126;57;132;410;429;8.56;0.52;56.93;4.16;353;2;98.00;18
59;2;213061133;59;130;411;430;8.58;0.52;58.36;4.15;352;2;99.00;18
